Block	Pair_type	Feedback_type	Side	RT	ACC
2	 1	 1	 2	924 	1	 
2	 2	 1	 1	775 	1	 
2	 3	 1	 1	893 	1	 
2	 3	 1	 1	707 	1	 
2	 1	 1	 1	1001 	1	 
3	 1	 1	 1	1526 	1	 
3	 1	 0	 1	1048 	1	 
3	 1	 1	 2	614 	1	 
3	 2	 0	 2	939 	1	 
3	 2	 1	 2	509 	1	 
3	 1	 1	 1	463 	0	 
3	 2	 1	 1	773 	1	 
3	 2	 0	 2	639 	1	 
3	 1	 0	 2	812 	1	 
3	 3	 1	 1	814 	1	 
3	 3	 1	 1	812 	1	 
3	 3	 1	 1	798 	1	 
3	 3	 0	 1	699 	1	 
3	 3	 1	 2	889 	1	 
3	 1	 1	 2	1255 	1	 
3	 2	 0	 1	976 	1	 
3	 3	 0	 2	882 	1	 
3	 2	 1	 2	984 	1	 
3	 1	 1	 2	986 	1	 
3	 2	 1	 2	831 	1	 
3	 3	 1	 2	585 	1	 
3	 1	 1	 2	747 	1	 
3	 1	 1	 1	1041 	1	 
3	 3	 1	 1	1303 	1	 
3	 1	 1	 1	1033 	1	 
3	 1	 1	 1	1003 	1	 
3	 1	 1	 2	744 	1	 
3	 3	 0	 2	838 	1	 
3	 2	 1	 2	988 	1	 
3	 3	 1	 2	654 	1	 
3	 2	 1	 2	727 	1	 
3	 2	 0	 1	1029 	1	 
3	 2	 1	 1	935 	1	 
3	 1	 1	 2	749 	1	 
3	 1	 0	 1	1690 	1	 
3	 3	 0	 1	977 	1	 
3	 3	 1	 2	862 	1	 
3	 2	 1	 1	1184 	1	 
3	 3	 1	 1	850 	1	 
3	 3	 1	 2	788 	1	 
3	 1	 1	 1	1141 	1	 
3	 3	 1	 2	928 	1	 
3	 3	 0	 1	1066 	1	 
3	 1	 0	 2	1131 	1	 
3	 1	 1	 2	625 	1	 
3	 2	 1	 1	903 	1	 
3	 2	 1	 1	809 	1	 
3	 2	 1	 1	1162 	1	 
3	 1	 1	 1	1044 	1	 
3	 2	 0	 1	766 	1	 
3	 2	 1	 2	832 	1	 
3	 2	 1	 2	837 	1	 
3	 3	 1	 1	931 	1	 
3	 1	 1	 2	765 	1	 
3	 2	 1	 1	779 	1	 
3	 3	 0	 2	736 	1	 
3	 3	 0	 1	790 	1	 
3	 3	 0	 2	780 	1	 
3	 1	 1	 1	886 	1	 
3	 2	 0	 2	787 	1	 
4	 1	 0	 1	873 	1	 
4	 2	 1	 2	547 	1	 
4	 2	 1	 2	504 	1	 
4	 3	 0	 1	606 	1	 
4	 1	 1	 1	813 	1	 
4	 2	 1	 2	1190 	1	 
4	 1	 1	 2	701 	1	 
4	 1	 1	 2	631 	1	 
4	 2	 1	 2	1104 	1	 
4	 1	 1	 1	978 	1	 
4	 3	 1	 2	888 	1	 
4	 1	 1	 1	870 	1	 
4	 2	 1	 2	847 	1	 
4	 1	 1	 1	833 	1	 
4	 1	 1	 2	755 	1	 
4	 2	 1	 1	773 	1	 
4	 3	 1	 1	719 	1	 
4	 3	 0	 1	681 	1	 
4	 1	 1	 1	690 	1	 
4	 2	 1	 1	829 	1	 
4	 3	 0	 2	678 	1	 
4	 3	 0	 2	704 	1	 
4	 2	 0	 1	730 	1	 
4	 1	 1	 1	772 	1	 
4	 2	 1	 2	854 	1	 
4	 1	 0	 1	627 	1	 
4	 3	 1	 2	769 	1	 
4	 2	 0	 2	1095 	1	 
4	 1	 1	 2	1125 	1	 
4	 3	 0	 1	747 	1	 
4	 2	 0	 2	721 	1	 
4	 2	 1	 1	1006 	1	 
4	 1	 1	 1	1180 	1	 
4	 1	 1	 1	798 	1	 
4	 1	 1	 2	848 	1	 
4	 3	 0	 2	993 	1	 
4	 3	 1	 1	839 	1	 
4	 2	 0	 2	1409 	1	 
4	 2	 1	 1	819 	1	 
4	 2	 1	 2	721 	1	 
4	 3	 1	 2	683 	1	 
4	 3	 0	 2	749 	1	 
4	 1	 1	 2	1398 	1	 
4	 3	 0	 1	588 	1	 
4	 3	 1	 2	690 	1	 
4	 1	 1	 2	992 	1	 
4	 3	 1	 1	571 	1	 
4	 2	 0	 1	856 	1	 
4	 1	 0	 2	894 	1	 
4	 2	 1	 1	804 	1	 
4	 3	 1	 1	774 	1	 
4	 1	 0	 2	1292 	1	 
4	 3	 1	 1	830 	1	 
4	 2	 1	 1	1000 	1	 
4	 3	 1	 2	590 	1	 
4	 1	 1	 2	0 	missed	 
4	 3	 1	 1	631 	1	 
4	 2	 0	 1	765 	1	 
4	 3	 1	 2	758 	1	 
4	 2	 1	 1	800 	1	 
5	 1	 0	 2	850 	1	 
5	 3	 0	 1	576 	1	 
5	 1	 1	 1	990 	1	 
5	 3	 1	 2	616 	1	 
5	 3	 0	 1	557 	1	 
5	 3	 1	 1	567 	1	 
5	 1	 0	 2	617 	1	 
5	 2	 0	 1	686 	1	 
5	 3	 0	 1	648 	1	 
5	 3	 1	 2	754 	1	 
5	 1	 1	 2	996 	1	 
5	 1	 0	 1	854 	1	 
5	 2	 1	 1	839 	1	 
5	 2	 1	 2	1057 	1	 
5	 3	 0	 1	731 	1	 
5	 1	 1	 2	749 	1	 
5	 1	 1	 2	843 	0	 
5	 2	 0	 2	669 	1	 
5	 2	 1	 2	570 	1	 
5	 2	 0	 2	536 	1	 
5	 3	 1	 1	734 	0	 
5	 2	 1	 2	628 	1	 
5	 1	 1	 1	813 	1	 
5	 1	 1	 1	1019 	1	 
5	 1	 1	 2	613 	1	 
5	 3	 1	 1	759 	1	 
5	 1	 1	 1	1105 	0	 
5	 3	 0	 2	611 	1	 
5	 3	 0	 2	729 	1	 
5	 2	 1	 2	626 	1	 
5	 1	 1	 1	980 	1	 
5	 1	 1	 2	714 	1	 
5	 2	 1	 1	672 	1	 
5	 3	 1	 2	573 	1	 
5	 1	 0	 1	863 	1	 
5	 1	 1	 1	869 	1	 
5	 2	 1	 2	579 	1	 
5	 2	 1	 1	740 	1	 
5	 3	 1	 2	838 	1	 
5	 1	 1	 1	776 	1	 
5	 2	 1	 2	678 	1	 
5	 2	 1	 1	524 	1	 
5	 2	 0	 1	574 	1	 
5	 3	 1	 1	777 	1	 
5	 1	 1	 2	611 	1	 
5	 2	 0	 2	928 	1	 
5	 2	 1	 1	614 	1	 
5	 3	 0	 2	536 	1	 
5	 2	 1	 2	613 	1	 
5	 1	 1	 2	1243 	1	 
5	 1	 1	 1	1149 	1	 
5	 3	 1	 1	815 	1	 
5	 2	 1	 1	808 	1	 
5	 3	 1	 2	583 	1	 
5	 2	 0	 1	772 	1	 
5	 3	 1	 1	742 	1	 
5	 3	 1	 2	761 	1	 
5	 1	 1	 2	966 	1	 
5	 3	 0	 2	896 	1	 
5	 2	 1	 1	1038 	1	 
6	 3	 0	 2	1368 	1	 
6	 3	 1	 2	777 	1	 
6	 1	 0	 1	839 	1	 
6	 2	 0	 2	845 	1	 
6	 1	 1	 2	651 	1	 
6	 3	 0	 1	640 	1	 
6	 3	 0	 1	595 	1	 
6	 2	 1	 1	693 	1	 
6	 3	 1	 1	798 	1	 
6	 2	 1	 2	628 	1	 
6	 1	 1	 2	990 	1	 
6	 2	 1	 1	932 	1	 
6	 2	 1	 2	758 	1	 
6	 3	 0	 2	592 	1	 
6	 3	 1	 1	958 	1	 
6	 1	 1	 2	524 	1	 
6	 3	 1	 1	631 	1	 
6	 1	 1	 2	621 	1	 
6	 3	 1	 1	942 	1	 
6	 1	 0	 1	892 	1	 
6	 1	 1	 1	742 	1	 
6	 1	 1	 1	692 	1	 
6	 3	 0	 2	599 	1	 
6	 3	 1	 1	589 	1	 
6	 2	 0	 1	1114 	1	 
6	 2	 1	 1	704 	1	 
6	 3	 1	 2	1226 	1	 
6	 2	 1	 1	875 	1	 
6	 2	 1	 2	606 	1	 
6	 2	 1	 2	600 	1	 
6	 1	 1	 1	1074 	1	 
6	 1	 1	 2	1124 	1	 
6	 2	 1	 2	803 	1	 
6	 3	 0	 1	665 	1	 
6	 2	 1	 1	1218 	0	 
6	 1	 0	 2	900 	1	 
6	 1	 1	 1	786 	1	 
6	 2	 0	 1	920 	1	 
6	 3	 1	 1	653 	1	 
6	 1	 1	 1	879 	1	 
6	 3	 1	 2	717 	1	 
6	 1	 1	 2	646 	1	 
6	 1	 1	 2	536 	1	 
6	 2	 1	 1	646 	1	 
6	 3	 1	 2	984 	1	 
6	 2	 0	 2	1093 	1	 
6	 3	 0	 2	707 	1	 
6	 1	 1	 1	906 	1	 
6	 1	 0	 2	516 	1	 
6	 2	 0	 1	622 	1	 
6	 1	 1	 1	856 	1	 
6	 2	 0	 2	802 	1	 
6	 2	 1	 2	820 	1	 
6	 3	 0	 1	765 	1	 
6	 3	 1	 2	683 	1	 
6	 1	 1	 1	813 	1	 
6	 2	 1	 1	971 	1	 
6	 2	 1	 2	524 	1	 
6	 1	 1	 2	575 	1	 
6	 3	 1	 2	589 	1	 
