Block	Pair_type	Feedback_type	Side	RT	ACC
5	 2	 1	 2	630 	1	 
5	 3	 1	 1	536 	1	 
5	 2	 1	 1	906 	1	 
5	 2	 0	 2	552 	1	 
5	 3	 1	 1	558 	1	 
5	 2	 1	 2	536 	1	 
5	 1	 1	 1	626 	1	 
5	 1	 1	 1	1308 	1	 
5	 3	 1	 1	422 	1	 
5	 1	 1	 1	860 	1	 
5	 2	 1	 2	533 	1	 
5	 2	 0	 1	643 	1	 
5	 2	 1	 1	705 	1	 
5	 3	 1	 2	531 	1	 
5	 1	 0	 2	736 	1	 
5	 3	 0	 1	494 	1	 
5	 3	 0	 2	876 	1	 
5	 1	 1	 2	630 	1	 
5	 1	 1	 1	584 	0	 
5	 3	 1	 2	613 	1	 
5	 2	 0	 2	679 	1	 
5	 1	 1	 2	629 	1	 
6	 3	 1	 1	806 	1	 
6	 1	 1	 1	1120 	1	 
6	 2	 1	 2	678 	1	 
6	 3	 1	 2	516 	1	 
6	 1	 1	 1	797 	1	 
6	 1	 1	 2	895 	1	 
6	 1	 1	 1	729 	1	 
6	 3	 0	 1	791 	1	 
6	 2	 1	 2	633 	1	 
6	 3	 1	 1	555 	1	 
6	 3	 0	 2	900 	1	 
6	 3	 0	 2	658 	1	 
6	 1	 1	 1	681 	1	 
6	 1	 1	 2	1098 	1	 
6	 2	 1	 2	600 	1	 
6	 3	 0	 1	554 	1	 
6	 1	 1	 2	844 	1	 
6	 3	 1	 2	629 	1	 
6	 1	 0	 1	1479 	1	 
6	 1	 0	 2	1033 	1	 
6	 3	 0	 2	515 	1	 
6	 1	 1	 1	616 	1	 
6	 3	 1	 2	422 	1	 
6	 1	 1	 1	608 	1	 
6	 1	 1	 2	622 	1	 
6	 1	 1	 1	524 	1	 
6	 3	 1	 1	490 	1	 
6	 1	 0	 2	508 	0	 
6	 1	 1	 2	659 	1	 
6	 2	 1	 1	621 	1	 
6	 3	 1	 2	595 	1	 
6	 2	 1	 2	488 	1	 
6	 1	 1	 1	542 	1	 
6	 2	 0	 1	500 	1	 
6	 2	 1	 2	590 	1	 
6	 2	 0	 2	544 	1	 
6	 2	 1	 2	510 	1	 
6	 3	 0	 1	640 	1	 
6	 3	 1	 1	406 	1	 
6	 2	 1	 1	664 	1	 
6	 3	 1	 2	553 	1	 
6	 2	 1	 1	627 	1	 
6	 2	 1	 2	821 	1	 
6	 3	 0	 2	535 	1	 
6	 2	 0	 1	512 	1	 
6	 1	 1	 2	698 	1	 
6	 2	 1	 1	944 	1	 
6	 2	 0	 1	710 	1	 
6	 1	 1	 2	559 	1	 
6	 1	 0	 1	1053 	1	 
6	 3	 1	 1	711 	1	 
6	 3	 1	 1	700 	1	 
6	 1	 1	 2	594 	1	 
6	 3	 1	 2	536 	1	 
6	 2	 0	 2	702 	1	 
6	 2	 1	 1	612 	1	 
6	 2	 1	 1	573 	1	 
6	 2	 0	 2	520 	1	 
6	 3	 0	 1	545 	1	 
6	 2	 1	 1	491 	1	 
