Block	Pair_type	Feedback_type	Side	RT	ACC
2	 3	 1	 1	962 	1	 
2	 1	 1	 1	1356 	1	 
2	 2	 1	 1	1070 	1	 
2	 3	 0	 1	776 	0	 
2	 2	 1	 1	906 	1	 
2	 2	 0	 1	600 	1	 
2	 3	 0	 1	818 	1	 
2	 3	 0	 1	564 	1	 
2	 3	 1	 1	450 	1	 
2	 1	 0	 2	755 	1	 
2	 1	 1	 1	645 	0	 
2	 1	 0	 1	555 	1	 
2	 2	 1	 1	569 	1	 
2	 1	 1	 1	542 	1	 
2	 3	 1	 2	773 	1	 
2	 2	 1	 2	711 	1	 
2	 2	 1	 1	581 	1	 
2	 3	 1	 2	675 	1	 
2	 3	 0	 2	765 	1	 
2	 1	 1	 2	735 	1	 
2	 1	 1	 2	808 	1	 
2	 3	 1	 2	707 	1	 
2	 1	 1	 2	661 	1	 
2	 1	 1	 2	703 	1	 
2	 2	 1	 2	697 	1	 
2	 1	 1	 1	547 	0	 
2	 2	 1	 2	608 	1	 
2	 3	 1	 1	975 	1	 
2	 2	 1	 1	913 	1	 
2	 1	 1	 2	715 	1	 
2	 1	 1	 1	829 	1	 
2	 1	 1	 2	947 	1	 
2	 3	 0	 2	844 	0	 
2	 3	 1	 2	634 	1	 
2	 1	 0	 1	596 	1	 
2	 2	 0	 2	541 	1	 
2	 2	 1	 2	884 	1	 
2	 2	 1	 2	706 	1	 
2	 2	 0	 1	856 	1	 
2	 1	 1	 1	894 	1	 
2	 3	 1	 1	668 	0	 
2	 2	 1	 1	534 	1	 
2	 2	 1	 2	692 	1	 
2	 3	 1	 1	626 	1	 
2	 3	 1	 2	268 	1	 
2	 3	 0	 2	182 	1	 
2	 2	 1	 1	551 	1	 
2	 2	 1	 2	605 	1	 
2	 1	 0	 2	607 	0	 
2	 2	 0	 2	561 	1	 
2	 3	 1	 2	411 	0	 
2	 2	 0	 2	653 	1	 
2	 1	 1	 1	778 	1	 
2	 3	 1	 1	716 	0	 
2	 2	 0	 1	630 	1	 
2	 3	 0	 1	692 	1	 
2	 1	 1	 2	502 	0	 
2	 3	 0	 2	544 	1	 
2	 1	 1	 2	578 	0	 
3	 1	 1	 2	963 	1	 
3	 2	 0	 1	649 	1	 
3	 2	 1	 2	759 	1	 
3	 3	 1	 1	809 	1	 
3	 3	 1	 2	703 	1	 
3	 1	 1	 2	537 	0	 
3	 3	 1	 2	494 	1	 
3	 3	 1	 2	640 	0	 
3	 1	 1	 2	683 	1	 
3	 1	 0	 2	676 	0	 
3	 1	 1	 2	854 	1	 
3	 1	 1	 2	900 	0	 
3	 3	 1	 1	841 	1	 
3	 2	 0	 2	604 	1	 
3	 3	 1	 2	714 	1	 
3	 1	 1	 1	879 	1	 
3	 1	 1	 1	521 	1	 
3	 1	 1	 1	479 	0	 
3	 3	 1	 1	777 	1	 
3	 3	 1	 1	630 	1	 
3	 2	 1	 2	580 	1	 
3	 2	 1	 1	582 	1	 
3	 2	 0	 2	1176 	1	 
3	 3	 0	 2	646 	1	 
3	 1	 1	 1	755 	1	 
3	 1	 1	 1	729 	0	 
3	 2	 1	 2	719 	1	 
3	 1	 0	 1	612 	1	 
3	 2	 1	 2	710 	0	 
3	 2	 1	 1	552 	0	 
3	 1	 1	 1	686 	0	 
3	 1	 1	 2	727 	0	 
3	 2	 0	 2	541 	1	 
3	 2	 1	 1	816 	1	 
3	 1	 1	 2	753 	1	 
3	 3	 0	 1	875 	1	 
3	 2	 1	 2	621 	1	 
3	 1	 0	 2	975 	0	 
3	 2	 0	 1	818 	1	 
3	 3	 0	 1	947 	1	 
3	 3	 0	 1	893 	1	 
3	 2	 1	 1	911 	1	 
3	 3	 1	 2	777 	1	 
3	 2	 1	 1	754 	1	 
3	 2	 0	 1	684 	1	 
3	 1	 1	 1	870 	1	 
3	 2	 1	 2	908 	1	 
3	 3	 0	 1	874 	1	 
3	 1	 1	 1	972 	1	 
3	 2	 1	 1	1566 	1	 
3	 3	 0	 2	748 	1	 
3	 3	 1	 1	706 	0	 
3	 3	 1	 2	672 	1	 
3	 1	 1	 2	630 	0	 
3	 3	 0	 2	659 	1	 
3	 2	 1	 2	741 	1	 
3	 2	 1	 1	0 	missed	 
3	 1	 0	 1	686 	1	 
3	 3	 0	 2	620 	1	 
3	 3	 1	 1	881 	1	 
4	 3	 1	 2	547 	0	 
4	 1	 0	 2	717 	1	 
4	 3	 0	 2	507 	1	 
4	 1	 0	 2	385 	1	 
4	 2	 1	 1	326 	0	 
4	 1	 1	 2	688 	1	 
4	 1	 1	 1	686 	1	 
4	 2	 1	 2	672 	1	 
4	 2	 1	 1	921 	1	 
4	 1	 0	 1	707 	1	 
4	 3	 0	 1	697 	1	 
4	 1	 1	 1	623 	1	 
4	 3	 1	 2	674 	1	 
4	 3	 1	 1	572 	1	 
4	 2	 1	 2	410 	1	 
4	 2	 1	 1	719 	1	 
4	 1	 1	 2	585 	1	 
4	 3	 1	 1	795 	1	 
4	 2	 1	 2	709 	1	 
4	 2	 0	 2	799 	1	 
4	 2	 0	 2	573 	0	 
4	 2	 0	 1	487 	0	 
4	 1	 1	 2	549 	0	 
4	 1	 1	 1	511 	0	 
4	 2	 1	 1	665 	1	 
4	 3	 0	 1	302 	0	 
4	 3	 1	 1	560 	1	 
4	 2	 1	 2	514 	1	 
4	 3	 1	 1	919 	1	 
4	 1	 1	 2	673 	1	 
4	 2	 0	 1	979 	1	 
4	 1	 1	 2	997 	0	 
4	 1	 1	 2	0 	missed	 
4	 2	 1	 2	653 	1	 
4	 2	 1	 2	586 	1	 
4	 2	 1	 1	620 	1	 
4	 3	 0	 1	762 	1	 
4	 2	 0	 1	808 	1	 
4	 3	 1	 2	634 	1	 
4	 3	 1	 1	244 	0	 
4	 1	 1	 1	290 	1	 
4	 1	 1	 1	540 	0	 
4	 3	 0	 1	803 	1	 
4	 2	 1	 2	788 	1	 
4	 1	 0	 1	618 	1	 
4	 3	 1	 1	700 	1	 
4	 3	 1	 2	302 	1	 
4	 1	 1	 2	563 	1	 
4	 1	 1	 2	461 	1	 
4	 2	 1	 1	383 	0	 
4	 3	 1	 2	657 	1	 
4	 1	 1	 1	555 	1	 
4	 3	 0	 2	389 	1	 
4	 3	 0	 2	554 	1	 
4	 1	 1	 1	528 	0	 
4	 1	 1	 1	566 	1	 
4	 2	 0	 2	556 	1	 
4	 3	 0	 2	741 	1	 
4	 2	 1	 1	564 	1	 
4	 3	 1	 2	625 	1	 
5	 3	 1	 1	816 	1	 
5	 2	 1	 1	750 	1	 
5	 3	 1	 2	699 	1	 
5	 2	 1	 2	773 	1	 
5	 1	 0	 1	588 	0	 
5	 3	 1	 1	853 	1	 
5	 1	 1	 2	1607 	1	 
5	 2	 0	 2	569 	1	 
5	 1	 1	 2	1127 	1	 
5	 3	 1	 2	576 	1	 
5	 2	 1	 2	666 	1	 
5	 1	 1	 2	724 	1	 
5	 1	 0	 2	538 	1	 
5	 1	 0	 2	628 	1	 
5	 2	 1	 1	662 	1	 
5	 3	 1	 2	1151 	1	 
5	 1	 1	 1	525 	1	 
5	 3	 1	 1	800 	1	 
5	 3	 1	 2	581 	1	 
5	 1	 1	 2	663 	1	 
5	 2	 1	 2	661 	1	 
5	 3	 0	 2	891 	1	 
5	 2	 1	 1	729 	0	 
5	 3	 1	 1	959 	1	 
5	 3	 0	 1	801 	1	 
5	 3	 0	 2	675 	1	 
5	 2	 0	 2	545 	1	 
5	 3	 0	 2	547 	1	 
5	 1	 1	 1	581 	1	 
5	 1	 1	 2	706 	0	 
5	 2	 1	 2	644 	0	 
5	 1	 0	 1	638 	1	 
5	 2	 0	 1	736 	1	 
5	 2	 1	 1	514 	1	 
5	 2	 1	 1	715 	1	 
5	 3	 0	 1	605 	1	 
5	 1	 1	 2	663 	1	 
5	 1	 1	 1	737 	1	 
5	 1	 1	 1	634 	1	 
5	 3	 1	 1	500 	1	 
5	 2	 1	 2	790 	1	 
5	 1	 1	 1	840 	1	 
5	 1	 1	 1	695 	1	 
5	 1	 1	 1	516 	1	 
5	 2	 0	 2	550 	1	 
5	 1	 1	 2	728 	1	 
5	 3	 1	 2	617 	0	 
5	 3	 1	 2	499 	1	 
5	 3	 0	 1	613 	1	 
5	 1	 1	 1	991 	1	 
5	 2	 1	 2	913 	0	 
5	 2	 1	 2	679 	1	 
5	 2	 0	 1	729 	1	 
5	 3	 0	 1	674 	1	 
5	 1	 1	 2	1673 	1	 
5	 3	 0	 2	667 	0	 
5	 2	 0	 1	597 	1	 
5	 2	 1	 1	863 	0	 
5	 2	 1	 1	564 	0	 
5	 3	 1	 1	614 	1	 
6	 3	 1	 2	580 	1	 
6	 1	 1	 1	530 	0	 
6	 3	 0	 1	519 	1	 
6	 1	 1	 1	809 	1	 
6	 2	 0	 2	620 	1	 
6	 3	 1	 2	933 	1	 
6	 1	 0	 2	651 	0	 
6	 1	 1	 2	513 	1	 
6	 3	 1	 2	706 	1	 
6	 1	 1	 1	820 	1	 
6	 3	 1	 2	442 	0	 
6	 2	 1	 2	608 	1	 
6	 2	 1	 1	606 	1	 
6	 3	 1	 1	840 	1	 
6	 3	 1	 2	890 	1	 
6	 3	 1	 1	641 	0	 
6	 3	 0	 1	767 	1	 
6	 3	 1	 1	449 	1	 
6	 1	 0	 1	751 	1	 
6	 3	 1	 2	556 	1	 
6	 3	 0	 1	602 	1	 
6	 2	 1	 2	600 	1	 
6	 2	 1	 2	629 	1	 
6	 1	 1	 1	515 	1	 
6	 2	 0	 2	769 	1	 
6	 2	 1	 2	647 	0	 
6	 1	 1	 2	816 	1	 
6	 3	 0	 2	582 	1	 
6	 3	 0	 2	572 	1	 
6	 1	 1	 1	506 	1	 
6	 1	 1	 2	675 	1	 
6	 1	 1	 2	534 	1	 
6	 2	 1	 2	688 	1	 
6	 1	 1	 2	629 	1	 
6	 2	 1	 1	875 	1	 
6	 2	 0	 1	669 	1	 
6	 1	 1	 2	807 	1	 
6	 2	 1	 1	577 	1	 
6	 2	 1	 2	619 	1	 
6	 3	 0	 2	604 	1	 
6	 2	 1	 1	622 	1	 
6	 2	 1	 1	568 	1	 
6	 3	 1	 1	674 	1	 
6	 2	 0	 1	580 	1	 
6	 1	 1	 1	662 	1	 
6	 1	 1	 2	744 	0	 
6	 2	 1	 2	597 	1	 
6	 1	 0	 1	531 	1	 
6	 2	 0	 2	685 	1	 
6	 3	 0	 1	799 	1	 
6	 1	 1	 2	776 	1	 
6	 1	 0	 2	750 	0	 
6	 2	 1	 1	668 	1	 
6	 3	 1	 1	554 	1	 
6	 2	 1	 1	567 	1	 
6	 1	 1	 1	601 	1	 
6	 2	 0	 1	503 	1	 
6	 3	 0	 2	641 	1	 
6	 1	 1	 1	551 	1	 
6	 3	 1	 1	585 	1	 
