Block	Pair_type	Feedback_type	Side	RT	ACC
4	 3	 1	 2	551 	0	 
4	 3	 1	 1	1265 	1	 
4	 3	 1	 1	1098 	1	 
4	 2	 0	 1	1452 	1	 
4	 1	 1	 1	1222 	1	 
4	 3	 0	 1	868 	1	 
4	 3	 1	 1	1081 	1	 
4	 2	 1	 1	823 	0	 
4	 2	 0	 2	845 	1	 
4	 1	 1	 2	875 	1	 
4	 3	 1	 2	730 	0	 
4	 1	 0	 1	620 	1	 
4	 3	 0	 1	0 	missed	 
4	 2	 0	 2	0 	missed	 
4	 3	 1	 2	730 	0	 
4	 1	 1	 1	572 	0	 
4	 3	 0	 2	453 	0	 
4	 2	 1	 2	479 	1	 
4	 2	 1	 1	789 	1	 
4	 2	 1	 2	491 	1	 
4	 2	 0	 1	477 	1	 
4	 1	 1	 1	479 	0	 
4	 3	 0	 2	437 	0	 
4	 2	 1	 2	1626 	0	 
4	 1	 1	 2	0 	missed	 
4	 2	 0	 1	402 	1	 
4	 2	 1	 2	464 	1	 
4	 3	 0	 1	450 	1	 
4	 2	 1	 2	532 	1	 
4	 3	 1	 1	509 	1	 
4	 1	 1	 2	587 	1	 
4	 2	 1	 1	457 	1	 
4	 1	 1	 2	543 	1	 
4	 2	 1	 1	548 	1	 
4	 1	 1	 2	790 	1	 
4	 3	 1	 2	581 	0	 
5	 1	 0	 2	722 	1	 
5	 2	 1	 1	548 	1	 
5	 3	 0	 2	366 	0	 
5	 2	 1	 1	492 	0	 
5	 3	 1	 1	742 	0	 
5	 3	 1	 2	548 	0	 
5	 3	 1	 2	1310 	1	 
5	 2	 1	 2	683 	1	 
5	 1	 1	 1	893 	1	 
5	 2	 1	 1	883 	0	 
5	 2	 1	 1	748 	1	 
5	 1	 1	 1	1190 	1	 
5	 3	 1	 1	1025 	1	 
5	 3	 1	 2	707 	1	 
5	 1	 0	 2	0 	missed	 
5	 1	 1	 2	888 	1	 
5	 2	 1	 2	938 	0	 
5	 2	 0	 2	759 	1	 
5	 3	 0	 2	845 	0	 
5	 3	 0	 1	923 	0	 
5	 1	 1	 2	633 	0	 
5	 2	 0	 1	1083 	0	 
5	 2	 1	 2	1073 	0	 
5	 1	 1	 1	978 	1	 
5	 3	 1	 1	1312 	0	 
5	 1	 1	 2	966 	1	 
5	 3	 1	 1	776 	0	 
5	 3	 0	 1	986 	0	 
5	 1	 1	 1	800 	1	 
5	 3	 1	 2	982 	0	 
5	 2	 0	 2	1179 	0	 
5	 1	 1	 1	965 	0	 
5	 2	 1	 1	615 	1	 
5	 3	 1	 1	1272 	0	 
5	 1	 1	 1	618 	1	 
5	 3	 0	 2	780 	1	 
5	 2	 1	 2	450 	0	 
5	 2	 0	 1	719 	0	 
5	 2	 1	 2	697 	1	 
5	 3	 1	 2	623 	0	 
5	 1	 1	 2	773 	1	 
5	 1	 0	 1	756 	1	 
5	 1	 1	 2	790 	1	 
5	 2	 1	 1	1269 	0	 
5	 3	 1	 2	682 	0	 
5	 2	 1	 2	1160 	1	 
5	 3	 0	 1	682 	0	 
5	 2	 0	 2	980 	0	 
5	 2	 1	 2	637 	1	 
5	 2	 0	 1	447 	1	 
5	 2	 1	 1	369 	0	 
5	 1	 1	 1	455 	1	 
5	 1	 0	 1	632 	0	 
5	 1	 1	 2	806 	1	 
5	 1	 1	 2	688 	1	 
5	 3	 0	 2	670 	0	 
5	 1	 1	 1	843 	1	 
5	 3	 0	 1	749 	0	 
5	 1	 1	 2	895 	1	 
5	 3	 1	 1	521 	0	 
6	 3	 0	 2	510 	0	 
6	 3	 0	 1	612 	0	 
6	 3	 1	 1	810 	0	 
6	 3	 1	 1	680 	0	 
6	 1	 1	 1	769 	1	 
6	 2	 1	 2	1227 	1	 
6	 2	 1	 1	1669 	1	 
6	 2	 1	 2	710 	1	 
6	 2	 1	 1	616 	1	 
6	 2	 1	 1	562 	1	 
6	 1	 0	 1	1152 	1	 
6	 1	 1	 1	885 	1	 
6	 2	 1	 2	863 	1	 
6	 3	 0	 2	721 	0	 
6	 3	 1	 2	603 	0	 
6	 1	 1	 2	816 	1	 
6	 2	 1	 2	838 	1	 
6	 2	 0	 2	1088 	1	 
6	 3	 0	 1	646 	1	 
6	 2	 1	 2	1503 	1	 
6	 3	 0	 2	549 	0	 
6	 3	 0	 1	575 	0	 
6	 2	 0	 2	705 	1	 
6	 3	 1	 2	675 	0	 
6	 3	 1	 1	1381 	1	 
6	 2	 1	 2	555 	1	 
6	 1	 1	 1	1193 	1	 
6	 1	 1	 2	723 	1	 
6	 2	 0	 1	777 	1	 
6	 1	 1	 2	671 	1	 
6	 2	 1	 2	373 	0	 
6	 3	 1	 1	1147 	0	 
6	 1	 0	 1	613 	1	 
6	 2	 0	 2	675 	1	 
6	 1	 0	 2	1049 	1	 
6	 2	 1	 1	627 	1	 
6	 3	 1	 2	696 	0	 
6	 3	 1	 1	758 	0	 
6	 1	 1	 1	733 	1	 
6	 2	 0	 1	610 	1	 
6	 1	 1	 1	644 	1	 
6	 1	 1	 2	786 	1	 
6	 3	 0	 1	964 	0	 
6	 1	 1	 2	749 	1	 
6	 3	 1	 2	643 	0	 
6	 2	 1	 1	565 	1	 
6	 2	 1	 1	590 	1	 
6	 1	 1	 1	761 	1	 
6	 1	 1	 2	699 	1	 
6	 3	 1	 2	680 	0	 
6	 1	 1	 2	878 	1	 
6	 2	 1	 1	800 	1	 
6	 3	 0	 2	690 	0	 
6	 2	 0	 1	752 	1	 
6	 3	 1	 2	590 	0	 
6	 1	 1	 2	756 	1	 
6	 3	 1	 1	954 	0	 
6	 1	 1	 1	752 	1	 
6	 1	 0	 2	849 	1	 
6	 1	 1	 1	1375 	1	 
