Block	Pair_type	Feedback_type	Side	RT	ACC
2	 3	 1	 1	530 	0	 
2	 3	 1	 1	287 	0	 
2	 3	 1	 1	389 	1	 
2	 1	 1	 1	491 	1	 
2	 3	 1	 2	321 	1	 
2	 3	 0	 1	255 	0	 
2	 3	 0	 2	261 	0	 
2	 2	 1	 1	314 	0	 
2	 2	 0	 2	284 	0	 
2	 1	 0	 2	290 	0	 
2	 1	 0	 2	344 	1	 
2	 3	 1	 1	354 	1	 
2	 1	 1	 1	364 	1	 
2	 1	 1	 2	389 	1	 
2	 3	 1	 2	351 	0	 
2	 1	 1	 2	301 	1	 
2	 2	 0	 1	283 	0	 
2	 1	 1	 2	356 	0	 
2	 2	 1	 2	362 	1	 
2	 1	 1	 1	432 	0	 
2	 3	 1	 1	386 	1	 
2	 3	 1	 1	308 	1	 
2	 2	 0	 2	434 	0	 
2	 1	 1	 2	296 	0	 
2	 2	 1	 2	717 	1	 
2	 2	 1	 1	1271 	1	 
2	 2	 1	 1	949 	1	 
2	 2	 1	 2	1115 	1	 
2	 3	 0	 1	1000 	0	 
2	 3	 1	 2	798 	0	 
2	 2	 1	 1	772 	1	 
2	 1	 1	 2	962 	0	 
2	 3	 1	 2	871 	0	 
2	 2	 1	 1	785 	1	 
2	 1	 1	 1	971 	1	 
3	 3	 0	 2	1244 	0	 
3	 1	 1	 2	0 	missed	 
3	 1	 1	 2	841 	0	 
3	 2	 1	 2	583 	1	 
3	 3	 0	 2	1045 	0	 
3	 2	 1	 2	883 	1	 
3	 1	 1	 1	680 	1	 
3	 1	 1	 2	898 	1	 
3	 2	 1	 1	696 	1	 
3	 3	 0	 1	854 	0	 
3	 1	 1	 1	931 	1	 
3	 3	 1	 1	773 	0	 
3	 2	 1	 2	679 	1	 
3	 1	 1	 1	757 	1	 
3	 3	 1	 2	736 	0	 
3	 1	 0	 1	666 	1	 
3	 1	 0	 2	795 	1	 
3	 3	 1	 1	877 	1	 
3	 1	 1	 2	1007 	0	 
3	 1	 1	 2	673 	0	 
3	 2	 1	 1	635 	1	 
3	 2	 0	 1	732 	1	 
3	 2	 1	 1	666 	0	 
3	 1	 0	 1	1048 	0	 
3	 1	 0	 2	902 	0	 
3	 3	 1	 1	915 	0	 
3	 3	 0	 1	541 	1	 
3	 2	 0	 1	608 	1	 
3	 3	 0	 1	954 	0	 
3	 2	 1	 2	664 	1	 
3	 3	 0	 2	909 	1	 
3	 3	 1	 2	543 	0	 
3	 2	 1	 1	1025 	1	 
3	 2	 1	 2	1108 	1	 
3	 1	 1	 2	1002 	1	 
3	 1	 1	 1	824 	0	 
3	 3	 1	 1	930 	1	 
3	 3	 1	 2	536 	0	 
3	 2	 1	 1	474 	0	 
3	 2	 0	 1	384 	1	 
3	 2	 1	 1	386 	0	 
3	 2	 0	 2	843 	1	 
3	 2	 0	 2	809 	0	 
3	 3	 1	 1	675 	0	 
3	 3	 0	 2	729 	0	 
3	 3	 1	 2	587 	0	 
3	 3	 1	 1	521 	0	 
3	 3	 1	 2	814 	1	 
3	 2	 1	 2	616 	1	 
3	 1	 1	 1	754 	0	 
3	 3	 1	 2	748 	1	 
3	 1	 1	 1	825 	0	 
3	 1	 1	 2	440 	0	 
3	 2	 1	 2	590 	1	 
3	 3	 0	 1	724 	1	 
3	 2	 1	 1	426 	0	 
3	 1	 1	 1	616 	0	 
3	 1	 1	 1	466 	1	 
3	 2	 0	 2	500 	0	 
3	 1	 1	 2	561 	0	 
4	 2	 1	 2	367 	1	 
4	 1	 0	 2	769 	1	 
4	 1	 1	 1	483 	1	 
4	 3	 1	 1	652 	0	 
4	 3	 1	 1	690 	0	 
4	 3	 1	 1	453 	1	 
4	 2	 1	 2	590 	0	 
4	 1	 0	 1	573 	0	 
4	 3	 0	 1	671 	0	 
4	 1	 1	 2	801 	1	 
4	 3	 0	 2	635 	1	 
4	 3	 0	 1	964 	1	 
4	 1	 1	 1	910 	0	 
4	 2	 0	 2	888 	1	 
4	 1	 0	 1	850 	1	 
4	 3	 0	 1	947 	0	 
4	 1	 1	 2	1085 	0	 
4	 1	 1	 1	743 	0	 
4	 2	 0	 1	421 	0	 
4	 2	 1	 1	870 	1	 
4	 2	 0	 1	596 	1	 
4	 1	 1	 2	614 	1	 
4	 1	 1	 2	768 	1	 
4	 2	 1	 2	749 	1	 
4	 2	 1	 2	991 	1	 
4	 1	 1	 1	741 	1	 
4	 3	 1	 2	376 	1	 
4	 2	 0	 2	610 	1	 
4	 3	 1	 1	395 	1	 
4	 2	 1	 1	597 	1	 
4	 2	 1	 1	435 	1	 
4	 3	 1	 2	357 	0	 
4	 2	 0	 1	459 	0	 
4	 3	 0	 2	409 	1	 
4	 3	 1	 2	443 	0	 
4	 2	 1	 2	569 	1	 
4	 1	 1	 1	587 	0	 
4	 2	 1	 2	317 	0	 
4	 3	 0	 1	406 	0	 
4	 1	 1	 2	497 	1	 
4	 2	 0	 2	330 	1	 
4	 1	 1	 1	432 	1	 
4	 1	 1	 2	742 	0	 
4	 1	 1	 1	472 	0	 
4	 3	 1	 2	278 	0	 
4	 1	 1	 1	296 	1	 
4	 3	 0	 2	577 	1	 
4	 3	 0	 2	311 	1	 
4	 1	 1	 2	421 	0	 
4	 2	 1	 1	323 	1	 
4	 2	 1	 1	565 	1	 
4	 1	 0	 2	755 	1	 
4	 3	 1	 1	965 	1	 
4	 3	 1	 1	494 	1	 
4	 1	 1	 2	804 	1	 
4	 2	 1	 1	786 	1	 
4	 2	 1	 2	840 	1	 
4	 3	 1	 2	898 	1	 
4	 3	 1	 2	972 	0	 
4	 2	 1	 1	685 	0	 
5	 1	 0	 1	759 	1	 
5	 3	 1	 2	337 	1	 
5	 2	 1	 2	459 	0	 
5	 3	 1	 1	677 	0	 
5	 3	 0	 1	447 	1	 
5	 1	 1	 1	633 	0	 
5	 3	 1	 1	422 	1	 
5	 2	 0	 1	428 	0	 
5	 1	 1	 1	502 	0	 
5	 1	 1	 2	348 	0	 
5	 1	 1	 1	809 	0	 
5	 2	 0	 1	455 	1	 
5	 2	 1	 1	781 	0	 
5	 1	 1	 2	507 	0	 
5	 3	 1	 1	468 	1	 
5	 3	 0	 1	570 	0	 
5	 3	 1	 2	472 	1	 
5	 3	 1	 1	478 	0	 
5	 2	 1	 1	471 	1	 
5	 2	 1	 2	569 	0	 
5	 3	 0	 2	451 	1	 
5	 2	 1	 1	552 	1	 
5	 1	 1	 1	586 	0	 
5	 1	 1	 1	240 	1	 
5	 3	 1	 2	230 	0	 
5	 3	 0	 1	188 	0	 
5	 3	 0	 2	341 	1	 
5	 3	 1	 2	335 	0	 
5	 2	 0	 2	565 	1	 
5	 2	 1	 1	419 	0	 
5	 2	 1	 2	369 	0	 
5	 3	 0	 2	399 	1	 
5	 3	 0	 2	524 	1	 
5	 1	 0	 1	283 	0	 
5	 2	 1	 1	597 	1	 
5	 1	 1	 1	794 	0	 
5	 2	 0	 1	568 	1	 
5	 3	 1	 2	810 	1	 
5	 2	 0	 2	1091 	1	 
5	 1	 1	 1	954 	1	 
5	 2	 1	 2	592 	1	 
5	 3	 1	 2	738 	0	 
5	 1	 1	 2	536 	1	 
5	 1	 1	 2	529 	1	 
5	 3	 1	 1	615 	0	 
5	 1	 1	 2	329 	0	 
5	 1	 1	 1	283 	0	 
5	 1	 1	 2	540 	0	 
5	 1	 1	 2	291 	1	 
5	 1	 1	 2	421 	1	 
5	 2	 1	 1	363 	0	 
5	 3	 1	 1	333 	1	 
5	 2	 1	 2	339 	1	 
5	 2	 0	 2	288 	1	 
5	 1	 0	 2	234 	0	 
5	 1	 0	 2	372 	0	 
5	 2	 1	 2	405 	1	 
5	 3	 0	 1	311 	0	 
5	 2	 1	 2	245 	1	 
5	 2	 1	 1	363 	0	 
6	 3	 0	 1	461 	1	 
6	 2	 1	 1	398 	0	 
6	 3	 0	 2	404 	0	 
6	 2	 1	 2	650 	1	 
6	 1	 0	 2	639 	1	 
6	 2	 1	 2	317 	0	 
6	 2	 1	 2	379 	1	 
6	 1	 1	 1	645 	1	 
6	 1	 0	 1	443 	0	 
6	 2	 1	 1	424 	0	 
6	 3	 0	 1	422 	1	 
6	 3	 1	 2	612 	1	 
6	 1	 1	 1	566 	0	 
6	 1	 1	 2	612 	0	 
6	 1	 1	 1	373 	0	 
6	 3	 0	 2	676 	0	 
6	 1	 1	 2	690 	1	 
6	 1	 0	 2	532 	1	 
6	 1	 1	 2	562 	1	 
6	 3	 1	 2	536 	1	 
6	 2	 0	 2	601 	1	 
6	 2	 1	 1	391 	1	 
6	 3	 1	 1	621 	0	 
6	 2	 1	 2	259 	0	 
6	 3	 0	 1	393 	0	 
6	 2	 0	 1	667 	1	 
6	 2	 1	 2	701 	1	 
6	 1	 0	 1	702 	0	 
6	 3	 1	 1	696 	0	 
6	 1	 1	 1	402 	1	 
6	 2	 1	 1	319 	1	 
6	 3	 1	 2	477 	1	 
6	 3	 1	 2	519 	1	 
6	 1	 1	 2	481 	1	 
6	 3	 1	 1	499 	0	 
6	 3	 1	 1	516 	1	 
6	 2	 1	 2	694 	1	 
6	 2	 0	 2	600 	1	 
6	 3	 1	 2	602 	1	 
6	 1	 1	 1	1051 	1	 
6	 1	 1	 2	661 	1	 
6	 3	 0	 2	671 	1	 
6	 1	 1	 1	481 	1	 
6	 2	 1	 1	706 	1	 
6	 3	 0	 1	792 	0	 
6	 1	 1	 2	486 	1	 
6	 2	 0	 1	324 	0	 
6	 3	 1	 2	654 	1	 
6	 1	 1	 2	596 	0	 
6	 1	 1	 1	226 	0	 
6	 2	 1	 1	332 	1	 
6	 2	 0	 1	601 	1	 
6	 2	 0	 2	235 	1	 
6	 2	 1	 2	661 	0	 
6	 3	 0	 2	743 	0	 
6	 3	 1	 1	600 	0	 
6	 2	 1	 1	782 	1	 
6	 1	 1	 1	816 	0	 
6	 3	 1	 1	818 	0	 
6	 1	 1	 2	696 	0	 
