Block	Pair_type	Feedback_type	Side	RT	ACC
3	 2	 1	 2	1180 	1	 
3	 1	 1	 2	1321 	1	 
3	 2	 1	 1	863 	1	 
3	 2	 1	 1	745 	1	 
3	 1	 1	 1	695 	1	 
3	 2	 1	 1	576 	1	 
3	 1	 1	 1	790 	1	 
3	 1	 1	 1	584 	1	 
3	 3	 1	 2	738 	1	 
3	 1	 1	 1	475 	1	 
3	 3	 1	 1	562 	1	 
3	 3	 1	 2	480 	1	 
3	 1	 1	 2	457 	1	 
3	 2	 0	 1	531 	1	 
3	 2	 1	 1	533 	1	 
3	 3	 0	 2	619 	1	 
3	 1	 1	 1	968 	1	 
3	 3	 0	 2	406 	1	 
3	 3	 1	 1	476 	1	 
3	 3	 0	 2	934 	0	 
3	 3	 0	 1	804 	1	 
3	 3	 1	 2	438 	0	 
3	 2	 1	 2	919 	0	 
3	 3	 1	 1	1061 	0	 
3	 1	 1	 2	991 	1	 
3	 3	 0	 1	413 	1	 
3	 3	 1	 1	923 	1	 
3	 2	 1	 1	889 	0	 
3	 3	 1	 2	1183 	1	 
3	 3	 1	 2	433 	0	 
3	 2	 0	 2	1091 	1	 
3	 2	 0	 1	1105 	1	 
3	 1	 0	 2	731 	1	 
3	 1	 0	 1	969 	1	 
3	 1	 1	 2	906 	0	 
3	 2	 0	 1	924 	0	 
3	 1	 1	 2	874 	0	 
3	 1	 0	 1	1125 	1	 
3	 1	 0	 2	847 	0	 
3	 3	 0	 2	645 	0	 
3	 1	 1	 1	851 	0	 
3	 2	 1	 2	1624 	1	 
3	 3	 0	 1	891 	0	 
3	 2	 0	 2	1661 	0	 
3	 3	 1	 1	799 	0	 
3	 2	 1	 1	1477 	0	 
4	 3	 0	 1	738 	0	 
4	 3	 0	 2	1064 	0	 
4	 1	 1	 2	982 	0	 
4	 2	 0	 1	0 	missed	 
4	 1	 1	 2	770 	0	 
4	 1	 1	 2	844 	0	 
4	 1	 1	 1	1077 	1	 
4	 2	 1	 1	1091 	0	 
4	 1	 1	 1	762 	0	 
4	 3	 0	 2	935 	1	 
4	 3	 1	 2	537 	0	 
4	 3	 1	 1	1079 	1	 
4	 2	 1	 2	1353 	0	 
4	 1	 0	 2	818 	0	 
4	 2	 1	 1	416 	0	 
4	 1	 1	 2	902 	0	 
4	 3	 1	 1	896 	0	 
4	 3	 0	 2	801 	1	 
4	 3	 1	 2	967 	0	 
4	 2	 1	 1	1593 	0	 
4	 3	 1	 1	879 	0	 
4	 3	 0	 1	1232 	0	 
4	 1	 1	 1	1554 	1	 
4	 2	 1	 2	1136 	1	 
4	 3	 1	 1	1294 	1	 
4	 2	 1	 1	859 	1	 
4	 1	 1	 1	1089 	0	 
4	 1	 0	 1	675 	1	 
4	 3	 1	 1	913 	0	 
4	 3	 0	 1	1235 	0	 
4	 2	 0	 2	1313 	0	 
4	 1	 0	 2	835 	1	 
4	 3	 1	 2	1036 	1	 
4	 1	 1	 2	1422 	0	 
4	 3	 0	 2	1016 	1	 
4	 2	 1	 1	689 	0	 
4	 1	 1	 2	0 	missed	 
4	 2	 1	 1	470 	0	 
4	 2	 1	 2	971 	0	 
4	 3	 1	 2	485 	0	 
4	 2	 0	 1	691 	1	 
4	 2	 1	 2	1389 	0	 
4	 1	 1	 2	943 	1	 
4	 2	 0	 2	1073 	1	 
4	 3	 1	 2	747 	1	 
4	 2	 0	 2	997 	1	 
4	 2	 1	 2	1271 	1	 
4	 3	 1	 2	1052 	0	 
4	 1	 1	 1	930 	0	 
4	 3	 0	 1	852 	0	 
4	 3	 1	 1	754 	1	 
4	 2	 1	 2	1039 	1	 
4	 1	 0	 1	1105 	1	 
4	 2	 0	 1	707 	1	 
4	 1	 1	 1	1193 	0	 
4	 1	 1	 2	1086 	0	 
4	 2	 1	 2	956 	0	 
4	 2	 1	 1	995 	1	 
4	 1	 1	 1	932 	0	 
4	 1	 1	 1	226 	0	 
5	 1	 1	 1	336 	1	 
5	 2	 1	 2	238 	0	 
5	 3	 0	 2	832 	0	 
5	 2	 1	 2	837 	1	 
5	 3	 1	 2	655 	0	 
5	 3	 1	 2	593 	0	 
5	 2	 1	 2	831 	1	 
5	 3	 1	 1	1180 	0	 
5	 1	 1	 2	1150 	1	 
5	 1	 1	 2	432 	1	 
5	 3	 0	 1	850 	1	 
5	 2	 1	 2	1435 	0	 
5	 1	 1	 2	517 	1	 
5	 2	 0	 2	1307 	1	 
5	 3	 1	 2	1317 	1	 
5	 3	 1	 1	723 	1	 
5	 2	 1	 2	693 	0	 
5	 1	 1	 2	875 	0	 
5	 1	 1	 1	746 	0	 
5	 3	 1	 1	655 	1	 
5	 1	 0	 2	497 	1	 
5	 2	 1	 2	687 	1	 
5	 1	 1	 1	409 	0	 
5	 2	 0	 2	979 	0	 
5	 2	 0	 1	1293 	0	 
5	 3	 1	 1	1454 	0	 
5	 3	 0	 2	1280 	1	 
5	 1	 0	 1	862 	1	 
5	 3	 1	 2	432 	0	 
5	 3	 0	 1	549 	0	 
5	 2	 1	 1	1151 	0	 
5	 1	 1	 1	945 	0	 
5	 1	 1	 1	591 	0	 
5	 2	 1	 1	261 	0	 
5	 1	 0	 1	223 	0	 
5	 2	 1	 1	325 	0	 
5	 2	 1	 1	531 	1	 
5	 2	 1	 1	453 	1	 
5	 2	 1	 2	1287 	1	 
5	 1	 1	 1	1560 	1	 
5	 3	 0	 2	1090 	0	 
5	 1	 1	 1	693 	1	 
5	 2	 0	 1	590 	0	 
5	 3	 1	 1	777 	0	 
5	 3	 1	 1	274 	0	 
5	 3	 0	 2	521 	0	 
5	 1	 1	 2	258 	1	 
5	 2	 1	 1	309 	0	 
5	 2	 1	 1	287 	1	 
5	 2	 0	 1	693 	1	 
5	 1	 0	 2	683 	0	 
5	 1	 1	 2	1113 	1	 
5	 1	 1	 2	1186 	1	 
5	 3	 0	 1	0 	missed	 
5	 1	 1	 1	686 	1	 
5	 2	 0	 2	1172 	1	 
5	 3	 1	 2	794 	0	 
5	 3	 1	 2	780 	0	 
5	 3	 0	 1	933 	1	 
5	 1	 1	 2	795 	0	 
6	 2	 1	 2	721 	1	 
6	 1	 1	 2	907 	1	 
6	 2	 1	 2	525 	1	 
6	 1	 0	 2	963 	1	 
6	 1	 1	 1	953 	0	 
6	 3	 1	 2	1475 	0	 
6	 1	 1	 1	1181 	1	 
6	 3	 0	 1	1103 	0	 
6	 2	 1	 1	1661 	0	 
6	 3	 0	 1	0 	missed	 
6	 2	 1	 1	925 	1	 
6	 3	 1	 2	855 	0	 
6	 3	 1	 2	1077 	1	 
6	 1	 0	 1	735 	1	 
6	 1	 1	 2	805 	0	 
6	 1	 1	 1	750 	0	 
6	 1	 1	 1	500 	1	 
6	 3	 1	 1	1138 	0	 
6	 3	 0	 2	896 	1	 
6	 3	 1	 2	1281 	1	 
6	 2	 0	 2	1183 	1	 
6	 2	 1	 1	1409 	1	 
6	 2	 1	 2	895 	1	 
6	 1	 1	 2	829 	1	 
6	 3	 1	 1	947 	1	 
6	 3	 1	 2	556 	1	 
6	 1	 1	 1	778 	1	 
6	 1	 1	 2	1324 	1	 
6	 1	 1	 1	1134 	1	 
6	 3	 1	 1	952 	1	 
6	 1	 1	 1	874 	1	 
6	 2	 1	 1	1636 	1	 
6	 3	 1	 1	726 	1	 
6	 1	 1	 2	752 	1	 
6	 3	 0	 1	657 	1	 
6	 1	 1	 2	940 	0	 
6	 1	 0	 1	574 	1	 
6	 2	 1	 1	1393 	0	 
6	 2	 1	 2	790 	1	 
6	 3	 0	 1	633 	1	 
6	 2	 0	 2	1190 	1	 
6	 2	 1	 2	881 	1	 
6	 2	 0	 2	1043 	1	 
6	 2	 1	 2	672 	1	 
6	 3	 0	 2	934 	1	 
6	 3	 1	 2	736 	1	 
6	 1	 1	 1	742 	0	 
6	 2	 1	 2	696 	1	 
6	 2	 0	 1	770 	1	 
6	 1	 1	 2	963 	0	 
6	 3	 0	 2	769 	1	 
6	 3	 1	 1	683 	0	 
6	 1	 0	 2	741 	1	 
6	 2	 0	 1	1283 	0	 
6	 3	 1	 1	1101 	0	 
6	 3	 0	 2	1183 	0	 
6	 1	 1	 2	1364 	1	 
6	 2	 1	 1	1318 	1	 
6	 2	 0	 1	1384 	1	 
6	 2	 1	 1	1321 	0	 
