Block	Pair_type	Feedback_type	Side	RT	ACC
2	 3	 0	 1	312 	0	 
2	 2	 0	 1	278 	0	 
2	 1	 1	 2	327 	0	 
2	 2	 1	 1	245 	0	 
2	 2	 1	 1	299 	0	 
2	 1	 1	 1	225 	0	 
2	 2	 1	 2	575 	0	 
2	 1	 1	 2	458 	1	 
2	 1	 1	 2	352 	1	 
2	 1	 1	 1	258 	1	 
2	 3	 0	 2	444 	1	 
2	 1	 1	 1	430 	0	 
2	 1	 1	 1	660 	1	 
2	 2	 1	 1	685 	1	 
2	 1	 0	 1	883 	1	 
3	 2	 1	 2	913 	1	 
3	 1	 1	 2	667 	1	 
3	 1	 1	 2	648 	1	 
3	 3	 1	 1	690 	0	 
3	 2	 1	 1	777 	0	 
3	 3	 1	 1	298 	0	 
3	 3	 0	 2	252 	1	 
3	 1	 1	 1	486 	1	 
3	 2	 1	 1	620 	0	 
3	 2	 1	 1	485 	0	 
3	 3	 1	 2	907 	0	 
3	 3	 0	 1	1182 	1	 
3	 3	 1	 2	735 	0	 
3	 3	 1	 1	805 	0	 
3	 2	 1	 1	783 	0	 
3	 1	 1	 2	820 	1	 
3	 2	 1	 2	850 	1	 
3	 2	 1	 1	736 	1	 
3	 2	 0	 2	874 	1	 
3	 3	 1	 2	684 	1	 
3	 2	 0	 1	598 	1	 
3	 3	 0	 1	660 	0	 
3	 1	 1	 1	785 	1	 
3	 1	 1	 1	731 	1	 
3	 2	 0	 2	701 	1	 
3	 1	 0	 1	663 	1	 
3	 2	 1	 2	744 	1	 
3	 2	 1	 2	622 	1	 
3	 1	 1	 1	732 	1	 
3	 3	 1	 2	798 	1	 
3	 2	 0	 1	783 	1	 
3	 1	 1	 1	841 	1	 
3	 2	 1	 2	751 	1	 
3	 2	 0	 1	557 	1	 
3	 3	 0	 1	863 	1	 
3	 2	 1	 1	589 	1	 
3	 2	 1	 1	518 	1	 
3	 1	 1	 2	836 	1	 
3	 1	 1	 2	518 	1	 
3	 1	 0	 1	584 	1	 
3	 3	 1	 1	881 	1	 
3	 3	 0	 2	587 	1	 
3	 3	 1	 1	769 	1	 
3	 2	 1	 2	719 	1	 
3	 3	 0	 2	648 	1	 
3	 1	 0	 2	826 	1	 
3	 1	 0	 2	508 	1	 
3	 1	 1	 2	554 	1	 
3	 3	 0	 1	1108 	1	 
3	 3	 1	 1	874 	1	 
3	 1	 1	 1	661 	1	 
3	 2	 1	 2	627 	1	 
3	 1	 1	 1	652 	1	 
3	 3	 1	 2	638 	1	 
3	 1	 1	 2	632 	1	 
3	 3	 1	 2	1042 	1	 
3	 3	 0	 2	560 	1	 
3	 1	 1	 2	690 	1	 
3	 1	 1	 1	724 	1	 
3	 2	 0	 2	759 	1	 
4	 2	 1	 2	737 	1	 
4	 1	 1	 1	747 	1	 
4	 3	 1	 2	940 	1	 
4	 1	 1	 2	587 	1	 
4	 3	 0	 2	525 	1	 
4	 2	 0	 2	667 	1	 
4	 3	 0	 2	597 	1	 
4	 1	 1	 2	566 	1	 
4	 1	 0	 2	632 	1	 
4	 3	 1	 2	842 	1	 
4	 3	 1	 1	832 	1	 
4	 1	 1	 2	538 	1	 
4	 2	 1	 1	832 	1	 
4	 2	 1	 1	785 	1	 
4	 1	 0	 2	583 	1	 
4	 2	 0	 1	685 	1	 
4	 3	 1	 1	863 	1	 
4	 2	 1	 2	757 	1	 
4	 1	 1	 2	639 	1	 
4	 1	 1	 1	621 	1	 
4	 3	 1	 2	935 	1	 
4	 2	 1	 2	800 	1	 
4	 2	 0	 1	622 	1	 
4	 2	 1	 1	628 	1	 
4	 3	 0	 2	753 	1	 
4	 3	 0	 2	591 	1	 
4	 3	 1	 2	550 	1	 
4	 2	 1	 2	831 	1	 
4	 3	 1	 2	1117 	1	 
4	 2	 0	 2	727 	1	 
4	 1	 1	 1	737 	1	 
4	 3	 1	 2	650 	1	 
4	 3	 0	 1	744 	1	 
4	 3	 1	 1	646 	1	 
4	 1	 1	 2	616 	1	 
4	 1	 1	 1	509 	1	 
4	 2	 1	 2	699 	1	 
4	 2	 1	 1	509 	1	 
4	 1	 0	 1	595 	1	 
4	 1	 1	 1	665 	1	 
4	 1	 1	 1	467 	1	 
4	 3	 0	 1	764 	1	 
4	 2	 1	 2	614 	1	 
4	 1	 1	 1	524 	1	 
4	 1	 0	 1	634 	1	 
4	 3	 0	 1	692 	1	 
4	 2	 1	 1	698 	0	 
4	 3	 1	 1	904 	1	 
4	 3	 1	 1	526 	1	 
4	 1	 1	 1	676 	1	 
4	 1	 1	 2	634 	1	 
4	 2	 1	 1	712 	1	 
4	 2	 1	 2	761 	1	 
4	 2	 0	 1	571 	1	 
4	 3	 1	 1	729 	1	 
4	 1	 1	 2	711 	1	 
4	 3	 0	 1	872 	1	 
4	 1	 1	 2	674 	1	 
4	 2	 0	 2	697 	1	 
4	 2	 1	 1	719 	1	 
5	 2	 1	 2	848 	1	 
5	 2	 0	 1	686 	1	 
5	 2	 1	 2	820 	1	 
5	 3	 1	 2	977 	1	 
5	 1	 1	 1	635 	1	 
5	 3	 0	 2	609 	1	 
5	 1	 0	 2	627 	1	 
5	 1	 1	 2	669 	1	 
5	 3	 0	 2	831 	1	 
5	 1	 0	 2	657 	1	 
5	 2	 1	 1	947 	1	 
5	 1	 1	 1	641 	1	 
5	 3	 0	 1	663 	1	 
5	 2	 0	 2	817 	1	 
5	 1	 1	 1	579 	1	 
5	 1	 1	 2	812 	1	 
5	 2	 1	 1	654 	1	 
5	 3	 1	 1	796 	1	 
5	 3	 1	 2	962 	1	 
5	 1	 0	 1	635 	1	 
5	 1	 1	 1	769 	1	 
5	 1	 1	 2	679 	1	 
5	 1	 1	 1	521 	1	 
5	 1	 1	 2	818 	1	 
5	 1	 0	 1	672 	1	 
5	 2	 1	 2	830 	1	 
5	 3	 0	 1	608 	1	 
5	 3	 0	 1	690 	1	 
5	 1	 1	 2	752 	1	 
5	 2	 0	 1	986 	1	 
5	 2	 1	 1	572 	1	 
5	 3	 1	 1	738 	1	 
5	 1	 1	 2	923 	1	 
5	 3	 1	 1	646 	1	 
5	 2	 0	 2	744 	1	 
5	 3	 0	 2	657 	1	 
5	 1	 1	 1	543 	1	 
5	 2	 0	 2	713 	1	 
5	 2	 0	 1	615 	1	 
5	 2	 1	 2	820 	1	 
5	 2	 1	 1	490 	1	 
5	 2	 1	 1	541 	1	 
5	 2	 1	 1	467 	1	 
5	 2	 1	 2	472 	0	 
5	 2	 1	 1	702 	1	 
5	 3	 0	 1	828 	1	 
5	 3	 1	 2	738 	1	 
5	 3	 1	 2	835 	1	 
5	 3	 1	 1	689 	1	 
5	 1	 1	 2	755 	1	 
5	 2	 1	 2	713 	1	 
5	 1	 1	 2	847 	1	 
5	 3	 1	 2	648 	1	 
5	 1	 1	 1	734 	1	 
5	 3	 1	 2	588 	1	 
5	 1	 1	 1	613 	1	 
5	 3	 1	 1	751 	1	 
5	 2	 1	 2	705 	1	 
5	 3	 1	 1	751 	1	 
5	 3	 0	 2	564 	1	 
6	 3	 0	 2	546 	1	 
6	 3	 0	 1	744 	0	 
6	 3	 0	 1	574 	0	 
6	 1	 1	 2	684 	1	 
6	 2	 1	 2	810 	1	 
6	 1	 0	 2	736 	1	 
6	 3	 0	 2	989 	1	 
6	 2	 1	 2	839 	1	 
6	 3	 1	 1	901 	1	 
6	 3	 1	 2	1326 	1	 
6	 3	 1	 2	776 	0	 
6	 2	 1	 1	0 	missed	 
6	 1	 1	 1	0 	missed	 
6	 1	 1	 1	651 	1	 
6	 2	 1	 1	681 	1	 
6	 2	 1	 2	730 	1	 
6	 2	 1	 1	576 	1	 
6	 2	 0	 2	630 	1	 
6	 3	 1	 1	928 	1	 
6	 1	 1	 2	597 	1	 
6	 3	 1	 1	927 	0	 
6	 1	 1	 1	653 	1	 
6	 2	 1	 1	839 	1	 
6	 2	 0	 1	536 	1	 
6	 1	 0	 1	786 	1	 
6	 3	 1	 1	684 	0	 
6	 3	 1	 2	890 	1	 
6	 1	 1	 2	840 	1	 
6	 2	 1	 2	738 	1	 
6	 3	 1	 2	700 	1	 
6	 2	 0	 1	774 	1	 
6	 3	 0	 1	768 	1	 
6	 1	 1	 1	646 	1	 
6	 3	 0	 2	748 	1	 
6	 1	 1	 1	790 	1	 
6	 2	 1	 2	752 	1	 
6	 1	 1	 1	678 	1	 
6	 1	 1	 2	579 	1	 
6	 1	 0	 1	477 	1	 
6	 3	 1	 1	647 	0	 
6	 1	 1	 2	625 	1	 
6	 3	 0	 1	763 	1	 
6	 2	 0	 2	573 	1	 
6	 3	 0	 2	495 	0	 
6	 1	 0	 2	297 	1	 
6	 2	 1	 1	335 	1	 
6	 2	 1	 1	288 	0	 
6	 2	 1	 2	314 	1	 
6	 1	 1	 1	416 	1	 
6	 3	 1	 1	338 	1	 
6	 1	 1	 2	359 	0	 
6	 1	 1	 2	445 	1	 
6	 1	 1	 1	511 	0	 
6	 2	 1	 1	1025 	1	 
6	 3	 1	 2	663 	1	 
6	 2	 0	 2	697 	1	 
6	 2	 1	 2	750 	1	 
6	 3	 1	 2	576 	1	 
6	 2	 0	 1	758 	1	 
6	 1	 1	 2	605 	1	 
