Block	Pair_type	Feedback_type	Side	RT	ACC
3	 2	 1	 2	1479 	1	 
3	 3	 1	 1	1425 	0	 
3	 1	 0	 2	1091 	1	 
3	 3	 1	 2	1570 	1	 
3	 3	 1	 1	0 	missed	 
3	 3	 1	 2	1194 	1	 
3	 3	 0	 2	868 	1	 
3	 1	 1	 2	873 	1	 
4	 3	 0	 1	1092 	1	 
4	 1	 1	 1	954 	1	 
4	 3	 1	 2	1236 	1	 
4	 1	 1	 1	942 	1	 
4	 3	 1	 1	1064 	1	 
4	 3	 0	 1	946 	1	 
4	 3	 0	 2	899 	1	 
4	 2	 1	 1	925 	1	 
4	 2	 1	 2	859 	1	 
4	 1	 1	 1	1121 	1	 
4	 1	 0	 2	971 	1	 
4	 2	 1	 2	1141 	1	 
4	 2	 1	 1	1007 	1	 
4	 2	 1	 2	866 	1	 
4	 3	 1	 1	1107 	1	 
4	 2	 1	 1	1158 	1	 
4	 1	 1	 1	968 	1	 
4	 2	 1	 2	906 	1	 
4	 2	 1	 1	776 	1	 
4	 2	 1	 1	854 	1	 
4	 2	 0	 1	748 	1	 
4	 2	 0	 2	1142 	1	 
4	 2	 0	 2	1352 	1	 
4	 3	 0	 2	1246 	1	 
4	 3	 1	 2	1687 	0	 
4	 1	 1	 2	1213 	1	 
4	 1	 1	 2	1111 	1	 
4	 2	 1	 2	873 	1	 
4	 3	 1	 2	1278 	0	 
4	 3	 0	 1	1260 	1	 
4	 3	 0	 2	1518 	0	 
4	 1	 1	 2	1444 	1	 
4	 3	 1	 2	1469 	1	 
4	 2	 1	 2	879 	1	 
4	 3	 1	 1	1581 	0	 
4	 1	 1	 2	1178 	1	 
4	 2	 0	 2	988 	1	 
4	 3	 1	 1	1230 	0	 
4	 3	 1	 2	808 	1	 
4	 1	 1	 1	1218 	1	 
4	 1	 0	 1	1436 	1	 
4	 3	 1	 1	1050 	1	 
4	 1	 1	 2	992 	1	 
4	 2	 0	 1	857 	1	 
4	 1	 1	 2	716 	1	 
4	 1	 1	 2	713 	1	 
4	 1	 1	 2	891 	1	 
4	 3	 0	 2	1266 	1	 
4	 1	 1	 1	975 	1	 
4	 2	 1	 1	794 	1	 
4	 1	 1	 1	967 	1	 
4	 2	 1	 1	993 	1	 
4	 2	 1	 2	863 	1	 
4	 1	 1	 1	1357 	1	 
4	 1	 0	 2	1407 	1	 
4	 3	 0	 1	1425 	1	 
4	 3	 1	 1	1452 	1	 
4	 2	 0	 1	818 	1	 
4	 1	 0	 1	887 	1	 
4	 3	 1	 2	1181 	1	 
5	 3	 1	 2	883 	1	 
5	 1	 1	 2	964 	1	 
5	 2	 1	 1	918 	1	 
5	 2	 1	 2	1156 	1	 
5	 2	 1	 2	1238 	1	 
5	 1	 1	 1	980 	1	 
5	 3	 1	 2	1206 	1	 
5	 1	 1	 2	1256 	1	 
5	 1	 0	 1	783 	1	 
5	 1	 0	 2	1236 	1	 
5	 2	 1	 1	1426 	1	 
5	 1	 0	 1	1268 	1	 
5	 3	 1	 2	1010 	1	 
5	 2	 1	 1	1236 	1	 
5	 2	 1	 2	1581 	0	 
5	 1	 1	 2	971 	1	 
5	 2	 1	 2	985 	1	 
5	 3	 0	 2	1130 	1	 
5	 1	 1	 1	1612 	0	 
5	 3	 1	 1	1406 	1	 
5	 3	 0	 2	944 	1	 
5	 3	 1	 1	946 	1	 
5	 1	 1	 1	1100 	1	 
5	 1	 1	 2	1058 	1	 
5	 2	 0	 1	1496 	1	 
5	 3	 1	 1	946 	1	 
5	 3	 0	 2	1087 	1	 
5	 2	 1	 2	857 	1	 
5	 3	 1	 2	984 	1	 
5	 2	 1	 2	1053 	1	 
5	 1	 1	 2	811 	1	 
5	 2	 1	 1	981 	1	 
5	 1	 0	 2	858 	1	 
5	 2	 1	 1	776 	1	 
5	 2	 1	 1	826 	1	 
5	 2	 0	 1	876 	1	 
5	 1	 1	 1	1018 	1	 
5	 1	 1	 1	1080 	1	 
5	 2	 0	 2	786 	1	 
5	 3	 1	 2	940 	1	 
5	 3	 1	 1	1398 	1	 
5	 3	 0	 2	836 	1	 
5	 1	 1	 1	1101 	1	 
5	 2	 0	 1	1295 	1	 
5	 3	 0	 1	1149 	1	 
5	 3	 1	 1	1127 	1	 
5	 2	 1	 1	1140 	1	 
5	 3	 1	 1	1091 	1	 
5	 3	 1	 2	1205 	1	 
5	 2	 1	 2	911 	1	 
5	 2	 0	 2	937 	1	 
5	 1	 1	 1	878 	1	 
5	 2	 0	 2	836 	1	 
5	 1	 1	 2	810 	1	 
5	 1	 1	 1	904 	1	 
5	 1	 1	 2	821 	1	 
5	 3	 0	 1	891 	1	 
5	 1	 1	 2	737 	1	 
5	 3	 0	 1	1055 	1	 
5	 3	 0	 1	945 	1	 
6	 1	 1	 2	879 	1	 
6	 2	 1	 1	932 	1	 
6	 3	 1	 1	838 	1	 
6	 1	 1	 1	1060 	1	 
6	 2	 1	 2	866 	1	 
6	 2	 0	 1	923 	1	 
6	 3	 1	 2	1406 	1	 
6	 3	 1	 2	1320 	1	 
6	 1	 1	 2	842 	1	 
6	 3	 0	 1	924 	1	 
6	 1	 1	 2	919 	1	 
6	 3	 1	 1	813 	1	 
6	 2	 1	 1	802 	1	 
6	 3	 1	 1	948 	1	 
6	 2	 0	 2	846 	1	 
6	 3	 1	 2	827 	1	 
6	 1	 0	 2	809 	1	 
6	 2	 1	 1	903 	1	 
6	 1	 0	 1	1025 	1	 
6	 2	 1	 2	811 	1	 
6	 2	 1	 1	885 	1	 
6	 1	 1	 1	911 	1	 
6	 2	 0	 2	920 	1	 
6	 3	 1	 2	974 	1	 
6	 3	 0	 1	1049 	1	 
6	 2	 0	 1	1150 	1	 
6	 1	 1	 2	876 	1	 
6	 1	 1	 2	830 	1	 
6	 2	 1	 2	1031 	1	 
6	 3	 1	 2	937 	1	 
6	 3	 1	 2	771 	1	 
6	 3	 0	 1	941 	1	 
6	 1	 1	 1	871 	1	 
6	 2	 0	 1	797 	1	 
6	 1	 1	 1	859 	1	 
6	 2	 1	 2	692 	1	 
6	 2	 0	 2	903 	1	 
6	 2	 1	 1	641 	1	 
6	 2	 1	 1	867 	1	 
6	 1	 1	 1	889 	1	 
6	 3	 0	 2	818 	1	 
6	 3	 1	 1	1080 	1	 
6	 2	 1	 1	838 	1	 
6	 3	 0	 1	924 	1	 
6	 1	 1	 1	826 	1	 
6	 1	 0	 1	776 	1	 
6	 3	 0	 2	1245 	1	 
6	 1	 1	 2	947 	1	 
6	 1	 1	 2	629 	1	 
6	 3	 0	 2	911 	1	 
6	 2	 1	 2	848 	1	 
6	 1	 1	 2	942 	1	 
6	 1	 1	 1	1057 	1	 
6	 3	 1	 1	871 	0	 
6	 3	 0	 2	1241 	1	 
6	 3	 1	 1	1187 	0	 
6	 2	 1	 2	725 	1	 
6	 1	 0	 2	1591 	1	 
6	 2	 1	 2	870 	1	 
6	 1	 1	 1	1059 	1	 
