Block	Pair_type	Feedback_type	Side	RT	ACC
1	 1	 1	 1	1181 	1	 
1	 3	 1	 2	1235 	0	 
1	 1	 1	 1	1232 	0	 
1	 1	 0	 1	666 	1	 
2	 3	 1	 1	1000 	0	 
2	 3	 0	 2	1186 	1	 
2	 2	 0	 1	983 	1	 
2	 3	 1	 1	1241 	0	 
2	 3	 1	 2	999 	1	 
2	 1	 0	 1	1209 	1	 
2	 2	 1	 1	919 	1	 
2	 3	 0	 1	1065 	0	 
2	 2	 1	 2	1158 	1	 
2	 1	 0	 1	1345 	1	 
2	 3	 1	 2	1230 	1	 
2	 2	 1	 2	908 	1	 
2	 1	 1	 1	819 	0	 
2	 1	 1	 2	925 	1	 
2	 2	 1	 2	1027 	1	 
2	 1	 1	 2	736 	1	 
2	 3	 0	 1	1210 	1	 
2	 3	 1	 2	860 	1	 
2	 2	 1	 1	1398 	1	 
2	 3	 0	 2	927 	1	 
2	 3	 1	 1	1185 	1	 
2	 2	 0	 1	1083 	1	 
2	 1	 1	 1	1085 	1	 
2	 3	 1	 2	1154 	1	 
2	 1	 1	 1	1320 	1	 
2	 1	 1	 2	714 	1	 
2	 1	 1	 2	668 	1	 
2	 1	 1	 1	813 	1	 
2	 3	 1	 1	991 	1	 
2	 1	 1	 2	794 	0	 
2	 3	 0	 2	1063 	1	 
2	 3	 1	 1	893 	1	 
2	 2	 1	 1	799 	1	 
2	 2	 1	 2	773 	1	 
2	 3	 1	 2	1266 	1	 
2	 3	 1	 1	852 	1	 
2	 2	 1	 1	950 	1	 
2	 2	 1	 1	1175 	1	 
2	 1	 1	 2	1214 	0	 
2	 2	 1	 1	788 	1	 
2	 1	 0	 2	678 	1	 
2	 1	 1	 1	1487 	1	 
2	 2	 1	 2	1121 	1	 
2	 3	 0	 2	835 	1	 
2	 2	 1	 2	1208 	1	 
2	 3	 1	 2	1071 	1	 
2	 2	 0	 2	1104 	1	 
2	 2	 0	 1	706 	1	 
2	 2	 0	 2	508 	1	 
2	 1	 1	 2	1042 	1	 
2	 3	 0	 1	996 	1	 
2	 1	 1	 1	1062 	0	 
2	 1	 0	 2	864 	1	 
2	 2	 1	 2	729 	1	 
2	 1	 1	 2	991 	0	 
2	 1	 1	 1	970 	1	 
2	 3	 0	 1	879 	1	 
2	 1	 1	 1	1233 	1	 
2	 2	 0	 2	1031 	1	 
2	 2	 1	 1	1248 	1	 
3	 3	 1	 1	934 	1	 
3	 3	 0	 2	1028 	1	 
3	 3	 0	 2	854 	1	 
3	 1	 0	 1	1419 	1	 
3	 2	 1	 1	805 	1	 
3	 2	 0	 1	679 	1	 
3	 3	 1	 1	1465 	0	 
3	 2	 1	 2	1471 	1	 
3	 1	 1	 2	856 	0	 
3	 2	 1	 1	1266 	1	 
3	 3	 1	 2	668 	1	 
3	 3	 1	 2	745 	1	 
3	 3	 1	 2	1007 	1	 
3	 3	 1	 1	898 	1	 
3	 2	 1	 1	1131 	1	 
3	 3	 0	 1	889 	1	 
3	 3	 0	 2	907 	1	 
3	 3	 0	 1	801 	1	 
3	 3	 1	 1	1051 	1	 
3	 1	 1	 2	1389 	1	 
3	 1	 0	 1	1026 	1	 
3	 1	 0	 2	712 	1	 
3	 3	 1	 2	866 	1	 
3	 2	 1	 1	768 	1	 
3	 1	 1	 2	993 	1	 
3	 1	 1	 1	891 	1	 
3	 1	 1	 2	1018 	1	 
3	 2	 1	 2	999 	1	 
3	 2	 0	 2	957 	1	 
3	 3	 1	 1	1091 	1	 
3	 1	 1	 1	886 	1	 
3	 2	 1	 2	1032 	1	 
3	 1	 1	 1	1293 	1	 
3	 3	 0	 2	1151 	1	 
3	 2	 1	 2	929 	1	 
3	 2	 1	 2	815 	1	 
3	 1	 1	 2	860 	1	 
3	 1	 1	 2	654 	1	 
3	 2	 0	 1	648 	1	 
3	 2	 1	 1	622 	1	 
3	 2	 0	 2	875 	1	 
3	 2	 1	 1	638 	1	 
3	 1	 1	 1	775 	1	 
3	 1	 1	 2	890 	1	 
3	 3	 0	 1	996 	1	 
3	 2	 1	 2	738 	1	 
3	 2	 0	 1	1480 	0	 
3	 3	 0	 1	858 	1	 
3	 3	 1	 2	876 	1	 
3	 1	 1	 1	1102 	1	 
3	 1	 1	 1	683 	1	 
3	 3	 1	 1	1281 	0	 
3	 2	 1	 1	1019 	1	 
3	 1	 1	 1	916 	1	 
3	 1	 0	 2	782 	0	 
3	 2	 1	 2	744 	1	 
3	 1	 1	 2	1218 	1	 
3	 1	 1	 1	763 	1	 
3	 2	 0	 2	861 	1	 
3	 3	 1	 2	1031 	1	 
4	 2	 1	 1	729 	1	 
4	 1	 1	 1	742 	1	 
4	 1	 1	 2	1172 	1	 
4	 1	 0	 1	734 	1	 
4	 3	 0	 2	1236 	1	 
4	 1	 1	 2	1037 	0	 
4	 3	 0	 1	823 	1	 
4	 2	 0	 1	1109 	1	 
4	 1	 1	 1	911 	1	 
4	 1	 1	 1	572 	0	 
4	 3	 0	 1	874 	1	 
4	 2	 1	 2	797 	1	 
4	 3	 1	 2	882 	1	 
4	 3	 1	 1	880 	1	 
4	 1	 1	 2	1050 	1	 
4	 2	 0	 2	1083 	1	 
4	 2	 1	 1	1089 	1	 
4	 1	 1	 1	1135 	1	 
4	 3	 0	 2	1017 	1	 
4	 3	 1	 1	1099 	1	 
4	 2	 1	 1	1004 	1	 
4	 2	 0	 1	906 	1	 
4	 2	 1	 2	980 	1	 
4	 3	 1	 1	1026 	1	 
4	 1	 1	 2	1124 	1	 
4	 3	 0	 2	766 	1	 
4	 3	 1	 1	776 	1	 
4	 3	 0	 2	750 	1	 
4	 1	 1	 1	884 	1	 
4	 1	 1	 2	965 	1	 
4	 2	 1	 2	1183 	1	 
4	 2	 1	 2	1345 	1	 
4	 2	 0	 1	1146 	1	 
4	 2	 1	 1	1560 	1	 
4	 2	 1	 1	914 	1	 
4	 2	 1	 2	700 	1	 
4	 1	 1	 1	737 	1	 
4	 1	 1	 1	1083 	0	 
4	 2	 0	 2	833 	1	 
4	 3	 0	 1	927 	1	 
4	 2	 1	 2	1080 	1	 
4	 3	 1	 2	894 	1	 
4	 1	 1	 2	1196 	1	 
4	 3	 1	 2	925 	1	 
4	 3	 1	 2	680 	1	 
4	 2	 1	 1	798 	1	 
4	 1	 0	 2	859 	1	 
4	 1	 0	 1	737 	1	 
4	 2	 1	 1	1015 	1	 
4	 3	 1	 2	913 	1	 
4	 1	 1	 2	1087 	0	 
4	 2	 0	 2	876 	1	 
4	 1	 1	 1	1366 	1	 
4	 2	 1	 2	920 	1	 
4	 1	 1	 2	833 	1	 
4	 1	 0	 2	911 	1	 
4	 3	 1	 1	893 	1	 
4	 3	 0	 1	719 	1	 
4	 3	 1	 2	980 	0	 
4	 3	 1	 1	618 	1	 
5	 2	 0	 2	812 	1	 
5	 1	 0	 2	886 	1	 
5	 3	 1	 1	699 	1	 
5	 2	 0	 2	657 	1	 
5	 2	 1	 1	1195 	1	 
5	 3	 0	 1	897 	1	 
5	 3	 1	 1	615 	1	 
5	 1	 0	 1	1157 	1	 
5	 3	 0	 1	775 	1	 
5	 3	 1	 2	1069 	1	 
5	 1	 1	 2	803 	0	 
5	 3	 1	 1	993 	1	 
5	 1	 1	 1	871 	1	 
5	 2	 1	 1	961 	1	 
5	 1	 1	 1	986 	0	 
5	 2	 1	 2	792 	0	 
5	 3	 1	 2	1346 	1	 
5	 1	 1	 2	1196 	1	 
5	 3	 0	 2	1013 	1	 
5	 1	 1	 1	1023 	1	 
5	 2	 0	 2	993 	1	 
5	 2	 1	 2	1067 	1	 
5	 1	 1	 2	989 	1	 
5	 3	 1	 2	1151 	1	 
5	 2	 1	 1	1044 	1	 
5	 2	 1	 2	858 	1	 
5	 2	 1	 1	1173 	1	 
5	 1	 1	 1	1175 	1	 
5	 3	 1	 1	985 	1	 
5	 2	 0	 1	971 	1	 
5	 2	 0	 1	693 	1	 
5	 1	 1	 1	787 	1	 
5	 2	 1	 1	1024 	1	 
5	 2	 1	 2	1011 	1	 
5	 1	 1	 2	996 	0	 
5	 3	 1	 2	1066 	1	 
5	 3	 1	 1	848 	1	 
5	 2	 1	 1	1054 	1	 
5	 2	 1	 2	836 	1	 
5	 3	 0	 1	805 	1	 
5	 3	 0	 2	1099 	0	 
5	 2	 1	 2	989 	1	 
5	 2	 0	 1	1014 	1	 
5	 3	 0	 1	1376 	1	 
5	 1	 1	 2	870 	1	 
5	 1	 1	 2	680 	1	 
5	 1	 0	 1	765 	1	 
5	 3	 1	 2	995 	1	 
5	 1	 1	 1	849 	1	 
5	 3	 0	 2	1239 	1	 
5	 2	 1	 2	1048 	1	 
5	 1	 1	 2	934 	1	 
5	 3	 1	 2	948 	1	 
5	 1	 1	 1	854 	1	 
5	 1	 1	 2	839 	1	 
5	 3	 1	 1	865 	1	 
5	 2	 1	 1	1251 	1	 
5	 3	 0	 2	885 	1	 
5	 1	 1	 1	1194 	1	 
5	 1	 0	 2	840 	1	 
6	 1	 1	 1	611 	1	 
6	 2	 1	 2	908 	1	 
6	 1	 1	 2	711 	1	 
6	 3	 1	 2	704 	0	 
6	 3	 1	 2	618 	1	 
6	 1	 0	 2	1004 	1	 
6	 1	 1	 2	566 	1	 
6	 3	 1	 2	1287 	1	 
6	 2	 1	 2	1029 	1	 
6	 3	 1	 1	795 	1	 
6	 1	 1	 2	852 	1	 
6	 1	 1	 1	950 	1	 
6	 1	 0	 2	564 	1	 
6	 3	 0	 2	994 	1	 
6	 2	 1	 2	684 	1	 
6	 3	 0	 2	769 	1	 
6	 3	 1	 2	727 	0	 
6	 2	 1	 1	681 	0	 
6	 3	 1	 1	1078 	1	 
6	 3	 1	 1	600 	1	 
6	 2	 0	 2	858 	1	 
6	 2	 1	 1	740 	1	 
6	 3	 0	 1	899 	1	 
6	 3	 1	 1	744 	1	 
6	 2	 0	 2	1218 	1	 
6	 1	 1	 1	1112 	1	 
6	 1	 1	 2	890 	1	 
6	 2	 1	 1	668 	1	 
6	 1	 1	 1	1102 	1	 
6	 3	 0	 1	920 	1	 
6	 1	 1	 2	913 	1	 
6	 3	 1	 1	1307 	1	 
6	 2	 1	 1	1345 	1	 
6	 2	 1	 2	1087 	1	 
6	 3	 0	 1	1025 	1	 
6	 1	 1	 2	739 	1	 
6	 2	 1	 1	885 	1	 
6	 2	 1	 2	1215 	1	 
6	 3	 1	 1	1177 	1	 
6	 3	 0	 2	754 	1	 
6	 2	 1	 2	888 	1	 
6	 1	 1	 1	1234 	1	 
6	 1	 0	 1	692 	1	 
6	 2	 0	 2	746 	1	 
6	 1	 1	 1	740 	1	 
6	 1	 1	 1	706 	1	 
6	 2	 1	 1	1004 	0	 
6	 1	 1	 2	1210 	1	 
6	 2	 0	 1	700 	1	 
6	 2	 0	 1	686 	1	 
6	 1	 0	 1	640 	1	 
6	 3	 1	 2	1034 	1	 
6	 2	 0	 1	592 	1	 
6	 3	 0	 2	970 	1	 
6	 3	 0	 1	1156 	1	 
6	 3	 1	 2	874 	1	 
6	 1	 1	 1	933 	1	 
6	 1	 1	 2	730 	1	 
6	 2	 1	 1	792 	1	 
6	 2	 1	 2	1006 	1	 
