Block	Pair_type	Feedback_type	Side	RT	ACC
2	 2	 1	 1	609 	1	 
2	 2	 1	 1	547 	1	 
2	 3	 1	 2	941 	0	 
2	 3	 1	 1	628 	0	 
2	 1	 1	 2	917 	1	 
2	 2	 1	 1	723 	1	 
2	 2	 1	 1	482 	0	 
2	 2	 1	 2	915 	1	 
2	 2	 0	 2	913 	1	 
2	 3	 1	 2	1003 	1	 
2	 2	 1	 2	781 	1	 
2	 2	 0	 1	706 	1	 
2	 1	 1	 1	800 	1	 
3	 1	 1	 1	1090 	1	 
3	 3	 1	 1	804 	0	 
3	 2	 1	 1	710 	1	 
3	 1	 1	 2	664 	1	 
3	 2	 1	 1	533 	1	 
3	 2	 0	 1	539 	1	 
3	 1	 1	 2	681 	1	 
3	 3	 1	 2	1259 	1	 
3	 1	 1	 2	601 	1	 
3	 3	 0	 2	495 	1	 
3	 1	 0	 2	669 	1	 
3	 2	 1	 1	974 	1	 
3	 3	 1	 1	505 	1	 
3	 2	 1	 2	1171 	1	 
3	 2	 1	 2	716 	0	 
3	 3	 1	 2	758 	0	 
3	 2	 1	 1	716 	1	 
3	 1	 1	 1	778 	1	 
3	 3	 0	 2	656 	0	 
3	 3	 0	 1	881 	0	 
3	 3	 1	 1	775 	0	 
3	 2	 0	 2	906 	1	 
3	 2	 0	 1	604 	1	 
3	 2	 1	 2	890 	0	 
3	 3	 0	 1	908 	1	 
3	 1	 0	 1	682 	1	 
3	 2	 1	 2	556 	0	 
3	 3	 1	 2	630 	0	 
3	 2	 1	 2	956 	0	 
3	 3	 0	 1	578 	1	 
3	 3	 1	 1	420 	0	 
3	 2	 1	 1	950 	0	 
3	 1	 0	 2	623 	0	 
3	 1	 1	 2	865 	1	 
3	 3	 1	 2	671 	1	 
3	 1	 0	 1	1013 	1	 
3	 1	 1	 1	582 	1	 
3	 1	 1	 2	716 	1	 
3	 3	 1	 2	530 	1	 
3	 3	 1	 1	780 	1	 
3	 1	 1	 1	769 	1	 
3	 3	 1	 2	703 	1	 
3	 1	 1	 1	637 	1	 
3	 2	 0	 2	619 	1	 
3	 3	 1	 1	656 	1	 
3	 1	 1	 1	583 	1	 
3	 1	 1	 1	600 	1	 
3	 2	 1	 2	850 	0	 
3	 3	 0	 1	680 	1	 
3	 1	 1	 1	542 	0	 
3	 1	 1	 2	535 	0	 
3	 1	 1	 2	593 	1	 
3	 2	 1	 1	1023 	1	 
3	 2	 1	 2	637 	1	 
3	 1	 1	 2	739 	1	 
3	 2	 0	 2	617 	1	 
3	 2	 0	 1	911 	1	 
3	 3	 0	 2	1093 	0	 
3	 3	 0	 2	554 	0	 
3	 2	 1	 1	1136 	0	 
4	 3	 0	 2	562 	0	 
4	 1	 1	 2	899 	1	 
4	 2	 1	 2	917 	0	 
4	 3	 1	 2	727 	0	 
4	 2	 1	 2	657 	0	 
4	 1	 1	 1	767 	1	 
4	 1	 1	 1	801 	1	 
4	 3	 1	 1	738 	1	 
4	 3	 1	 1	680 	1	 
4	 3	 0	 1	626 	1	 
4	 2	 1	 1	612 	0	 
4	 2	 0	 2	753 	1	 
4	 1	 1	 1	531 	1	 
4	 3	 0	 1	889 	1	 
4	 2	 0	 1	639 	0	 
4	 1	 0	 2	660 	1	 
4	 1	 1	 2	594 	1	 
4	 2	 1	 1	696 	0	 
4	 3	 0	 2	850 	1	 
4	 1	 1	 2	923 	1	 
4	 3	 1	 2	582 	0	 
4	 1	 1	 1	835 	1	 
4	 3	 1	 1	661 	1	 
4	 3	 1	 2	639 	0	 
4	 2	 1	 2	841 	0	 
4	 3	 1	 1	911 	0	 
4	 2	 1	 1	657 	1	 
4	 1	 1	 1	627 	1	 
4	 1	 0	 1	568 	1	 
4	 2	 1	 1	838 	0	 
4	 2	 1	 2	1136 	0	 
4	 3	 0	 2	1138 	1	 
4	 2	 0	 2	703 	1	 
4	 1	 1	 2	1081 	1	 
4	 2	 0	 2	935 	1	 
4	 2	 1	 1	1081 	1	 
4	 2	 0	 1	730 	1	 
4	 3	 0	 1	1048 	0	 
4	 2	 1	 1	806 	1	 
4	 3	 1	 2	1031 	0	 
4	 1	 1	 2	677 	1	 
4	 2	 1	 2	867 	0	 
4	 1	 0	 2	1053 	0	 
4	 3	 1	 1	983 	0	 
4	 2	 1	 1	936 	1	 
4	 1	 1	 2	922 	1	 
4	 3	 1	 1	1148 	0	 
4	 3	 0	 2	630 	0	 
4	 2	 1	 2	1071 	1	 
4	 3	 1	 2	709 	0	 
4	 1	 0	 1	1035 	1	 
4	 3	 1	 2	901 	0	 
4	 1	 1	 1	778 	0	 
4	 2	 1	 2	744 	0	 
4	 1	 1	 2	1010 	0	 
4	 1	 1	 1	700 	1	 
4	 1	 1	 2	805 	1	 
4	 2	 0	 1	1019 	1	 
4	 1	 1	 1	949 	1	 
4	 3	 0	 1	883 	1	 
5	 2	 1	 1	908 	1	 
5	 2	 0	 1	582 	1	 
5	 3	 1	 1	1024 	0	 
5	 1	 1	 2	675 	1	 
5	 1	 0	 2	481 	1	 
5	 1	 0	 1	679 	1	 
5	 3	 1	 2	685 	1	 
5	 1	 1	 1	562 	1	 
5	 3	 0	 2	632 	1	 
5	 1	 1	 1	566 	1	 
5	 2	 1	 2	792 	1	 
5	 3	 1	 2	714 	0	 
5	 3	 1	 2	684 	0	 
5	 1	 1	 1	534 	1	 
5	 3	 1	 2	703 	1	 
5	 1	 1	 2	809 	1	 
5	 3	 1	 1	1119 	0	 
5	 2	 1	 2	1029 	0	 
5	 1	 1	 2	767 	1	 
5	 3	 0	 1	961 	1	 
5	 1	 1	 1	1214 	0	 
5	 2	 1	 1	768 	1	 
5	 3	 1	 2	958 	0	 
5	 3	 0	 1	912 	0	 
5	 3	 1	 1	618 	0	 
5	 2	 0	 1	1020 	1	 
5	 2	 0	 2	805 	1	 
5	 2	 1	 2	1095 	0	 
5	 1	 1	 2	881 	1	 
5	 3	 0	 2	1055 	0	 
5	 1	 1	 1	848 	1	 
5	 1	 1	 2	1166 	0	 
5	 3	 0	 2	976 	0	 
5	 2	 1	 1	642 	0	 
5	 1	 0	 2	920 	1	 
5	 2	 1	 2	850 	0	 
5	 1	 1	 2	824 	1	 
5	 3	 1	 1	1114 	1	 
5	 1	 1	 2	900 	1	 
5	 2	 0	 2	910 	0	 
5	 2	 1	 2	635 	0	 
5	 3	 0	 1	909 	0	 
5	 2	 1	 1	843 	1	 
5	 2	 0	 1	505 	1	 
5	 3	 1	 1	1015 	1	 
5	 3	 1	 1	856 	1	 
5	 2	 1	 1	994 	0	 
5	 3	 0	 2	896 	0	 
5	 2	 1	 1	502 	1	 
5	 1	 1	 1	811 	1	 
5	 2	 1	 1	481 	0	 
5	 1	 1	 1	799 	1	 
5	 1	 1	 2	773 	1	 
5	 3	 0	 1	859 	0	 
5	 2	 1	 2	793 	1	 
5	 2	 1	 2	699 	1	 
5	 3	 1	 2	732 	0	 
5	 1	 1	 1	762 	1	 
5	 1	 0	 1	604 	1	 
5	 2	 0	 2	830 	1	 
6	 3	 1	 2	1027 	0	 
6	 3	 0	 1	765 	1	 
6	 2	 0	 1	855 	0	 
6	 1	 1	 1	744 	1	 
6	 1	 0	 2	946 	1	 
6	 3	 0	 2	732 	0	 
6	 2	 1	 2	642 	1	 
6	 3	 0	 1	912 	1	 
6	 1	 1	 1	926 	1	 
6	 1	 1	 2	944 	1	 
6	 1	 1	 2	861 	1	 
6	 1	 1	 2	871 	1	 
6	 1	 1	 1	625 	1	 
6	 1	 1	 2	851 	1	 
6	 1	 0	 1	540 	1	 
6	 3	 1	 1	775 	0	 
6	 2	 0	 1	905 	1	 
6	 2	 1	 1	667 	1	 
6	 3	 1	 2	785 	0	 
6	 3	 1	 1	970 	0	 
6	 2	 1	 1	696 	1	 
6	 2	 1	 1	746 	1	 
6	 3	 1	 2	1312 	1	 
6	 2	 1	 2	1150 	0	 
6	 1	 1	 1	635 	1	 
6	 3	 1	 1	849 	1	 
6	 2	 1	 2	1511 	1	 
6	 2	 1	 2	512 	1	 
6	 1	 1	 2	798 	1	 
6	 2	 1	 1	600 	1	 
6	 2	 1	 1	622 	1	 
6	 3	 0	 1	775 	0	 
6	 2	 1	 1	546 	0	 
6	 1	 1	 2	776 	1	 
6	 2	 1	 2	674 	1	 
6	 3	 1	 1	1048 	1	 
6	 3	 0	 2	906 	1	 
6	 1	 1	 1	800 	1	 
6	 3	 0	 1	858 	0	 
6	 3	 1	 2	836 	1	 
6	 2	 1	 2	758 	1	 
6	 2	 0	 2	552 	1	 
6	 3	 1	 2	774 	0	 
6	 1	 1	 2	696 	1	 
6	 3	 0	 2	754 	0	 
6	 2	 0	 2	788 	1	 
6	 1	 1	 2	657 	1	 
6	 3	 1	 1	468 	1	 
6	 3	 0	 2	574 	0	 
6	 3	 1	 2	1080 	1	 
6	 2	 0	 2	1058 	1	 
6	 1	 1	 1	628 	0	 
6	 1	 1	 1	642 	1	 
6	 1	 0	 2	752 	1	 
6	 1	 0	 1	866 	1	 
6	 2	 0	 1	828 	1	 
6	 3	 1	 1	690 	0	 
6	 1	 1	 1	576 	1	 
6	 2	 1	 2	754 	1	 
6	 2	 1	 1	835 	1	 
