Block	Pair_type	Feedback_type	Side	RT	ACC
2	 3	 1	 1	702 	0	 
2	 3	 1	 2	716 	1	 
2	 3	 0	 2	530 	1	 
2	 2	 1	 1	1036 	1	 
2	 1	 1	 2	685 	1	 
2	 1	 0	 1	859 	1	 
2	 3	 1	 1	993 	0	 
2	 3	 0	 1	1059 	1	 
2	 2	 1	 2	1357 	0	 
2	 1	 0	 2	675 	1	 
2	 2	 1	 2	1362 	1	 
2	 2	 1	 2	963 	1	 
2	 3	 1	 1	1173 	1	 
3	 3	 0	 1	844 	1	 
3	 1	 1	 2	969 	1	 
3	 2	 1	 2	1315 	1	 
3	 3	 1	 2	749 	1	 
3	 2	 0	 2	1191 	1	 
3	 3	 0	 1	785 	1	 
3	 2	 1	 2	875 	1	 
3	 2	 1	 1	1249 	1	 
3	 3	 1	 1	1247 	1	 
3	 3	 0	 2	845 	1	 
3	 1	 1	 1	899 	1	 
3	 1	 0	 2	612 	1	 
3	 1	 1	 2	742 	1	 
3	 1	 1	 2	624 	1	 
3	 1	 0	 1	571 	1	 
3	 2	 1	 1	976 	1	 
3	 2	 1	 1	1282 	1	 
3	 2	 1	 2	1584 	1	 
3	 2	 0	 1	682 	1	 
3	 1	 1	 2	783 	1	 
3	 3	 1	 1	941 	1	 
3	 2	 0	 1	935 	1	 
3	 1	 1	 1	689 	1	 
3	 3	 0	 2	847 	1	 
3	 1	 1	 2	653 	1	 
3	 1	 1	 2	503 	1	 
3	 3	 1	 2	536 	1	 
3	 3	 0	 2	890 	1	 
3	 3	 1	 1	972 	1	 
3	 2	 0	 2	918 	1	 
3	 3	 1	 2	960 	0	 
3	 2	 0	 2	822 	1	 
3	 3	 1	 1	980 	0	 
3	 2	 1	 2	737 	1	 
3	 2	 1	 2	747 	1	 
3	 1	 1	 1	905 	1	 
3	 2	 1	 1	926 	1	 
3	 1	 1	 1	780 	1	 
3	 3	 1	 2	954 	1	 
3	 1	 1	 1	652 	1	 
3	 1	 1	 1	689 	1	 
3	 2	 1	 2	755 	1	 
3	 3	 1	 1	1093 	1	 
3	 1	 1	 1	635 	1	 
3	 3	 1	 2	972 	1	 
3	 2	 0	 1	794 	1	 
3	 1	 0	 2	644 	1	 
3	 2	 1	 2	810 	0	 
3	 2	 1	 1	811 	0	 
3	 1	 1	 2	833 	1	 
3	 3	 0	 1	851 	1	 
3	 2	 1	 1	756 	0	 
3	 3	 0	 2	782 	0	 
3	 1	 0	 1	896 	1	 
3	 2	 1	 1	866 	1	 
3	 3	 1	 2	916 	1	 
3	 1	 1	 1	733 	1	 
3	 3	 1	 1	811 	1	 
3	 3	 0	 1	693 	1	 
3	 1	 1	 2	919 	1	 
4	 2	 1	 2	852 	1	 
4	 3	 0	 2	578 	1	 
4	 3	 1	 2	600 	1	 
4	 3	 1	 2	897 	1	 
4	 1	 1	 1	1047 	1	 
4	 2	 1	 2	0 	missed	 
4	 1	 1	 2	503 	1	 
4	 1	 0	 1	497 	1	 
4	 1	 1	 1	599 	1	 
4	 1	 1	 2	549 	1	 
4	 1	 1	 1	562 	1	 
4	 2	 1	 1	904 	1	 
4	 2	 1	 1	1186 	1	 
4	 2	 1	 2	587 	1	 
4	 2	 1	 1	453 	1	 
4	 3	 1	 1	755 	0	 
4	 2	 1	 1	669 	1	 
4	 1	 1	 2	831 	1	 
4	 3	 0	 2	796 	1	 
4	 1	 1	 2	990 	1	 
4	 1	 1	 1	880 	1	 
4	 1	 1	 2	562 	1	 
4	 1	 1	 1	687 	1	 
4	 3	 0	 1	713 	1	 
4	 3	 1	 1	1055 	1	 
4	 2	 0	 2	1069 	1	 
4	 2	 1	 1	962 	1	 
4	 2	 1	 1	808 	1	 
4	 3	 1	 1	847 	1	 
4	 3	 1	 2	1536 	1	 
4	 2	 0	 2	842 	1	 
4	 2	 0	 2	740 	1	 
4	 1	 1	 2	1206 	1	 
4	 1	 1	 2	452 	1	 
4	 1	 1	 1	1094 	1	 
4	 1	 1	 1	504 	1	 
4	 3	 1	 1	462 	1	 
4	 2	 0	 1	795 	1	 
4	 2	 0	 1	473 	1	 
4	 3	 0	 1	755 	1	 
4	 3	 1	 2	741 	1	 
4	 3	 1	 1	728 	1	 
4	 2	 1	 2	825 	1	 
4	 3	 1	 2	716 	1	 
4	 3	 0	 1	682 	1	 
4	 3	 0	 2	567 	1	 
4	 3	 0	 1	613 	1	 
4	 1	 0	 1	607 	1	 
4	 2	 1	 2	645 	1	 
4	 1	 1	 1	743 	1	 
4	 2	 1	 2	721 	1	 
4	 1	 1	 2	571 	1	 
4	 3	 0	 2	1004 	1	 
4	 1	 0	 2	542 	1	 
4	 3	 1	 1	688 	1	 
4	 1	 0	 2	554 	1	 
4	 2	 1	 1	688 	0	 
4	 2	 0	 1	461 	1	 
4	 2	 1	 2	1235 	1	 
4	 3	 1	 2	577 	1	 
5	 2	 1	 2	707 	1	 
5	 3	 0	 2	645 	1	 
5	 2	 0	 2	527 	1	 
5	 1	 1	 1	953 	1	 
5	 3	 0	 1	910 	1	 
5	 2	 0	 2	816 	1	 
5	 1	 1	 1	714 	1	 
5	 3	 0	 2	696 	1	 
5	 1	 1	 1	641 	1	 
5	 3	 0	 1	860 	1	 
5	 1	 1	 1	757 	1	 
5	 2	 1	 1	888 	1	 
5	 2	 1	 2	710 	1	 
5	 2	 1	 1	692 	1	 
5	 1	 1	 2	882 	1	 
5	 1	 1	 2	844 	1	 
5	 2	 0	 1	745 	1	 
5	 3	 1	 2	747 	1	 
5	 3	 1	 1	725 	1	 
5	 1	 1	 2	779 	1	 
5	 3	 1	 1	817 	1	 
5	 1	 1	 1	827 	1	 
5	 2	 1	 1	704 	1	 
5	 2	 0	 1	574 	1	 
5	 3	 0	 2	648 	1	 
5	 1	 1	 2	658 	1	 
5	 3	 1	 2	797 	1	 
5	 2	 1	 2	631 	1	 
5	 3	 1	 2	592 	1	 
5	 1	 1	 1	894 	1	 
5	 2	 1	 1	712 	1	 
5	 3	 1	 1	581 	1	 
5	 2	 1	 1	779 	1	 
5	 2	 1	 2	693 	1	 
5	 3	 1	 2	1003 	1	 
5	 3	 1	 2	845 	1	 
5	 2	 1	 2	638 	1	 
5	 2	 1	 2	588 	1	 
5	 1	 1	 2	798 	1	 
5	 3	 0	 1	876 	1	 
5	 2	 0	 2	742 	1	 
5	 1	 0	 1	1236 	1	 
5	 1	 0	 2	698 	1	 
5	 3	 0	 2	748 	1	 
5	 1	 1	 2	750 	0	 
5	 2	 1	 1	1003 	1	 
5	 2	 1	 2	757 	1	 
5	 2	 0	 1	723 	1	 
5	 3	 1	 1	845 	1	 
5	 1	 1	 2	647 	1	 
5	 1	 1	 1	0 	missed	 
5	 3	 1	 2	583 	1	 
5	 3	 1	 1	589 	1	 
5	 1	 1	 1	514 	1	 
5	 1	 1	 2	432 	1	 
5	 3	 1	 1	618 	1	 
5	 2	 1	 1	724 	1	 
5	 1	 0	 2	626 	1	 
5	 3	 0	 1	640 	1	 
5	 1	 0	 1	634 	1	 
6	 1	 1	 2	856 	1	 
6	 1	 1	 1	710 	1	 
6	 3	 1	 2	731 	1	 
6	 2	 1	 2	1181 	1	 
6	 3	 1	 1	619 	1	 
6	 2	 1	 2	525 	1	 
6	 1	 1	 1	683 	1	 
6	 1	 1	 1	641 	1	 
6	 1	 1	 2	627 	1	 
6	 2	 1	 2	693 	1	 
6	 1	 1	 1	759 	1	 
6	 3	 0	 2	881 	1	 
6	 2	 1	 2	1283 	0	 
6	 2	 1	 1	885 	1	 
6	 2	 1	 2	846 	1	 
6	 3	 0	 1	752 	1	 
6	 2	 1	 1	818 	1	 
6	 3	 0	 2	848 	1	 
6	 1	 1	 1	841 	1	 
6	 2	 1	 1	648 	1	 
6	 2	 0	 1	617 	1	 
6	 3	 1	 2	995 	1	 
6	 3	 0	 1	661 	1	 
6	 3	 0	 1	611 	1	 
6	 3	 1	 1	576 	1	 
6	 3	 1	 1	670 	1	 
6	 3	 1	 2	716 	1	 
6	 1	 1	 2	1050 	1	 
6	 2	 1	 1	680 	1	 
6	 3	 0	 2	633 	1	 
6	 3	 0	 2	1043 	1	 
6	 3	 1	 2	545 	1	 
6	 1	 1	 2	558 	1	 
6	 3	 1	 1	960 	1	 
6	 1	 0	 2	654 	1	 
6	 2	 1	 1	835 	1	 
6	 1	 1	 2	549 	1	 
6	 2	 1	 2	903 	1	 
6	 1	 0	 1	681 	1	 
6	 2	 0	 2	851 	1	 
6	 2	 0	 2	628 	1	 
6	 2	 1	 2	774 	1	 
6	 1	 1	 1	793 	1	 
6	 2	 1	 1	782 	1	 
6	 3	 1	 2	708 	1	 
6	 3	 1	 1	1442 	1	 
6	 2	 0	 1	632 	1	 
6	 3	 1	 1	634 	1	 
6	 1	 1	 2	700 	1	 
6	 2	 0	 2	681 	1	 
6	 2	 0	 1	627 	1	 
6	 1	 0	 2	769 	1	 
6	 3	 1	 2	615 	1	 
6	 2	 1	 1	700 	1	 
6	 3	 0	 1	930 	1	 
6	 1	 1	 2	672 	1	 
6	 1	 1	 1	510 	1	 
6	 1	 0	 1	495 	1	 
6	 1	 1	 1	529 	1	 
6	 1	 1	 2	567 	1	 
