Block	Pair_type	Feedback_type	Side	RT	ACC
2	 3	 0	 1	492 	1	 
2	 3	 1	 2	799 	1	 
2	 2	 1	 1	560 	0	 
2	 1	 1	 1	474 	1	 
2	 3	 0	 2	401 	0	 
2	 3	 1	 2	662 	0	 
2	 2	 0	 2	656 	0	 
2	 3	 0	 1	646 	0	 
2	 1	 1	 2	511 	0	 
2	 2	 1	 2	381 	1	 
2	 1	 0	 2	395 	1	 
2	 3	 0	 2	317 	0	 
2	 3	 1	 2	714 	0	 
2	 3	 1	 2	460 	1	 
2	 3	 0	 1	622 	0	 
2	 1	 1	 1	364 	0	 
2	 2	 0	 1	293 	1	 
2	 1	 1	 1	239 	0	 
2	 2	 1	 2	337 	0	 
2	 2	 1	 1	347 	0	 
2	 1	 1	 2	132 	0	 
2	 1	 1	 1	134 	0	 
2	 2	 1	 1	304 	1	 
2	 3	 1	 1	314 	0	 
2	 1	 1	 1	419 	0	 
2	 1	 1	 1	309 	0	 
2	 3	 1	 1	319 	0	 
2	 2	 0	 1	425 	0	 
2	 2	 1	 2	327 	0	 
2	 2	 1	 2	689 	0	 
2	 3	 1	 2	883 	0	 
2	 2	 1	 1	864 	1	 
2	 1	 1	 2	434 	1	 
2	 2	 0	 1	300 	0	 
2	 3	 1	 2	390 	1	 
2	 2	 1	 2	631 	1	 
2	 3	 0	 2	785 	0	 
2	 1	 1	 2	595 	0	 
2	 1	 1	 2	321 	1	 
2	 1	 1	 2	462 	1	 
2	 2	 0	 2	500 	0	 
2	 3	 1	 1	402 	0	 
2	 3	 1	 1	352 	1	 
2	 1	 1	 2	333 	0	 
2	 1	 1	 1	355 	0	 
2	 2	 1	 1	337 	1	 
2	 2	 1	 2	334 	0	 
2	 2	 1	 1	340 	0	 
2	 1	 0	 1	375 	1	 
3	 1	 1	 2	305 	1	 
3	 3	 1	 2	339 	1	 
3	 3	 1	 1	393 	0	 
3	 2	 1	 2	366 	0	 
3	 2	 1	 2	360 	1	 
3	 1	 1	 1	386 	0	 
3	 2	 0	 1	368 	1	 
3	 2	 0	 2	301 	1	 
3	 2	 1	 1	367 	1	 
3	 3	 1	 1	537 	1	 
3	 3	 1	 2	366 	0	 
3	 3	 0	 1	464 	0	 
3	 2	 1	 2	334 	1	 
3	 3	 0	 1	612 	0	 
3	 1	 1	 1	298 	1	 
3	 1	 1	 2	335 	1	 
3	 2	 1	 2	553 	0	 
3	 3	 1	 2	455 	1	 
3	 2	 1	 1	732 	0	 
3	 2	 0	 2	362 	0	 
3	 2	 0	 2	612 	0	 
3	 1	 1	 1	430 	1	 
3	 1	 0	 1	455 	1	 
3	 3	 0	 2	317 	1	 
3	 1	 0	 1	387 	1	 
3	 1	 1	 2	373 	1	 
3	 1	 1	 2	507 	1	 
3	 2	 1	 2	433 	0	 
3	 2	 0	 1	335 	0	 
3	 3	 1	 1	369 	0	 
3	 3	 1	 1	343 	1	 
3	 3	 1	 1	353 	0	 
3	 3	 0	 1	386 	1	 
3	 1	 1	 2	540 	1	 
3	 1	 1	 1	374 	0	 
3	 2	 1	 1	365 	1	 
3	 3	 0	 2	339 	0	 
3	 3	 1	 2	344 	0	 
3	 1	 1	 1	362 	0	 
3	 2	 1	 1	376 	1	 
3	 1	 1	 1	330 	0	 
3	 2	 0	 1	404 	1	 
3	 3	 0	 2	454 	1	 
3	 1	 0	 2	299 	0	 
3	 2	 1	 2	345 	0	 
3	 2	 1	 1	379 	0	 
3	 2	 1	 2	329 	0	 
3	 3	 1	 1	398 	0	 
3	 1	 1	 1	324 	1	 
3	 1	 1	 2	306 	0	 
3	 3	 0	 2	420 	1	 
3	 3	 0	 1	342 	1	 
3	 1	 0	 2	273 	1	 
3	 1	 1	 1	347 	1	 
3	 2	 1	 1	349 	1	 
3	 3	 1	 2	282 	0	 
3	 1	 1	 2	408 	1	 
3	 1	 1	 2	379 	1	 
3	 3	 1	 2	312 	1	 
3	 2	 1	 1	422 	0	 
4	 1	 1	 2	304 	0	 
4	 1	 1	 2	317 	1	 
4	 2	 1	 2	875 	0	 
4	 2	 0	 1	334 	0	 
4	 3	 1	 2	543 	0	 
4	 1	 0	 2	441 	1	 
4	 2	 1	 2	507 	0	 
4	 1	 1	 1	942 	1	 
4	 1	 1	 1	648 	1	 
4	 2	 0	 1	626 	0	 
4	 1	 1	 2	784 	1	 
4	 3	 0	 2	1021 	0	 
4	 1	 1	 2	831 	1	 
4	 3	 0	 2	897 	0	 
4	 2	 1	 1	751 	0	 
4	 3	 0	 1	1141 	0	 
4	 2	 1	 1	947 	0	 
4	 3	 1	 1	1161 	0	 
4	 2	 1	 1	1046 	1	 
4	 3	 1	 2	900 	1	 
4	 2	 1	 1	1606 	1	 
4	 1	 0	 1	1120 	0	 
4	 2	 0	 1	978 	1	 
4	 1	 0	 1	1016 	0	 
4	 3	 1	 1	1598 	1	 
4	 3	 0	 1	763 	1	 
4	 1	 1	 2	1161 	1	 
4	 3	 1	 2	1579 	1	 
4	 3	 0	 1	708 	1	 
4	 1	 1	 1	987 	1	 
4	 2	 1	 1	681 	0	 
4	 1	 1	 1	734 	1	 
4	 2	 1	 2	780 	0	 
4	 2	 1	 2	718 	1	 
4	 1	 1	 2	704 	0	 
4	 1	 1	 1	637 	1	 
4	 2	 0	 2	1195 	0	 
4	 3	 0	 1	945 	0	 
4	 2	 1	 2	814 	0	 
4	 2	 1	 2	776 	1	 
4	 1	 0	 2	726 	0	 
4	 3	 1	 1	860 	0	 
4	 2	 1	 1	606 	1	 
4	 1	 1	 1	960 	0	 
4	 3	 1	 2	570 	0	 
4	 3	 1	 1	888 	1	 
4	 2	 1	 1	685 	0	 
4	 3	 1	 2	435 	0	 
4	 2	 1	 2	601 	1	 
4	 3	 1	 2	638 	1	 
4	 1	 1	 2	716 	0	 
4	 2	 0	 2	502 	1	 
4	 1	 1	 2	548 	0	 
4	 1	 1	 1	570 	0	 
4	 3	 1	 1	319 	1	 
4	 3	 0	 2	681 	0	 
4	 3	 0	 2	967 	1	 
4	 2	 0	 2	592 	0	 
4	 3	 1	 1	439 	1	 
4	 1	 1	 1	1281 	1	 
5	 1	 1	 1	650 	1	 
5	 1	 1	 2	812 	1	 
5	 2	 0	 2	678 	0	 
5	 1	 1	 2	796 	1	 
5	 2	 1	 2	609 	0	 
5	 2	 1	 1	571 	0	 
5	 3	 0	 1	1101 	0	 
5	 1	 1	 1	899 	1	 
5	 1	 0	 1	960 	1	 
5	 1	 1	 2	1126 	0	 
5	 3	 1	 2	888 	1	 
5	 1	 1	 1	650 	1	 
5	 3	 0	 2	939 	1	 
5	 2	 0	 2	821 	0	 
5	 2	 1	 1	711 	0	 
5	 2	 1	 1	1165 	0	 
5	 3	 0	 1	914 	1	 
5	 2	 1	 2	640 	1	 
5	 1	 0	 2	726 	0	 
5	 2	 1	 1	608 	0	 
5	 3	 1	 1	815 	0	 
5	 2	 0	 2	664 	0	 
5	 1	 1	 1	1038 	0	 
5	 3	 0	 2	688 	0	 
5	 3	 0	 2	666 	0	 
5	 2	 1	 1	611 	0	 
5	 3	 1	 1	389 	1	 
5	 1	 0	 1	747 	1	 
5	 3	 0	 1	465 	0	 
5	 3	 1	 2	474 	1	 
5	 2	 1	 2	477 	1	 
5	 1	 1	 2	642 	0	 
5	 3	 1	 2	424 	1	 
5	 1	 1	 1	539 	0	 
5	 2	 1	 2	848 	0	 
5	 2	 0	 1	722 	0	 
5	 3	 1	 1	592 	0	 
5	 2	 1	 2	450 	0	 
5	 3	 1	 2	308 	1	 
5	 2	 1	 2	362 	1	 
5	 1	 1	 2	408 	1	 
5	 2	 1	 1	387 	0	 
5	 2	 1	 1	404 	1	 
5	 1	 1	 1	638 	1	 
5	 3	 0	 1	416 	1	 
5	 3	 0	 2	474 	1	 
5	 3	 1	 2	428 	0	 
5	 3	 1	 1	374 	0	 
5	 1	 1	 2	432 	0	 
5	 1	 1	 2	418 	1	 
5	 3	 1	 1	364 	0	 
5	 2	 0	 1	1305 	1	 
5	 2	 0	 1	743 	0	 
5	 1	 0	 2	393 	1	 
5	 2	 1	 2	331 	0	 
5	 1	 1	 1	344 	0	 
5	 3	 1	 1	322 	1	 
5	 1	 1	 2	348 	0	 
5	 1	 1	 1	282 	0	 
5	 3	 1	 2	371 	0	 
6	 1	 1	 1	333 	0	 
6	 1	 1	 1	367 	1	 
6	 1	 0	 1	393 	1	 
6	 2	 0	 2	490 	1	 
6	 2	 1	 2	269 	0	 
6	 3	 1	 2	354 	1	 
6	 2	 0	 1	676 	0	 
6	 3	 0	 1	586 	0	 
6	 2	 1	 1	588 	0	 
6	 3	 1	 1	457 	1	 
6	 2	 1	 2	363 	0	 
6	 2	 1	 1	505 	0	 
6	 1	 1	 2	383 	0	 
6	 1	 1	 1	444 	0	 
6	 1	 0	 1	502 	1	 
6	 2	 1	 1	808 	0	 
6	 3	 1	 2	362 	0	 
6	 1	 1	 2	356 	1	 
6	 3	 1	 2	422 	1	 
6	 3	 0	 2	400 	0	 
6	 1	 1	 1	489 	1	 
6	 3	 1	 2	419 	0	 
6	 2	 0	 1	353 	0	 
6	 3	 1	 1	383 	0	 
6	 2	 1	 1	404 	1	 
6	 3	 0	 1	378 	1	 
6	 1	 1	 1	380 	0	 
6	 1	 1	 1	453 	1	 
6	 1	 1	 2	395 	0	 
6	 2	 0	 2	401 	1	 
6	 3	 0	 1	371 	1	 
6	 3	 0	 2	392 	1	 
6	 2	 1	 1	363 	1	 
6	 2	 1	 2	593 	0	 
6	 1	 1	 2	362 	1	 
6	 1	 1	 2	372 	1	 
6	 3	 0	 2	378 	1	 
6	 2	 1	 1	388 	1	 
6	 3	 1	 2	370 	1	 
6	 1	 0	 2	419 	0	 
6	 2	 0	 1	389 	1	 
6	 3	 1	 1	815 	0	 
6	 3	 0	 1	452 	1	 
6	 1	 1	 1	574 	0	 
6	 1	 1	 2	545 	0	 
6	 3	 1	 1	526 	0	 
6	 2	 0	 2	408 	0	 
6	 2	 1	 2	398 	1	 
6	 2	 1	 2	392 	0	 
6	 3	 0	 2	355 	1	 
6	 1	 1	 2	344 	0	 
6	 2	 1	 2	282 	1	 
6	 3	 1	 2	540 	1	 
6	 1	 0	 2	414 	1	 
6	 2	 1	 1	300 	1	 
6	 3	 1	 1	282 	1	 
6	 1	 1	 1	427 	1	 
6	 2	 1	 2	405 	0	 
6	 1	 1	 2	331 	1	 
6	 3	 1	 1	473 	0	 
