Block	Pair_type	Feedback_type	Side	RT	ACC
2	 2	 1	 1	941 	1	 
2	 3	 1	 1	736 	1	 
2	 2	 1	 1	1074 	1	 
2	 1	 1	 1	988 	1	 
2	 1	 0	 1	838 	1	 
2	 1	 1	 1	643 	1	 
2	 2	 0	 2	845 	1	 
2	 1	 1	 2	783 	1	 
2	 1	 1	 1	777 	1	 
2	 3	 0	 2	814 	1	 
2	 2	 1	 2	1008 	1	 
2	 2	 1	 2	666 	1	 
2	 3	 1	 1	812 	1	 
2	 2	 1	 2	578 	1	 
2	 2	 1	 2	576 	1	 
2	 1	 0	 2	674 	1	 
2	 3	 1	 1	709 	1	 
2	 2	 1	 2	907 	1	 
2	 3	 0	 2	665 	1	 
2	 1	 1	 2	659 	1	 
2	 1	 1	 1	797 	1	 
3	 2	 1	 2	659 	1	 
3	 2	 1	 2	525 	1	 
3	 1	 1	 2	643 	1	 
3	 1	 0	 1	637 	1	 
3	 3	 1	 2	603 	1	 
3	 1	 1	 2	553 	1	 
3	 3	 0	 1	666 	1	 
3	 3	 1	 1	540 	1	 
3	 3	 1	 1	602 	1	 
3	 1	 1	 1	704 	1	 
3	 3	 1	 1	578 	1	 
3	 3	 1	 2	704 	1	 
3	 3	 1	 1	713 	1	 
3	 3	 1	 1	631 	1	 
3	 1	 1	 1	933 	1	 
3	 2	 1	 1	803 	1	 
3	 3	 0	 2	797 	1	 
3	 2	 0	 2	1006 	1	 
3	 2	 1	 2	732 	1	 
3	 2	 1	 1	870 	1	 
3	 2	 1	 1	563 	1	 
3	 1	 0	 1	637 	1	 
3	 2	 1	 1	991 	1	 
3	 1	 1	 1	681 	1	 
3	 3	 0	 1	699 	1	 
3	 2	 1	 1	789 	1	 
3	 1	 0	 2	727 	1	 
3	 2	 1	 1	704 	1	 
3	 1	 1	 2	538 	1	 
3	 3	 1	 2	916 	1	 
3	 1	 1	 2	902 	1	 
3	 3	 0	 2	1015 	1	 
3	 1	 1	 2	541 	1	 
3	 2	 0	 1	731 	1	 
3	 1	 1	 1	777 	1	 
3	 3	 0	 2	559 	1	 
3	 3	 0	 2	469 	1	 
3	 3	 1	 1	803 	1	 
3	 2	 1	 2	769 	1	 
3	 1	 1	 2	535 	1	 
3	 2	 0	 1	672 	1	 
3	 1	 1	 1	842 	1	 
3	 1	 1	 2	592 	1	 
3	 1	 1	 1	690 	1	 
3	 2	 0	 2	609 	1	 
3	 2	 1	 2	571 	1	 
3	 2	 0	 2	1077 	1	 
3	 2	 1	 1	955 	1	 
3	 1	 1	 1	820 	1	 
3	 1	 0	 2	514 	1	 
3	 2	 0	 1	684 	1	 
3	 2	 1	 2	814 	1	 
3	 3	 1	 2	583 	1	 
3	 3	 0	 1	657 	1	 
3	 3	 0	 1	763 	1	 
3	 1	 1	 2	645 	1	 
3	 1	 1	 1	675 	1	 
3	 2	 1	 2	873 	1	 
3	 3	 1	 2	1072 	1	 
3	 3	 1	 2	473 	1	 
4	 2	 1	 1	948 	1	 
4	 2	 1	 1	946 	1	 
4	 1	 0	 1	783 	1	 
4	 3	 0	 2	789 	1	 
4	 1	 1	 1	619 	1	 
4	 2	 1	 2	585 	1	 
4	 2	 1	 2	534 	1	 
4	 2	 1	 2	492 	1	 
4	 3	 0	 1	594 	1	 
4	 1	 1	 2	616 	1	 
4	 3	 1	 1	654 	1	 
4	 1	 1	 2	612 	1	 
4	 1	 1	 2	638 	1	 
4	 3	 1	 2	579 	1	 
4	 1	 1	 1	637 	1	 
4	 1	 0	 2	539 	1	 
4	 3	 1	 2	728 	1	 
4	 2	 1	 2	558 	1	 
4	 1	 1	 1	765 	1	 
4	 1	 1	 1	750 	1	 
4	 3	 0	 1	604 	1	 
4	 2	 0	 2	686 	1	 
4	 3	 0	 2	823 	1	 
4	 2	 0	 2	610 	1	 
4	 3	 0	 2	728 	1	 
4	 3	 1	 1	646 	1	 
4	 3	 1	 1	871 	1	 
4	 2	 1	 1	677 	1	 
4	 2	 1	 1	655 	1	 
4	 3	 1	 2	740 	1	 
4	 2	 0	 1	539 	1	 
4	 1	 1	 2	1021 	1	 
4	 1	 0	 1	794 	1	 
4	 3	 1	 1	908 	1	 
4	 1	 1	 1	658 	1	 
4	 2	 1	 2	568 	1	 
4	 2	 1	 2	506 	1	 
4	 3	 0	 1	580 	1	 
4	 3	 1	 1	582 	1	 
4	 1	 0	 2	812 	1	 
4	 3	 1	 2	722 	1	 
4	 2	 0	 1	668 	1	 
4	 3	 0	 1	601 	1	 
4	 3	 1	 2	687 	1	 
4	 2	 1	 2	689 	1	 
4	 1	 1	 2	650 	1	 
4	 3	 1	 2	548 	1	 
4	 2	 1	 1	550 	1	 
4	 1	 1	 2	608 	1	 
4	 2	 1	 1	562 	1	 
4	 1	 1	 2	796 	1	 
4	 1	 1	 1	829 	1	 
4	 1	 1	 2	599 	1	 
4	 1	 1	 1	1041 	1	 
4	 2	 0	 2	547 	1	 
4	 1	 1	 1	869 	1	 
4	 2	 0	 1	615 	1	 
4	 3	 0	 2	993 	1	 
4	 3	 1	 1	710 	1	 
4	 2	 1	 1	748 	1	 
5	 2	 0	 1	590 	1	 
5	 3	 0	 2	1144 	1	 
5	 1	 0	 2	786 	1	 
5	 1	 1	 2	616 	1	 
5	 3	 0	 1	634 	1	 
5	 1	 1	 1	743 	1	 
5	 3	 0	 2	461 	1	 
5	 1	 0	 1	611 	1	 
5	 1	 0	 2	492 	1	 
5	 1	 1	 2	503 	1	 
5	 2	 0	 1	1129 	1	 
5	 1	 1	 1	546 	1	 
5	 2	 0	 1	588 	1	 
5	 3	 1	 2	430 	1	 
5	 1	 1	 2	724 	1	 
5	 2	 1	 1	734 	1	 
5	 1	 1	 1	532 	1	 
5	 2	 1	 1	773 	1	 
5	 3	 1	 1	543 	1	 
5	 3	 0	 1	525 	1	 
5	 2	 1	 2	755 	1	 
5	 3	 1	 2	669 	1	 
5	 2	 1	 1	607 	1	 
5	 3	 1	 1	649 	1	 
5	 2	 1	 2	619 	1	 
5	 1	 1	 2	749 	1	 
5	 2	 1	 2	690 	1	 
5	 1	 0	 1	665 	1	 
5	 3	 0	 2	563 	1	 
5	 3	 1	 1	533 	1	 
5	 3	 1	 2	438 	1	 
5	 2	 1	 2	652 	1	 
5	 2	 0	 2	842 	1	 
5	 3	 1	 1	552 	1	 
5	 3	 1	 1	622 	1	 
5	 1	 1	 2	920 	1	 
5	 3	 0	 1	749 	1	 
5	 1	 1	 1	667 	1	 
5	 2	 1	 1	617 	1	 
5	 3	 1	 1	462 	1	 
5	 2	 0	 2	740 	1	 
5	 2	 1	 1	639 	1	 
5	 1	 1	 1	572 	1	 
5	 3	 1	 2	526 	1	 
5	 3	 0	 1	512 	1	 
5	 2	 1	 2	702 	1	 
5	 3	 0	 2	551 	1	 
5	 1	 1	 1	673 	1	 
5	 2	 1	 1	536 	1	 
5	 3	 1	 2	465 	1	 
5	 2	 1	 2	783 	1	 
5	 3	 1	 2	525 	1	 
5	 1	 1	 2	911 	1	 
5	 1	 1	 1	517 	1	 
5	 2	 1	 1	655 	1	 
5	 1	 1	 2	620 	1	 
5	 1	 1	 2	526 	1	 
5	 2	 0	 2	860 	1	 
5	 1	 1	 1	578 	1	 
5	 2	 1	 2	907 	1	 
6	 2	 1	 2	782 	1	 
6	 2	 1	 1	903 	1	 
6	 1	 1	 1	581 	1	 
6	 1	 0	 1	499 	1	 
6	 1	 1	 2	517 	1	 
6	 1	 1	 2	475 	1	 
6	 2	 1	 2	737 	1	 
6	 3	 1	 1	883 	1	 
6	 3	 1	 2	464 	1	 
6	 1	 1	 1	566 	1	 
6	 1	 1	 1	472 	1	 
6	 2	 1	 1	0 	missed	 
6	 2	 0	 2	688 	1	 
6	 3	 0	 1	662 	1	 
6	 2	 0	 1	780 	1	 
6	 3	 1	 1	513 	1	 
6	 3	 0	 1	555 	1	 
6	 2	 1	 2	585 	0	 
6	 1	 0	 2	623 	1	 
6	 3	 0	 1	613 	1	 
6	 3	 1	 2	691 	1	 
6	 2	 1	 2	957 	1	 
6	 2	 1	 1	667 	1	 
6	 2	 0	 2	633 	1	 
6	 1	 1	 2	566 	1	 
6	 3	 0	 1	568 	1	 
6	 1	 1	 1	546 	1	 
6	 2	 1	 1	736 	1	 
6	 2	 1	 1	933 	1	 
6	 1	 1	 2	611 	1	 
6	 3	 1	 1	549 	1	 
6	 1	 1	 1	511 	1	 
6	 1	 0	 2	480 	1	 
6	 2	 0	 1	714 	1	 
6	 3	 0	 2	772 	1	 
6	 3	 1	 2	613 	1	 
6	 3	 1	 2	495 	1	 
6	 3	 0	 2	585 	1	 
6	 1	 1	 2	535 	1	 
6	 1	 1	 1	461 	1	 
6	 2	 1	 1	922 	1	 
6	 3	 1	 1	560 	1	 
6	 2	 1	 2	734 	1	 
6	 3	 1	 2	636 	1	 
6	 1	 1	 2	597 	1	 
6	 2	 1	 2	667 	1	 
6	 3	 0	 2	553 	1	 
6	 2	 1	 2	586 	1	 
6	 3	 0	 2	540 	1	 
6	 1	 1	 2	542 	1	 
6	 2	 0	 2	720 	1	 
6	 1	 0	 1	950 	1	 
6	 2	 0	 1	972 	1	 
6	 3	 1	 1	606 	1	 
6	 2	 1	 1	836 	1	 
6	 1	 1	 2	506 	1	 
6	 3	 1	 2	540 	1	 
6	 1	 1	 1	639 	1	 
6	 3	 1	 1	664 	1	 
6	 1	 1	 1	566 	1	 
