Block	Pair_type	Feedback_type	Side	RT	ACC
2	 3	 1	 2	1192 	1	 
2	 2	 1	 2	1246 	0	 
2	 1	 0	 2	964 	1	 
2	 2	 1	 1	1445 	0	 
2	 2	 1	 1	1199 	1	 
2	 3	 1	 2	1389 	1	 
2	 2	 0	 1	1379 	1	 
2	 1	 1	 2	1257 	0	 
3	 3	 1	 2	1415 	1	 
3	 1	 1	 1	1329 	1	 
3	 2	 1	 2	1395 	1	 
3	 1	 1	 1	1052 	1	 
3	 3	 1	 1	1486 	1	 
3	 3	 1	 2	1376 	1	 
3	 1	 1	 1	1073 	1	 
3	 2	 1	 2	1360 	1	 
3	 3	 1	 1	1226 	1	 
3	 2	 1	 1	1208 	1	 
3	 2	 0	 2	1006 	1	 
3	 2	 1	 2	0 	missed	 
3	 3	 0	 2	1270 	1	 
3	 3	 0	 1	1212 	0	 
3	 2	 1	 1	1034 	0	 
3	 2	 0	 1	1548 	1	 
3	 1	 0	 1	1230 	1	 
3	 3	 0	 1	1171 	1	 
3	 2	 1	 2	1501 	1	 
3	 1	 1	 2	1195 	0	 
3	 1	 1	 2	1200 	1	 
3	 3	 0	 2	1306 	0	 
3	 3	 0	 1	1117 	0	 
3	 2	 1	 2	1442 	1	 
3	 2	 0	 2	1052 	1	 
3	 1	 1	 2	1414 	1	 
3	 2	 1	 1	1439 	1	 
3	 1	 1	 2	1409 	1	 
3	 1	 0	 2	1211 	0	 
3	 2	 0	 2	1469 	1	 
3	 3	 1	 1	1318 	1	 
3	 3	 1	 2	1512 	1	 
3	 2	 0	 1	1330 	1	 
3	 3	 1	 1	1060 	1	 
3	 3	 1	 2	885 	1	 
3	 2	 1	 1	1651 	1	 
3	 2	 1	 2	1541 	1	 
3	 1	 1	 1	1255 	1	 
3	 3	 0	 2	1437 	1	 
3	 3	 1	 1	1511 	1	 
3	 1	 1	 2	1121 	1	 
3	 1	 1	 2	994 	1	 
3	 1	 1	 1	1420 	1	 
3	 1	 1	 2	1330 	0	 
3	 3	 0	 2	1612 	1	 
3	 3	 0	 1	1429 	0	 
3	 1	 0	 1	943 	1	 
3	 2	 1	 1	1221 	1	 
3	 2	 1	 2	1303 	1	 
3	 2	 0	 1	916 	1	 
3	 3	 1	 1	1362 	0	 
3	 1	 0	 2	1104 	1	 
3	 3	 1	 2	1406 	1	 
3	 2	 1	 1	1328 	1	 
3	 3	 1	 2	1210 	1	 
3	 1	 1	 1	1148 	1	 
3	 1	 1	 2	1077 	1	 
3	 1	 1	 1	843 	1	 
3	 2	 1	 1	1425 	0	 
3	 1	 1	 1	1094 	1	 
4	 3	 0	 1	1468 	0	 
4	 3	 1	 2	1586 	1	 
4	 2	 0	 1	1388 	1	 
4	 1	 1	 2	1089 	1	 
4	 1	 1	 1	847 	1	 
4	 3	 1	 2	1433 	1	 
4	 3	 1	 1	1399 	0	 
4	 3	 1	 1	1344 	0	 
4	 1	 1	 1	910 	1	 
4	 1	 1	 2	868 	1	 
4	 2	 1	 1	1242 	1	 
4	 3	 1	 1	1456 	0	 
4	 3	 1	 2	1547 	1	 
4	 1	 1	 2	872 	1	 
4	 3	 0	 2	1254 	0	 
4	 2	 0	 2	1600 	1	 
4	 1	 1	 1	801 	1	 
4	 3	 1	 2	1163 	1	 
4	 2	 1	 2	1377 	1	 
4	 1	 1	 1	1110 	1	 
4	 3	 0	 2	1400 	0	 
4	 3	 1	 1	0 	missed	 
4	 2	 1	 1	1128 	1	 
4	 1	 1	 1	930 	1	 
4	 3	 0	 2	1248 	1	 
4	 1	 1	 1	714 	1	 
4	 3	 1	 2	1247 	1	 
4	 3	 1	 2	1469 	1	 
4	 1	 0	 1	963 	1	 
4	 2	 1	 1	1353 	1	 
4	 1	 0	 2	1186 	1	 
4	 3	 0	 2	1200 	0	 
4	 2	 1	 2	1406 	0	 
4	 1	 1	 2	1024 	0	 
4	 1	 1	 2	907 	0	 
4	 2	 1	 2	1385 	1	 
4	 3	 0	 1	1399 	1	 
4	 2	 1	 1	1485 	1	 
4	 2	 1	 2	1074 	1	 
4	 3	 0	 1	1405 	1	 
4	 3	 1	 1	1366 	1	 
4	 1	 0	 2	1252 	1	 
4	 2	 1	 2	1602 	1	 
4	 2	 1	 2	1508 	1	 
4	 3	 1	 1	1566 	0	 
4	 1	 1	 1	1480 	1	 
4	 2	 1	 2	1470 	1	 
4	 1	 1	 2	919 	1	 
4	 3	 0	 1	1325 	1	 
4	 2	 1	 1	0 	missed	 
4	 2	 0	 1	650 	1	 
4	 2	 0	 1	1036 	1	 
4	 2	 0	 2	1041 	1	 
4	 1	 1	 2	1440 	1	 
4	 1	 0	 1	1162 	1	 
4	 2	 0	 2	1428 	1	 
4	 1	 1	 1	1082 	1	 
4	 2	 1	 1	1160 	0	 
4	 1	 1	 2	1057 	1	 
4	 2	 1	 1	1220 	1	 
5	 1	 1	 1	1465 	0	 
5	 1	 1	 2	1047 	0	 
5	 3	 0	 1	1405 	1	 
5	 1	 1	 1	1299 	1	 
5	 2	 0	 2	1568 	0	 
5	 1	 1	 1	1142 	1	 
5	 2	 1	 1	1489 	1	 
5	 2	 1	 2	0 	missed	 
5	 2	 0	 1	1189 	1	 
5	 3	 1	 1	1138 	0	 
5	 1	 0	 2	1176 	1	 
5	 2	 1	 2	1482 	1	 
5	 1	 0	 1	1476 	1	 
5	 2	 0	 1	1605 	1	 
5	 1	 1	 2	1115 	1	 
5	 1	 1	 2	969 	1	 
5	 3	 0	 1	1358 	0	 
5	 3	 1	 2	1593 	1	 
5	 2	 1	 2	1371 	1	 
5	 3	 0	 1	1272 	1	 
5	 1	 1	 1	1658 	0	 
5	 2	 1	 1	1589 	0	 
5	 3	 1	 2	1507 	1	 
5	 3	 0	 2	849 	0	 
5	 3	 1	 1	0 	missed	 
5	 1	 1	 1	1678 	1	 
5	 3	 1	 2	1647 	1	 
5	 2	 1	 2	1601 	1	 
5	 2	 0	 2	1395 	1	 
5	 3	 1	 1	1404 	0	 
5	 1	 1	 2	1406 	1	 
5	 3	 0	 2	1481 	0	 
5	 2	 1	 1	1602 	1	 
5	 2	 1	 2	1596 	0	 
5	 3	 1	 2	0 	missed	 
5	 1	 1	 2	1096 	1	 
5	 3	 1	 2	1446 	1	 
5	 2	 1	 2	1288 	1	 
5	 1	 1	 1	1142 	1	 
5	 1	 1	 2	1200 	1	 
5	 1	 1	 2	1166 	1	 
5	 3	 1	 1	1155 	1	 
5	 1	 1	 1	1345 	1	 
5	 2	 1	 1	1327 	1	 
5	 3	 0	 1	1177 	0	 
5	 3	 1	 1	1226 	1	 
5	 2	 0	 2	1340 	1	 
5	 1	 0	 1	1182 	1	 
5	 2	 0	 1	1444 	0	 
5	 3	 0	 2	1202 	1	 
5	 2	 1	 1	1536 	0	 
5	 2	 1	 2	0 	missed	 
5	 3	 0	 2	1656 	1	 
5	 3	 1	 2	1110 	1	 
5	 1	 0	 2	1080 	1	 
5	 3	 1	 1	1198 	1	 
5	 1	 1	 1	1080 	1	 
5	 1	 1	 2	909 	1	 
5	 2	 1	 1	1007 	1	 
5	 2	 1	 1	1145 	0	 
6	 2	 1	 1	1223 	0	 
6	 3	 0	 2	1510 	1	 
6	 2	 0	 1	0 	missed	 
6	 3	 0	 1	1382 	1	 
6	 1	 1	 2	899 	1	 
6	 2	 1	 1	1325 	1	 
6	 3	 1	 2	1524 	0	 
6	 3	 1	 1	1470 	0	 
6	 1	 0	 1	1052 	1	 
6	 1	 1	 1	1021 	1	 
6	 1	 1	 2	1499 	1	 
6	 2	 0	 2	1289 	0	 
6	 2	 1	 2	1031 	1	 
6	 2	 1	 2	1160 	1	 
6	 2	 1	 1	1294 	1	 
6	 1	 1	 2	876 	1	 
6	 1	 1	 1	1198 	1	 
6	 2	 1	 2	1439 	1	 
6	 1	 1	 2	1089 	1	 
6	 1	 1	 2	1155 	1	 
6	 3	 1	 1	1437 	1	 
6	 2	 1	 2	0 	missed	 
6	 1	 0	 1	1049 	1	 
6	 3	 0	 1	1559 	1	 
6	 1	 1	 1	1108 	1	 
6	 2	 0	 1	1159 	0	 
6	 3	 0	 1	1001 	1	 
6	 3	 1	 2	1350 	1	 
6	 3	 0	 2	1008 	0	 
6	 2	 1	 1	1470 	0	 
6	 1	 1	 1	708 	1	 
6	 2	 1	 2	1174 	0	 
6	 1	 0	 2	701 	1	 
6	 1	 1	 2	755 	1	 
6	 1	 1	 1	784 	1	 
6	 3	 1	 1	1162 	1	 
6	 3	 0	 1	896 	0	 
6	 2	 0	 2	1262 	0	 
6	 1	 1	 1	811 	1	 
6	 3	 0	 2	1241 	1	 
6	 1	 1	 2	716 	1	 
6	 1	 1	 1	749 	1	 
6	 3	 1	 2	1471 	1	 
6	 3	 1	 2	889 	0	 
6	 1	 1	 2	754 	1	 
6	 3	 1	 2	1224 	1	 
6	 2	 0	 1	1471 	1	 
6	 3	 0	 2	1560 	0	 
6	 2	 1	 2	1450 	0	 
6	 3	 1	 1	1444 	1	 
6	 3	 1	 1	1458 	0	 
6	 2	 0	 2	1296 	1	 
6	 1	 1	 1	1426 	1	 
6	 2	 1	 1	1235 	1	 
6	 2	 1	 2	1137 	0	 
6	 1	 0	 2	743 	1	 
6	 3	 1	 1	1277 	1	 
6	 2	 1	 1	1539 	1	 
6	 3	 1	 2	0 	missed	 
6	 2	 1	 1	1543 	1	 
