Block	Pair_type	Feedback_type	Side	RT	ACC
5	 1	 1	 2	510 	1	 
5	 2	 0	 1	508 	1	 
5	 1	 0	 1	591 	1	 
5	 1	 1	 1	561 	1	 
5	 1	 1	 1	643 	1	 
5	 2	 1	 1	949 	1	 
5	 2	 1	 1	682 	1	 
5	 3	 0	 2	752 	1	 
5	 3	 1	 2	470 	1	 
5	 2	 1	 1	723 	1	 
5	 2	 1	 2	593 	1	 
5	 3	 0	 1	919 	1	 
5	 3	 1	 2	505 	1	 
5	 3	 1	 1	686 	1	 
5	 3	 1	 1	752 	1	 
5	 1	 1	 1	966 	1	 
5	 1	 1	 2	716 	1	 
5	 2	 1	 2	809 	1	 
5	 3	 0	 1	995 	1	 
5	 3	 1	 2	789 	1	 
5	 1	 1	 2	623 	1	 
5	 2	 1	 1	569 	1	 
5	 2	 1	 1	755 	1	 
5	 1	 1	 2	576 	1	 
5	 1	 1	 2	546 	1	 
5	 2	 1	 1	728 	1	 
5	 1	 1	 1	674 	1	 
5	 2	 0	 2	556 	1	 
5	 3	 0	 2	826 	1	 
5	 2	 1	 1	663 	1	 
5	 2	 0	 1	625 	1	 
5	 2	 1	 2	476 	1	 
5	 3	 1	 1	878 	1	 
5	 2	 1	 2	504 	1	 
5	 1	 1	 1	721 	1	 
5	 1	 0	 2	671 	1	 
5	 3	 1	 1	697 	1	 
5	 1	 0	 1	1099 	1	 
5	 2	 0	 1	849 	1	 
5	 3	 1	 2	1010 	1	 
5	 3	 1	 1	684 	1	 
5	 2	 0	 2	470 	1	 
5	 3	 0	 2	1016 	1	 
5	 1	 1	 1	865 	1	 
5	 1	 1	 1	619 	1	 
5	 2	 0	 2	649 	1	 
5	 3	 0	 2	911 	1	 
5	 2	 1	 2	712 	1	 
5	 1	 1	 1	642 	1	 
5	 3	 1	 2	512 	0	 
5	 3	 0	 1	654 	0	 
5	 1	 1	 2	812 	1	 
5	 3	 0	 1	886 	0	 
5	 3	 1	 1	679 	0	 
5	 3	 1	 2	629 	0	 
5	 2	 1	 2	647 	1	 
6	 1	 1	 2	785 	1	 
6	 2	 1	 1	534 	1	 
6	 2	 0	 1	704 	1	 
6	 3	 0	 1	1270 	1	 
6	 2	 1	 2	744 	1	 
6	 1	 1	 2	625 	1	 
6	 3	 1	 2	728 	1	 
6	 3	 1	 1	545 	1	 
6	 1	 0	 2	623 	1	 
6	 2	 0	 2	698 	1	 
6	 1	 1	 1	851 	1	 
6	 3	 0	 1	1189 	1	 
6	 2	 0	 1	1243 	1	 
6	 2	 1	 1	661 	1	 
6	 2	 1	 1	562 	1	 
6	 1	 1	 2	604 	1	 
6	 3	 1	 2	1002 	1	 
6	 2	 1	 2	700 	1	 
6	 2	 0	 2	625 	1	 
6	 3	 1	 2	1067 	0	 
6	 3	 1	 1	1085 	1	 
6	 1	 1	 1	767 	1	 
6	 2	 0	 2	544 	1	 
6	 3	 1	 2	1126 	1	 
6	 3	 0	 1	676 	1	 
6	 3	 1	 1	1054 	1	 
6	 1	 1	 2	823 	1	 
6	 2	 1	 2	497 	1	 
6	 1	 1	 1	723 	1	 
6	 3	 1	 1	726 	0	 
6	 1	 1	 1	700 	1	 
6	 3	 0	 2	682 	0	 
6	 1	 1	 2	868 	1	 
6	 3	 1	 1	469 	1	 
6	 1	 1	 1	611 	1	 
6	 1	 1	 1	605 	1	 
6	 2	 1	 1	687 	1	 
6	 2	 1	 2	660 	1	 
6	 1	 0	 2	650 	1	 
6	 1	 1	 1	628 	1	 
6	 1	 1	 2	554 	1	 
6	 3	 1	 1	699 	0	 
6	 2	 1	 2	673 	1	 
6	 1	 1	 2	655 	1	 
6	 2	 0	 1	713 	1	 
6	 1	 1	 1	658 	1	 
6	 2	 1	 2	605 	1	 
6	 2	 1	 1	687 	1	 
6	 3	 0	 1	816 	1	 
6	 2	 1	 1	874 	1	 
6	 3	 1	 2	704 	1	 
6	 1	 1	 2	566 	1	 
6	 1	 0	 1	688 	1	 
6	 2	 1	 1	786 	0	 
6	 2	 1	 2	751 	1	 
6	 3	 0	 2	837 	1	 
6	 3	 0	 2	463 	1	 
6	 1	 0	 1	672 	1	 
6	 3	 1	 2	518 	1	 
6	 3	 0	 2	400 	1	 
