Block	Pair_type	Feedback_type	Side	RT	ACC
2	 1	 1	 2	1589 	0	 
2	 1	 1	 1	955 	0	 
2	 1	 0	 2	708 	1	 
2	 2	 1	 2	903 	1	 
2	 3	 1	 2	913 	0	 
2	 2	 0	 2	442 	1	 
2	 3	 1	 1	1101 	1	 
2	 2	 1	 2	1146 	1	 
2	 1	 0	 2	1136 	1	 
2	 3	 0	 1	730 	1	 
2	 2	 1	 2	704 	1	 
2	 1	 1	 2	781 	1	 
3	 3	 0	 2	1347 	1	 
3	 2	 1	 2	793 	1	 
3	 3	 1	 2	698 	0	 
3	 2	 1	 1	820 	1	 
3	 3	 0	 1	1122 	0	 
3	 3	 0	 1	624 	0	 
3	 2	 1	 1	818 	1	 
3	 1	 0	 2	560 	1	 
3	 1	 1	 2	1302 	0	 
3	 1	 1	 1	743 	0	 
3	 3	 0	 2	965 	0	 
3	 3	 0	 1	851 	0	 
3	 1	 0	 1	845 	1	 
3	 1	 1	 2	791 	0	 
3	 3	 0	 2	1073 	1	 
3	 1	 1	 2	835 	1	 
3	 3	 1	 1	1304 	0	 
3	 1	 1	 1	998 	1	 
3	 1	 1	 1	696 	1	 
3	 1	 1	 2	1413 	1	 
3	 3	 1	 2	851 	0	 
3	 2	 1	 2	925 	1	 
3	 3	 1	 2	911 	0	 
3	 1	 1	 1	777 	1	 
3	 2	 1	 1	795 	1	 
3	 2	 1	 1	869 	1	 
3	 1	 1	 1	642 	1	 
3	 1	 0	 1	665 	1	 
3	 1	 1	 2	666 	1	 
3	 3	 0	 2	920 	1	 
3	 3	 1	 1	978 	0	 
3	 2	 1	 2	748 	1	 
3	 3	 1	 1	1393 	0	 
3	 3	 1	 1	583 	1	 
3	 1	 1	 2	605 	1	 
3	 1	 0	 2	1039 	1	 
3	 2	 1	 1	932 	1	 
3	 3	 1	 1	1018 	1	 
3	 2	 0	 2	676 	1	 
3	 2	 0	 1	850 	1	 
3	 3	 1	 2	903 	0	 
3	 2	 1	 2	681 	1	 
3	 3	 1	 2	963 	0	 
3	 3	 1	 2	621 	1	 
3	 2	 0	 1	647 	1	 
3	 1	 1	 2	776 	1	 
3	 2	 0	 2	690 	1	 
3	 2	 1	 1	748 	1	 
3	 1	 1	 2	706 	1	 
3	 3	 1	 1	928 	1	 
3	 2	 1	 1	677 	0	 
3	 2	 1	 2	527 	0	 
3	 2	 1	 2	501 	1	 
3	 2	 1	 2	467 	1	 
3	 2	 0	 1	740 	1	 
3	 3	 0	 1	1251 	1	 
3	 1	 1	 1	777 	0	 
3	 2	 0	 2	914 	1	 
3	 1	 1	 1	536 	1	 
3	 1	 1	 1	634 	1	 
4	 1	 1	 2	852 	1	 
4	 3	 0	 1	997 	1	 
4	 1	 1	 1	1219 	0	 
4	 2	 1	 2	545 	0	 
4	 1	 1	 1	775 	1	 
4	 1	 1	 2	773 	1	 
4	 1	 0	 1	727 	1	 
4	 1	 1	 2	633 	1	 
4	 3	 1	 1	891 	1	 
4	 3	 1	 2	645 	0	 
4	 2	 1	 1	687 	1	 
4	 2	 1	 1	513 	1	 
4	 1	 1	 1	942 	1	 
4	 1	 1	 1	496 	1	 
4	 2	 1	 2	630 	1	 
4	 2	 1	 1	664 	1	 
4	 1	 1	 2	857 	1	 
4	 3	 1	 2	755 	1	 
4	 3	 0	 2	765 	1	 
4	 1	 0	 1	907 	0	 
4	 2	 1	 2	713 	1	 
4	 2	 1	 1	843 	1	 
4	 2	 1	 1	557 	0	 
4	 3	 1	 2	867 	1	 
4	 3	 0	 2	773 	1	 
4	 3	 1	 2	675 	1	 
4	 2	 0	 1	726 	1	 
4	 2	 0	 2	864 	1	 
4	 2	 0	 2	754 	0	 
4	 3	 1	 1	943 	1	 
4	 1	 0	 2	993 	1	 
4	 3	 1	 1	675 	1	 
4	 3	 1	 2	1041 	1	 
4	 1	 1	 2	1156 	1	 
4	 3	 0	 1	926 	1	 
4	 1	 1	 2	1136 	1	 
4	 3	 0	 1	897 	1	 
4	 3	 0	 2	879 	0	 
4	 2	 1	 1	893 	1	 
4	 3	 1	 1	715 	1	 
4	 1	 0	 2	1029 	1	 
4	 2	 1	 2	726 	1	 
4	 3	 1	 2	956 	0	 
4	 3	 0	 1	538 	0	 
4	 1	 1	 1	624 	1	 
4	 1	 1	 2	695 	1	 
4	 1	 1	 2	708 	0	 
4	 1	 1	 1	819 	0	 
4	 1	 1	 1	481 	1	 
4	 2	 0	 2	746 	1	 
4	 3	 1	 1	852 	1	 
4	 2	 1	 2	734 	1	 
4	 3	 0	 2	904 	1	 
4	 3	 1	 1	1117 	0	 
4	 2	 1	 1	803 	1	 
4	 2	 1	 2	821 	1	 
4	 2	 0	 1	658 	1	 
4	 1	 1	 1	848 	1	 
4	 2	 1	 2	762 	1	 
4	 2	 0	 1	840 	1	 
5	 1	 1	 2	862 	1	 
5	 1	 1	 2	1004 	1	 
5	 2	 0	 1	745 	1	 
5	 2	 1	 2	1563 	0	 
5	 1	 1	 1	1041 	1	 
5	 1	 1	 1	791 	1	 
5	 3	 0	 1	926 	1	 
5	 1	 0	 2	888 	1	 
5	 1	 1	 1	853 	1	 
5	 1	 1	 2	1179 	1	 
5	 3	 1	 1	1009 	1	 
5	 1	 1	 2	955 	1	 
5	 2	 1	 1	521 	1	 
5	 3	 1	 1	675 	1	 
5	 1	 1	 1	781 	1	 
5	 2	 1	 2	499 	1	 
5	 1	 1	 2	561 	1	 
5	 2	 1	 2	642 	1	 
5	 1	 1	 1	681 	1	 
5	 2	 1	 2	651 	1	 
5	 3	 1	 1	800 	1	 
5	 3	 0	 2	858 	1	 
5	 1	 1	 2	672 	1	 
5	 3	 1	 1	794 	1	 
5	 2	 1	 1	752 	1	 
5	 3	 1	 1	646 	1	 
5	 3	 0	 1	511 	1	 
5	 1	 1	 1	761 	1	 
5	 1	 1	 2	467 	0	 
5	 3	 1	 2	901 	1	 
5	 2	 1	 1	678 	1	 
5	 3	 1	 2	1040 	0	 
5	 1	 1	 1	1162 	1	 
5	 2	 0	 1	740 	1	 
5	 1	 0	 1	726 	0	 
5	 3	 0	 1	680 	1	 
5	 1	 0	 1	794 	1	 
5	 2	 0	 2	731 	1	 
5	 2	 0	 2	789 	1	 
5	 2	 0	 1	699 	1	 
5	 2	 1	 1	540 	0	 
5	 3	 0	 1	875 	1	 
5	 3	 1	 2	1093 	1	 
5	 2	 1	 1	527 	1	 
5	 3	 0	 2	853 	1	 
5	 1	 1	 2	811 	1	 
5	 2	 1	 1	676 	1	 
5	 2	 1	 1	726 	1	 
5	 3	 1	 2	911 	1	 
5	 2	 1	 2	857 	1	 
5	 3	 0	 2	588 	0	 
5	 1	 0	 2	886 	1	 
5	 3	 1	 2	891 	1	 
5	 2	 1	 2	878 	1	 
5	 2	 0	 2	931 	1	 
5	 1	 1	 1	749 	1	 
5	 3	 1	 1	691 	1	 
5	 3	 0	 2	985 	1	 
5	 2	 1	 2	787 	1	 
5	 3	 1	 2	889 	1	 
6	 1	 1	 1	703 	1	 
6	 3	 1	 2	768 	1	 
6	 3	 0	 1	778 	1	 
6	 3	 1	 1	488 	0	 
6	 2	 1	 2	769 	1	 
6	 3	 1	 2	691 	1	 
6	 2	 1	 2	898 	1	 
6	 2	 1	 2	779 	1	 
6	 1	 1	 2	833 	1	 
6	 1	 0	 1	715 	1	 
6	 1	 1	 2	769 	1	 
6	 2	 1	 1	786 	1	 
6	 1	 0	 1	1260 	1	 
6	 1	 1	 2	870 	1	 
6	 2	 0	 2	888 	1	 
6	 2	 1	 2	801 	1	 
6	 2	 0	 1	591 	1	 
6	 3	 1	 1	901 	1	 
6	 1	 0	 2	763 	1	 
6	 1	 1	 2	737 	1	 
6	 2	 0	 1	615 	1	 
6	 1	 1	 1	552 	0	 
6	 1	 1	 2	790 	1	 
6	 1	 1	 1	741 	1	 
6	 2	 1	 1	731 	1	 
6	 1	 0	 2	745 	1	 
6	 3	 0	 2	831 	1	 
6	 1	 1	 2	716 	1	 
6	 1	 1	 1	730 	1	 
6	 1	 1	 1	628 	1	 
6	 2	 1	 2	701 	1	 
6	 2	 1	 1	591 	1	 
6	 3	 1	 1	866 	1	 
6	 3	 1	 1	571 	1	 
6	 3	 1	 1	901 	1	 
6	 3	 0	 1	495 	1	 
6	 2	 1	 1	621 	1	 
6	 2	 0	 2	854 	1	 
6	 2	 1	 2	732 	1	 
6	 3	 0	 2	682 	1	 
6	 2	 1	 2	704 	1	 
6	 3	 1	 1	689 	1	 
6	 2	 1	 1	659 	1	 
6	 2	 1	 1	541 	1	 
6	 3	 1	 2	856 	1	 
6	 2	 1	 1	566 	1	 
6	 1	 1	 2	703 	1	 
6	 3	 0	 2	861 	1	 
6	 2	 0	 1	679 	1	 
6	 1	 1	 2	957 	1	 
6	 1	 1	 1	651 	1	 
6	 3	 1	 2	973 	1	 
6	 3	 0	 1	639 	1	 
6	 3	 0	 2	1249 	1	 
6	 2	 0	 2	651 	1	 
6	 1	 1	 1	792 	1	 
6	 3	 0	 1	670 	1	 
6	 1	 1	 1	904 	1	 
6	 3	 1	 2	810 	1	 
6	 3	 1	 2	527 	1	 
