Block	Pair_type	Feedback_type	Side	RT	ACC
6	 3	 0	 2	733 	1	 
6	 1	 1	 1	603 	1	 
6	 3	 0	 2	873 	1	 
6	 3	 1	 2	955 	1	 
6	 1	 1	 1	925 	1	 
6	 3	 0	 1	1067 	1	 
6	 1	 1	 2	753 	1	 
6	 1	 1	 1	667 	1	 
6	 2	 0	 1	892 	1	 
6	 3	 0	 1	1099 	1	 
6	 2	 1	 2	712 	1	 
6	 3	 1	 2	838 	1	 
6	 2	 1	 1	1076 	1	 
6	 1	 0	 2	686 	1	 
6	 2	 1	 2	612 	1	 
6	 3	 1	 1	957 	1	 
6	 2	 1	 1	940 	1	 
6	 1	 1	 2	734 	1	 
6	 3	 0	 1	776 	1	 
6	 1	 1	 2	618 	1	 
6	 2	 1	 2	751 	1	 
6	 1	 1	 1	721 	1	 
6	 3	 1	 2	1127 	1	 
