Block	Pair_type	Feedback_type	Side	RT	ACC
2	 1	 1	 2	536 	1	 
2	 1	 0	 1	602 	1	 
2	 3	 0	 2	280 	1	 
2	 2	 1	 2	597 	1	 
2	 1	 1	 2	475 	0	 
2	 3	 0	 2	442 	1	 
2	 3	 1	 1	764 	1	 
3	 1	 1	 1	478 	0	 
3	 3	 1	 2	644 	0	 
3	 2	 1	 1	349 	0	 
3	 2	 1	 1	707 	1	 
3	 3	 1	 2	637 	1	 
3	 2	 0	 2	471 	1	 
3	 1	 1	 1	617 	1	 
3	 3	 1	 1	395 	0	 
3	 3	 1	 1	588 	0	 
3	 3	 1	 1	614 	1	 
3	 3	 1	 2	536 	0	 
3	 3	 0	 1	666 	1	 
3	 1	 1	 2	395 	1	 
3	 3	 0	 1	409 	0	 
3	 3	 1	 2	544 	0	 
3	 1	 1	 2	341 	1	 
3	 2	 1	 2	548 	1	 
3	 2	 1	 2	438 	1	 
3	 2	 1	 2	535 	1	 
3	 2	 1	 1	553 	0	 
3	 1	 1	 1	471 	1	 
3	 1	 1	 1	428 	1	 
3	 1	 1	 1	446 	1	 
3	 3	 1	 1	568 	0	 
3	 1	 1	 2	598 	1	 
3	 3	 1	 1	527 	1	 
3	 3	 0	 2	781 	0	 
3	 1	 1	 2	551 	1	 
3	 2	 1	 2	773 	1	 
3	 1	 1	 2	615 	1	 
3	 1	 0	 1	533 	1	 
3	 2	 1	 2	478 	1	 
3	 3	 1	 2	668 	1	 
3	 3	 0	 1	362 	0	 
3	 2	 0	 1	416 	0	 
3	 2	 1	 1	318 	0	 
3	 3	 1	 2	351 	0	 
3	 2	 1	 2	265 	1	 
3	 1	 1	 1	459 	0	 
3	 2	 1	 2	625 	1	 
3	 2	 1	 1	564 	1	 
3	 2	 1	 1	429 	1	 
3	 3	 1	 1	539 	1	 
3	 2	 0	 1	589 	1	 
3	 2	 0	 2	406 	1	 
3	 2	 1	 1	456 	1	 
3	 1	 1	 2	498 	1	 
3	 1	 0	 2	716 	1	 
3	 1	 1	 2	653 	1	 
3	 1	 0	 1	611 	1	 
3	 3	 0	 2	433 	1	 
3	 1	 0	 2	435 	0	 
3	 2	 0	 1	493 	1	 
3	 3	 0	 2	622 	0	 
3	 1	 1	 2	524 	1	 
3	 1	 1	 1	478 	1	 
3	 2	 0	 2	512 	1	 
3	 3	 0	 2	506 	1	 
3	 3	 0	 1	607 	0	 
3	 1	 1	 1	558 	1	 
4	 2	 1	 1	672 	1	 
4	 2	 1	 1	518 	1	 
4	 3	 1	 2	536 	1	 
4	 1	 1	 2	586 	1	 
4	 2	 1	 1	507 	1	 
4	 1	 1	 1	566 	1	 
4	 2	 1	 2	519 	1	 
4	 1	 1	 2	561 	1	 
4	 2	 0	 2	507 	1	 
4	 1	 1	 2	533 	1	 
4	 3	 1	 1	595 	1	 
4	 2	 1	 2	449 	1	 
4	 1	 1	 2	587 	1	 
4	 1	 0	 1	616 	1	 
4	 1	 1	 1	518 	1	 
4	 3	 1	 1	576 	0	 
4	 3	 0	 2	538 	1	 
4	 1	 1	 1	515 	1	 
4	 1	 1	 2	525 	0	 
4	 3	 0	 1	592 	0	 
4	 2	 0	 2	514 	1	 
4	 1	 1	 2	324 	0	 
4	 3	 1	 2	654 	1	 
4	 3	 1	 2	468 	1	 
4	 3	 1	 2	570 	1	 
4	 2	 1	 2	591 	1	 
4	 2	 0	 1	550 	1	 
4	 2	 1	 1	427 	0	 
4	 1	 1	 1	541 	1	 
4	 2	 1	 2	828 	1	 
4	 3	 0	 1	621 	1	 
4	 2	 0	 2	447 	1	 
4	 3	 0	 2	417 	0	 
4	 1	 0	 2	555 	1	 
4	 1	 1	 2	312 	0	 
4	 3	 0	 2	458 	1	 
4	 1	 1	 2	597 	1	 
4	 1	 1	 1	478 	1	 
4	 2	 1	 2	496 	1	 
4	 3	 1	 1	578 	1	 
4	 2	 1	 1	824 	1	 
4	 2	 1	 1	506 	0	 
4	 3	 0	 1	427 	1	 
4	 2	 0	 1	485 	1	 
4	 3	 1	 2	439 	1	 
4	 3	 0	 1	633 	1	 
4	 3	 0	 2	371 	1	 
4	 2	 1	 1	408 	1	 
4	 2	 1	 2	435 	1	 
4	 1	 1	 1	588 	0	 
4	 2	 1	 2	634 	1	 
4	 3	 1	 1	620 	1	 
4	 3	 1	 2	526 	1	 
4	 3	 1	 1	612 	0	 
4	 1	 1	 1	526 	1	 
4	 1	 1	 1	524 	1	 
4	 2	 0	 1	638 	1	 
4	 1	 0	 1	516 	1	 
4	 1	 0	 2	473 	1	 
4	 3	 1	 1	616 	0	 
5	 3	 0	 1	474 	1	 
5	 2	 1	 1	332 	0	 
5	 2	 1	 2	622 	1	 
5	 3	 1	 2	611 	1	 
5	 3	 1	 1	509 	1	 
5	 1	 0	 1	399 	0	 
5	 1	 1	 1	397 	0	 
5	 3	 0	 1	667 	0	 
5	 3	 1	 1	740 	0	 
5	 2	 1	 1	411 	1	 
5	 3	 0	 1	568 	0	 
5	 2	 1	 2	498 	1	 
5	 1	 1	 2	636 	1	 
5	 2	 0	 2	462 	1	 
5	 1	 1	 2	432 	1	 
5	 1	 1	 2	545 	1	 
5	 1	 1	 1	579 	1	 
5	 1	 0	 1	533 	1	 
5	 1	 1	 1	526 	1	 
5	 2	 1	 1	448 	1	 
5	 3	 0	 2	530 	1	 
5	 3	 1	 1	352 	1	 
5	 2	 1	 2	461 	1	 
5	 2	 1	 1	471 	1	 
5	 1	 1	 2	489 	1	 
5	 2	 0	 2	511 	1	 
5	 2	 1	 1	404 	1	 
5	 3	 1	 2	466 	1	 
5	 1	 1	 2	312 	0	 
5	 2	 0	 1	473 	1	 
5	 3	 0	 2	444 	1	 
5	 3	 0	 2	606 	1	 
5	 1	 1	 1	520 	1	 
5	 2	 1	 2	546 	1	 
5	 3	 1	 1	552 	1	 
5	 2	 0	 1	581 	1	 
5	 1	 1	 1	663 	1	 
5	 1	 1	 2	509 	0	 
5	 2	 0	 1	543 	0	 
5	 2	 1	 1	1109 	0	 
5	 2	 1	 1	563 	1	 
5	 3	 0	 2	637 	1	 
5	 2	 1	 2	315 	0	 
5	 3	 1	 2	369 	1	 
5	 3	 1	 1	487 	1	 
5	 1	 0	 2	432 	1	 
5	 3	 1	 1	638 	0	 
5	 1	 1	 1	468 	0	 
5	 3	 0	 1	545 	1	 
5	 1	 1	 2	551 	1	 
5	 1	 1	 1	461 	1	 
5	 1	 1	 1	411 	1	 
5	 3	 1	 2	540 	1	 
5	 3	 1	 2	775 	1	 
5	 3	 1	 2	525 	1	 
5	 1	 1	 2	608 	1	 
5	 2	 0	 2	870 	0	 
5	 2	 1	 2	672 	0	 
5	 2	 1	 2	602 	0	 
5	 1	 0	 2	543 	1	 
6	 3	 1	 2	545 	1	 
6	 2	 1	 2	639 	0	 
6	 2	 0	 2	408 	1	 
6	 2	 1	 2	455 	0	 
6	 1	 1	 2	381 	1	 
6	 1	 1	 2	527 	1	 
6	 3	 0	 1	572 	1	 
6	 3	 0	 1	586 	0	 
6	 2	 1	 2	643 	1	 
6	 3	 1	 2	813 	1	 
6	 1	 1	 2	539 	1	 
6	 1	 1	 1	469 	1	 
6	 3	 0	 1	563 	0	 
6	 1	 1	 1	588 	1	 
6	 3	 0	 2	462 	1	 
6	 2	 1	 1	508 	1	 
6	 1	 0	 1	494 	1	 
6	 1	 0	 1	508 	1	 
6	 2	 1	 1	558 	0	 
6	 3	 1	 2	688 	0	 
6	 1	 1	 2	526 	1	 
6	 3	 1	 1	652 	1	 
6	 2	 1	 1	585 	1	 
6	 3	 1	 1	839 	1	 
6	 1	 1	 2	421 	1	 
6	 3	 1	 1	523 	0	 
6	 1	 1	 2	517 	1	 
6	 1	 1	 1	471 	1	 
6	 1	 1	 1	389 	1	 
6	 1	 0	 2	558 	1	 
6	 2	 0	 1	533 	1	 
6	 3	 1	 2	407 	1	 
6	 3	 1	 1	657 	0	 
6	 1	 1	 1	303 	1	 
6	 1	 1	 1	460 	1	 
6	 1	 1	 1	518 	1	 
6	 2	 1	 2	496 	1	 
6	 2	 1	 1	477 	0	 
6	 2	 0	 1	395 	1	 
6	 2	 1	 1	413 	0	 
6	 2	 1	 2	479 	1	 
6	 2	 1	 2	488 	1	 
6	 3	 0	 2	422 	0	 
6	 2	 1	 1	432 	0	 
6	 1	 1	 2	762 	1	 
6	 3	 1	 1	456 	0	 
6	 2	 0	 1	370 	1	 
6	 2	 1	 1	499 	0	 
6	 3	 1	 2	461 	1	 
6	 3	 1	 1	535 	1	 
6	 1	 1	 1	489 	1	 
6	 1	 1	 2	443 	1	 
6	 2	 0	 2	464 	1	 
6	 2	 0	 2	502 	1	 
6	 1	 0	 2	352 	0	 
6	 3	 1	 2	490 	0	 
6	 3	 0	 1	328 	0	 
6	 3	 0	 2	418 	1	 
6	 2	 1	 2	344 	0	 
6	 3	 0	 2	417 	1	 
