Block	Pair_type	Feedback_type	Side	RT	ACC
2	 2	 1	 2	683 	1	 
2	 3	 0	 2	733 	1	 
2	 1	 1	 2	942 	1	 
2	 1	 1	 2	645 	1	 
2	 3	 1	 1	747 	1	 
2	 3	 0	 2	804 	1	 
2	 1	 0	 1	710 	1	 
2	 3	 0	 1	628 	1	 
2	 1	 1	 2	842 	1	 
2	 3	 1	 2	756 	1	 
2	 3	 1	 2	854 	1	 
2	 2	 1	 1	680 	1	 
2	 2	 1	 1	706 	1	 
2	 2	 1	 1	836 	1	 
2	 3	 0	 1	1105 	1	 
2	 2	 1	 2	1087 	1	 
2	 1	 1	 2	797 	1	 
2	 1	 1	 2	927 	1	 
2	 1	 0	 1	828 	1	 
2	 3	 1	 1	966 	1	 
2	 1	 1	 2	880 	1	 
2	 3	 1	 1	770 	1	 
2	 3	 0	 1	663 	1	 
2	 1	 1	 1	1197 	1	 
2	 1	 1	 1	591 	1	 
2	 2	 1	 2	1141 	1	 
2	 1	 1	 2	707 	1	 
2	 2	 1	 2	518 	1	 
2	 2	 0	 1	752 	1	 
2	 1	 1	 1	1114 	1	 
2	 3	 0	 1	1099 	1	 
2	 2	 0	 2	901 	1	 
2	 3	 1	 2	1043 	1	 
2	 1	 1	 1	904 	1	 
2	 1	 1	 1	890 	1	 
2	 1	 0	 2	661 	1	 
2	 3	 0	 2	702 	1	 
2	 2	 1	 1	716 	1	 
2	 2	 1	 2	1010 	1	 
2	 1	 0	 2	1015 	1	 
2	 1	 1	 1	861 	1	 
2	 3	 1	 2	711 	1	 
2	 2	 1	 2	969 	1	 
2	 2	 0	 2	655 	1	 
2	 3	 1	 2	680 	1	 
2	 2	 0	 2	738 	1	 
2	 2	 0	 1	608 	1	 
2	 2	 1	 1	582 	1	 
3	 3	 0	 1	1144 	1	 
3	 1	 1	 2	634 	1	 
3	 2	 1	 1	903 	1	 
3	 2	 0	 1	577 	1	 
3	 2	 1	 1	583 	1	 
3	 1	 0	 2	780 	1	 
3	 1	 1	 1	594 	1	 
3	 3	 1	 2	596 	1	 
3	 3	 0	 2	566 	1	 
3	 2	 0	 2	948 	1	 
3	 1	 1	 2	837 	1	 
3	 1	 1	 2	587 	1	 
3	 3	 1	 2	725 	1	 
3	 2	 0	 2	843 	1	 
3	 3	 1	 1	1001 	1	 
3	 2	 1	 2	935 	1	 
3	 2	 1	 1	640 	1	 
3	 2	 1	 1	722 	1	 
3	 1	 1	 1	916 	1	 
3	 3	 1	 1	950 	1	 
3	 2	 1	 2	895 	1	 
3	 1	 1	 1	785 	1	 
3	 3	 1	 2	643 	1	 
3	 3	 0	 2	669 	1	 
3	 3	 0	 1	718 	1	 
3	 3	 1	 2	624 	1	 
3	 1	 1	 2	855 	1	 
3	 1	 1	 1	792 	1	 
3	 1	 0	 1	951 	1	 
3	 3	 0	 2	721 	1	 
3	 3	 1	 2	678 	1	 
3	 1	 0	 2	724 	1	 
3	 2	 1	 2	938 	1	 
3	 2	 1	 1	860 	1	 
3	 3	 1	 1	746 	1	 
3	 2	 1	 2	1276 	1	 
3	 2	 1	 1	1489 	1	 
3	 2	 1	 2	863 	1	 
3	 3	 1	 1	821 	1	 
3	 2	 0	 2	747 	1	 
3	 2	 0	 1	980 	1	 
3	 1	 1	 1	774 	1	 
3	 1	 1	 2	924 	1	 
3	 1	 1	 1	739 	1	 
3	 2	 1	 1	745 	1	 
3	 1	 1	 2	726 	1	 
3	 1	 0	 1	892 	1	 
3	 3	 1	 1	914 	1	 
3	 2	 1	 2	1028 	1	 
3	 3	 0	 1	846 	1	 
3	 3	 1	 2	824 	1	 
3	 1	 1	 1	842 	1	 
3	 3	 0	 2	1117 	1	 
3	 1	 1	 1	926 	1	 
3	 1	 1	 2	1132 	1	 
3	 1	 1	 2	1170 	1	 
3	 3	 0	 1	827 	1	 
3	 3	 1	 1	773 	1	 
3	 2	 1	 2	1096 	1	 
3	 2	 0	 1	665 	1	 
4	 2	 1	 1	571 	1	 
4	 1	 1	 2	621 	1	 
4	 2	 0	 1	767 	1	 
4	 2	 0	 2	684 	1	 
4	 2	 1	 1	522 	1	 
4	 3	 1	 1	920 	1	 
4	 1	 1	 1	686 	1	 
4	 2	 1	 2	727 	0	 
4	 1	 0	 2	765 	1	 
4	 2	 1	 1	1043 	0	 
4	 3	 0	 1	985 	1	 
4	 3	 1	 1	738 	0	 
4	 3	 1	 1	1016 	1	 
4	 1	 1	 2	850 	1	 
4	 3	 1	 2	863 	1	 
4	 2	 1	 2	809 	1	 
4	 2	 1	 2	663 	1	 
4	 2	 0	 2	729 	0	 
4	 1	 1	 2	734 	1	 
4	 1	 0	 2	940 	1	 
4	 1	 1	 2	691 	1	 
4	 3	 0	 1	737 	1	 
4	 3	 1	 2	647 	1	 
4	 3	 0	 2	813 	1	 
4	 2	 1	 2	966 	1	 
4	 3	 1	 1	848 	1	 
4	 1	 1	 2	902 	1	 
4	 2	 1	 2	955 	1	 
4	 1	 0	 1	913 	1	 
4	 3	 0	 1	863 	1	 
4	 1	 1	 2	801 	1	 
4	 3	 1	 1	882 	1	 
4	 3	 1	 1	960 	1	 
4	 1	 1	 1	1062 	1	 
4	 3	 0	 2	1148 	1	 
4	 2	 1	 2	917 	1	 
4	 1	 1	 2	891 	1	 
4	 1	 1	 2	1062 	1	 
4	 2	 1	 1	1419 	0	 
4	 3	 1	 2	1061 	1	 
4	 1	 1	 1	907 	1	 
4	 3	 1	 2	693 	1	 
4	 2	 0	 1	903 	1	 
4	 3	 1	 2	733 	1	 
4	 2	 1	 1	818 	1	 
4	 1	 1	 1	752 	0	 
4	 2	 1	 2	1078 	1	 
4	 2	 0	 2	0 	missed	 
4	 1	 0	 1	826 	1	 
4	 3	 0	 2	684 	1	 
4	 2	 1	 1	574 	1	 
4	 1	 1	 1	736 	1	 
4	 3	 1	 2	614 	1	 
4	 1	 1	 1	691 	1	 
4	 2	 1	 1	574 	1	 
4	 3	 0	 2	592 	1	 
4	 3	 0	 1	507 	1	 
4	 1	 1	 1	621 	1	 
4	 2	 0	 1	527 	1	 
4	 1	 1	 1	833 	1	 
5	 2	 0	 2	866 	1	 
5	 2	 0	 2	580 	1	 
5	 1	 1	 1	958 	1	 
5	 1	 1	 1	976 	1	 
5	 2	 0	 1	690 	1	 
5	 2	 0	 1	588 	1	 
5	 3	 1	 1	966 	1	 
5	 1	 0	 2	784 	1	 
5	 3	 1	 2	809 	1	 
5	 3	 1	 1	639 	1	 
5	 1	 1	 1	577 	1	 
5	 2	 1	 1	711 	1	 
5	 3	 0	 1	745 	1	 
5	 3	 1	 2	582 	1	 
5	 1	 1	 1	664 	1	 
5	 1	 0	 2	950 	1	 
5	 2	 1	 2	996 	1	 
5	 3	 1	 2	965 	1	 
5	 2	 1	 2	1227 	1	 
5	 1	 1	 2	929 	1	 
5	 1	 1	 1	951 	1	 
5	 3	 0	 1	800 	1	 
5	 2	 1	 2	1126 	1	 
5	 1	 1	 2	1012 	1	 
5	 2	 1	 1	905 	1	 
5	 1	 1	 2	683 	1	 
5	 3	 0	 2	713 	1	 
5	 1	 1	 2	815 	1	 
5	 2	 1	 2	864 	1	 
5	 3	 0	 1	642 	1	 
5	 2	 1	 1	596 	0	 
5	 2	 1	 1	482 	1	 
5	 2	 1	 1	571 	1	 
5	 3	 0	 2	645 	1	 
5	 2	 0	 1	623 	1	 
5	 1	 0	 1	777 	1	 
5	 2	 1	 2	843 	0	 
5	 1	 1	 2	957 	1	 
5	 3	 1	 1	663 	1	 
5	 3	 1	 1	737 	1	 
5	 2	 1	 2	791 	1	 
5	 1	 0	 1	765 	1	 
5	 3	 1	 1	647 	1	 
5	 2	 0	 2	761 	1	 
5	 1	 1	 1	730 	1	 
5	 3	 1	 2	592 	1	 
5	 1	 1	 2	694 	1	 
5	 3	 0	 2	1108 	1	 
5	 1	 1	 1	651 	1	 
5	 2	 1	 2	652 	1	 
5	 1	 1	 2	998 	1	 
5	 3	 0	 1	680 	1	 
5	 1	 1	 1	661 	1	 
5	 3	 1	 2	1143 	1	 
5	 3	 1	 1	853 	1	 
5	 2	 1	 1	1095 	1	 
5	 3	 0	 2	913 	1	 
5	 3	 1	 2	738 	1	 
5	 1	 1	 2	1316 	1	 
5	 2	 1	 1	1354 	1	 
6	 3	 0	 2	831 	1	 
6	 1	 1	 2	765 	1	 
6	 1	 1	 2	755 	1	 
6	 2	 0	 1	981 	1	 
6	 2	 1	 2	1151 	1	 
6	 3	 1	 2	656 	1	 
6	 1	 1	 2	627 	1	 
6	 2	 1	 2	1016 	1	 
6	 2	 1	 2	670 	1	 
6	 1	 1	 1	1000 	1	 
6	 3	 1	 2	614 	1	 
6	 3	 1	 1	655 	1	 
6	 2	 0	 1	789 	1	 
6	 3	 1	 2	715 	1	 
6	 2	 1	 1	552 	1	 
6	 1	 1	 2	954 	1	 
6	 3	 1	 2	692 	1	 
6	 3	 1	 1	1010 	1	 
6	 3	 0	 1	752 	1	 
6	 2	 1	 2	938 	1	 
6	 1	 1	 2	680 	1	 
6	 1	 1	 1	1005 	1	 
6	 1	 0	 2	807 	1	 
6	 1	 1	 1	946 	1	 
6	 3	 0	 2	707 	1	 
6	 2	 0	 1	810 	1	 
6	 3	 1	 1	707 	1	 
6	 3	 1	 1	810 	1	 
6	 2	 1	 2	827 	1	 
6	 3	 1	 2	1029 	1	 
6	 3	 0	 1	627 	1	 
6	 3	 0	 2	617 	1	 
6	 3	 1	 2	587 	1	 
6	 2	 0	 2	892 	1	 
6	 1	 1	 2	810 	1	 
6	 1	 1	 1	940 	1	 
6	 1	 1	 2	778 	1	 
6	 2	 1	 1	840 	1	 
6	 1	 0	 2	654 	1	 
6	 1	 1	 1	776 	1	 
6	 3	 0	 2	810 	1	 
6	 1	 0	 1	1052 	1	 
6	 2	 1	 1	913 	1	 
6	 1	 1	 2	623 	1	 
6	 1	 1	 1	865 	1	 
6	 1	 0	 1	874 	1	 
6	 3	 1	 1	821 	1	 
6	 2	 0	 2	935 	1	 
6	 2	 1	 2	700 	1	 
6	 3	 0	 1	538 	1	 
6	 2	 1	 1	636 	1	 
6	 3	 0	 1	674 	1	 
6	 2	 1	 1	580 	1	 
6	 1	 1	 1	622 	1	 
6	 2	 1	 2	948 	1	 
6	 2	 1	 1	645 	1	 
6	 2	 0	 2	947 	1	 
6	 2	 1	 1	641 	1	 
6	 3	 1	 1	983 	1	 
6	 1	 1	 1	725 	1	 
