Block	Pair_type	Feedback_type	Side	RT	ACC
1	 3	 1	 1	1368 	1	 
1	 1	 0	 2	1086 	1	 
1	 3	 1	 1	848 	1	 
1	 3	 1	 2	1694 	0	 
1	 2	 1	 1	0 	missed	 
1	 3	 1	 2	1166 	0	 
1	 1	 1	 2	1040 	1	 
1	 1	 1	 1	1370 	1	 
1	 3	 0	 2	1628 	0	 
1	 2	 0	 1	1465 	0	 
1	 2	 1	 2	1543 	0	 
1	 3	 1	 2	1173 	1	 
1	 2	 1	 1	0 	missed	 
1	 3	 1	 2	0 	missed	 
1	 2	 0	 2	1056 	0	 
1	 2	 1	 2	1042 	0	 
1	 2	 1	 2	1176 	0	 
1	 3	 1	 2	922 	1	 
1	 2	 1	 2	976 	0	 
1	 3	 1	 1	809 	1	 
1	 2	 1	 2	1399 	1	 
1	 1	 1	 1	1177 	1	 
1	 3	 0	 1	815 	1	 
1	 3	 0	 1	728 	1	 
1	 1	 1	 2	1118 	1	 
1	 1	 1	 2	1368 	1	 
1	 1	 1	 2	1094 	1	 
1	 3	 0	 1	847 	1	 
1	 2	 1	 1	1049 	1	 
1	 2	 0	 1	1435 	1	 
1	 3	 1	 1	1301 	1	 
1	 3	 0	 1	818 	1	 
1	 1	 0	 1	1104 	1	 
1	 1	 1	 1	1306 	1	 
1	 2	 1	 2	924 	1	 
1	 1	 1	 1	943 	1	 
1	 1	 1	 2	1432 	1	 
1	 2	 0	 2	1182 	1	 
1	 1	 0	 1	996 	1	 
1	 2	 0	 2	1370 	1	 
1	 1	 1	 1	1335 	1	 
1	 1	 1	 1	1433 	1	 
1	 3	 0	 2	1031 	1	 
1	 1	 1	 1	949 	1	 
1	 3	 1	 1	750 	1	 
1	 1	 1	 1	1264 	1	 
1	 2	 1	 1	1586 	1	 
1	 2	 1	 1	1284 	1	 
1	 3	 1	 1	1093 	1	 
1	 1	 0	 2	1431 	1	 
1	 1	 1	 2	737 	0	 
1	 3	 0	 2	774 	1	 
1	 3	 0	 2	829 	1	 
1	 1	 1	 2	1395 	0	 
1	 1	 1	 2	1076 	1	 
1	 2	 1	 1	1062 	1	 
1	 2	 0	 1	1220 	1	 
1	 2	 1	 2	1621 	1	 
1	 2	 1	 1	1111 	1	 
1	 3	 1	 2	1493 	1	 
2	 2	 0	 1	1203 	1	 
2	 2	 1	 2	1300 	1	 
2	 2	 1	 2	1534 	0	 
2	 1	 1	 2	1012 	1	 
2	 2	 1	 1	1450 	1	 
2	 1	 1	 1	0 	missed	 
2	 1	 1	 2	1054 	1	 
2	 2	 0	 1	1100 	1	 
2	 1	 1	 2	1057 	1	 
2	 2	 1	 2	1412 	0	 
2	 2	 0	 1	877 	1	 
2	 1	 1	 1	775 	1	 
2	 3	 0	 1	898 	1	 
2	 1	 0	 2	775 	1	 
2	 2	 1	 1	794 	1	 
2	 3	 1	 2	956 	1	 
2	 3	 1	 2	694 	1	 
2	 2	 1	 2	1364 	1	 
2	 2	 1	 1	1285 	1	 
2	 3	 1	 1	1399 	0	 
2	 2	 1	 2	937 	1	 
2	 1	 1	 1	1283 	1	 
2	 3	 1	 2	1500 	0	 
2	 1	 1	 2	790 	1	 
2	 1	 0	 1	792 	1	 
2	 2	 1	 2	1298 	1	 
2	 1	 1	 2	724 	1	 
2	 3	 1	 2	854 	1	 
2	 3	 1	 1	1396 	0	 
2	 2	 0	 2	870 	1	 
2	 3	 0	 2	920 	1	 
2	 3	 1	 1	533 	1	 
2	 1	 0	 2	767 	1	 
2	 1	 0	 1	965 	1	 
2	 1	 1	 1	643 	1	 
2	 3	 0	 1	900 	1	 
2	 3	 0	 1	534 	1	 
2	 3	 0	 2	940 	1	 
2	 2	 0	 2	1314 	1	 
2	 1	 1	 1	696 	1	 
2	 1	 1	 1	854 	1	 
2	 2	 0	 2	787 	1	 
2	 3	 0	 1	665 	1	 
2	 3	 1	 1	731 	0	 
2	 3	 1	 2	789 	1	 
2	 2	 1	 2	1006 	1	 
2	 1	 1	 1	1052 	1	 
2	 3	 1	 2	890 	1	 
2	 3	 0	 2	1036 	1	 
2	 1	 1	 2	1370 	1	 
2	 2	 1	 1	1252 	1	 
2	 3	 1	 1	766 	1	 
2	 2	 1	 1	1339 	1	 
2	 2	 1	 1	1337 	1	 
2	 2	 1	 1	1327 	1	 
2	 3	 0	 2	1328 	1	 
2	 1	 1	 1	1282 	1	 
2	 1	 1	 2	1168 	1	 
2	 1	 1	 2	926 	1	 
2	 3	 1	 1	1336 	0	 
3	 3	 0	 2	1410 	1	 
3	 2	 0	 1	1348 	1	 
3	 1	 1	 2	565 	1	 
3	 3	 1	 2	1203 	1	 
3	 2	 0	 2	961 	1	 
3	 2	 1	 1	1439 	1	 
3	 2	 1	 2	1016 	1	 
3	 2	 1	 2	926 	1	 
3	 3	 1	 1	1088 	1	 
3	 3	 0	 1	1190 	1	 
3	 3	 1	 2	1064 	0	 
3	 2	 1	 2	1238 	0	 
3	 1	 1	 2	563 	1	 
3	 1	 1	 1	613 	1	 
3	 2	 1	 1	843 	1	 
3	 1	 0	 2	597 	1	 
3	 3	 0	 2	687 	1	 
3	 1	 1	 2	816 	1	 
3	 1	 1	 1	634 	1	 
3	 1	 0	 2	884 	1	 
3	 2	 1	 1	829 	1	 
3	 2	 1	 2	951 	1	 
3	 1	 1	 2	617 	1	 
3	 2	 0	 2	675 	1	 
3	 2	 1	 1	1093 	1	 
3	 2	 0	 1	675 	1	 
3	 1	 1	 1	641 	1	 
3	 1	 1	 2	763 	1	 
3	 1	 0	 1	605 	1	 
3	 3	 1	 2	743 	0	 
3	 2	 1	 2	1085 	1	 
3	 1	 1	 2	763 	1	 
3	 3	 0	 2	1052 	1	 
3	 3	 0	 2	1374 	1	 
3	 1	 1	 1	673 	1	 
3	 3	 1	 1	714 	1	 
3	 1	 1	 1	1068 	1	 
3	 1	 1	 2	1150 	1	 
3	 2	 1	 2	0 	missed	 
3	 1	 1	 1	722 	1	 
3	 3	 1	 1	1012 	1	 
3	 2	 0	 1	1389 	1	 
3	 3	 0	 1	627 	1	 
3	 3	 1	 1	565 	1	 
3	 1	 0	 1	887 	1	 
3	 2	 1	 1	796 	1	 
3	 3	 0	 1	698 	1	 
3	 1	 1	 1	452 	1	 
3	 3	 1	 2	650 	1	 
3	 1	 1	 1	659 	1	 
3	 3	 0	 1	821 	1	 
3	 2	 1	 1	851 	1	 
3	 3	 1	 2	604 	1	 
3	 2	 1	 2	1138 	1	 
3	 3	 1	 1	1120 	1	 
3	 1	 1	 2	1066 	1	 
3	 2	 0	 2	819 	1	 
3	 2	 1	 1	1621 	1	 
3	 3	 1	 1	1411 	0	 
3	 3	 1	 2	669 	1	 
4	 2	 0	 1	634 	1	 
4	 1	 0	 1	744 	1	 
4	 1	 1	 2	942 	1	 
4	 2	 1	 2	844 	1	 
4	 1	 1	 1	798 	1	 
4	 2	 1	 2	760 	1	 
4	 3	 0	 1	1046 	1	 
4	 1	 1	 2	623 	1	 
4	 1	 1	 1	902 	1	 
4	 2	 1	 1	755 	0	 
4	 3	 0	 2	601 	1	 
4	 1	 1	 1	507 	1	 
4	 3	 1	 2	1021 	1	 
4	 3	 1	 1	579 	1	 
4	 3	 0	 1	609 	1	 
4	 1	 0	 2	639 	1	 
4	 3	 1	 1	593 	1	 
4	 3	 1	 2	795 	1	 
4	 1	 0	 2	736 	1	 
4	 1	 1	 2	626 	1	 
4	 1	 1	 2	560 	1	 
4	 1	 1	 2	558 	1	 
4	 2	 1	 2	1240 	1	 
4	 1	 1	 1	890 	1	 
4	 1	 1	 1	1293 	1	 
4	 3	 1	 1	1459 	1	 
4	 2	 0	 1	1157 	1	 
4	 2	 1	 2	1332 	1	 
4	 2	 1	 1	973 	1	 
4	 3	 0	 2	0 	missed	 
4	 2	 1	 1	985 	1	 
4	 3	 0	 2	867 	1	 
4	 1	 1	 1	645 	1	 
4	 3	 0	 1	531 	1	 
4	 2	 0	 2	944 	1	 
4	 1	 1	 2	602 	1	 
4	 2	 0	 2	1268 	1	 
4	 1	 1	 2	929 	1	 
4	 1	 1	 1	971 	1	 
4	 1	 0	 1	993 	1	 
4	 3	 1	 2	1119 	1	 
4	 2	 1	 2	965 	1	 
4	 3	 0	 2	846 	1	 
4	 2	 0	 2	984 	1	 
4	 2	 1	 2	938 	1	 
4	 3	 1	 2	1187 	1	 
4	 2	 0	 1	789 	1	 
4	 2	 1	 1	951 	1	 
4	 3	 1	 2	1041 	1	 
4	 2	 1	 1	731 	1	 
4	 1	 1	 1	829 	1	 
