Block	Pair_type	Feedback_type	Side	RT	ACC
2	 1	 1	 2	1027 	1	 
2	 2	 1	 1	657 	1	 
2	 1	 0	 2	643 	1	 
2	 2	 1	 1	648 	1	 
2	 3	 1	 2	770 	1	 
2	 2	 0	 1	664 	1	 
2	 2	 1	 1	990 	1	 
2	 1	 1	 1	688 	1	 
2	 1	 1	 1	690 	1	 
2	 3	 1	 1	732 	1	 
3	 2	 1	 2	966 	1	 
3	 1	 1	 2	992 	1	 
3	 3	 0	 1	774 	1	 
3	 3	 1	 1	1425 	1	 
3	 2	 1	 1	1067 	1	 
3	 2	 1	 2	857 	1	 
3	 3	 1	 2	987 	1	 
3	 1	 1	 2	857 	1	 
3	 1	 0	 1	867 	1	 
3	 3	 0	 2	1049 	1	 
3	 3	 1	 1	751 	1	 
3	 1	 1	 1	789 	1	 
3	 2	 1	 2	870 	1	 
3	 2	 0	 1	1360 	1	 
3	 3	 1	 1	874 	1	 
3	 3	 0	 1	776 	1	 
3	 2	 1	 1	942 	1	 
3	 2	 1	 1	560 	1	 
3	 1	 1	 2	814 	1	 
3	 3	 1	 1	1092 	1	 
3	 3	 0	 2	954 	1	 
3	 1	 1	 2	856 	1	 
3	 1	 1	 1	1226 	1	 
3	 1	 1	 1	664 	1	 
3	 2	 0	 2	698 	1	 
3	 3	 1	 2	807 	1	 
3	 1	 1	 1	906 	1	 
3	 1	 1	 1	712 	1	 
3	 1	 1	 2	701 	1	 
3	 1	 1	 2	851 	1	 
3	 3	 1	 1	817 	1	 
3	 2	 1	 2	751 	1	 
3	 1	 0	 2	620 	1	 
3	 1	 1	 1	834 	1	 
3	 1	 1	 1	576 	1	 
3	 2	 0	 2	742 	1	 
3	 2	 1	 1	684 	1	 
3	 2	 0	 1	850 	1	 
3	 3	 1	 2	767 	1	 
3	 3	 0	 2	777 	1	 
3	 2	 1	 2	899 	1	 
3	 3	 1	 1	577 	1	 
3	 2	 1	 2	1119 	1	 
3	 3	 0	 1	736 	1	 
3	 2	 0	 2	1018 	1	 
3	 3	 1	 2	828 	1	 
3	 1	 0	 2	777 	1	 
3	 3	 1	 2	807 	1	 
3	 2	 1	 1	825 	1	 
3	 1	 1	 2	1012 	1	 
3	 3	 1	 2	762 	1	 
3	 3	 0	 1	735 	1	 
3	 1	 0	 1	825 	1	 
3	 3	 0	 2	780 	1	 
3	 2	 1	 1	813 	1	 
3	 2	 0	 1	631 	1	 
3	 1	 1	 2	697 	1	 
3	 1	 1	 1	675 	1	 
3	 2	 1	 2	973 	0	 
3	 2	 1	 1	583 	1	 
4	 2	 1	 1	697 	1	 
4	 1	 0	 2	847 	1	 
4	 1	 1	 1	869 	1	 
4	 2	 1	 1	638 	1	 
4	 3	 0	 1	916 	1	 
4	 1	 1	 2	690 	1	 
4	 2	 0	 2	748 	1	 
4	 2	 1	 1	606 	1	 
4	 1	 1	 1	1000 	1	 
4	 1	 1	 1	766 	1	 
4	 3	 1	 1	767 	1	 
4	 3	 0	 2	845 	1	 
4	 1	 1	 2	1187 	1	 
4	 2	 0	 1	689 	1	 
4	 2	 1	 2	922 	1	 
4	 3	 0	 2	792 	1	 
4	 1	 1	 2	818 	1	 
4	 3	 1	 2	616 	0	 
4	 3	 1	 2	586 	1	 
4	 3	 0	 2	628 	1	 
4	 2	 0	 2	857 	1	 
4	 2	 0	 1	1016 	1	 
4	 1	 1	 1	858 	1	 
4	 2	 0	 1	764 	1	 
4	 1	 1	 2	766 	1	 
4	 1	 0	 2	1119 	1	 
4	 2	 0	 2	1141 	0	 
4	 3	 1	 1	1103 	1	 
4	 3	 0	 1	569 	1	 
4	 2	 1	 2	807 	0	 
4	 2	 1	 1	1281 	1	 
4	 2	 1	 1	659 	1	 
4	 3	 0	 2	885 	1	 
4	 1	 1	 2	739 	1	 
4	 1	 0	 1	608 	1	 
4	 3	 1	 2	1451 	0	 
4	 2	 1	 2	1057 	0	 
4	 1	 1	 1	967 	1	 
4	 1	 1	 1	821 	1	 
4	 3	 1	 1	1018 	1	 
4	 3	 1	 1	1136 	0	 
4	 2	 1	 1	942 	1	 
4	 2	 1	 2	1168 	1	 
4	 1	 0	 1	618 	1	 
4	 2	 1	 2	772 	0	 
4	 3	 1	 2	886 	1	 
4	 1	 1	 2	947 	1	 
4	 3	 0	 1	761 	1	 
4	 3	 1	 1	1011 	1	 
4	 3	 1	 2	709 	1	 
4	 3	 1	 1	639 	1	 
4	 3	 1	 2	697 	1	 
4	 3	 0	 1	826 	1	 
4	 1	 1	 1	764 	1	 
4	 2	 1	 2	1282 	1	 
4	 1	 1	 2	928 	1	 
4	 2	 1	 2	801 	0	 
4	 1	 1	 1	839 	1	 
4	 1	 1	 2	761 	1	 
4	 2	 1	 1	955 	1	 
5	 2	 1	 1	828 	1	 
5	 1	 1	 1	786 	1	 
5	 2	 1	 2	772 	1	 
5	 1	 1	 2	1054 	1	 
5	 2	 1	 2	1123 	1	 
5	 3	 1	 2	746 	1	 
5	 2	 0	 2	819 	1	 
5	 1	 1	 2	869 	1	 
5	 2	 1	 2	819 	1	 
5	 1	 1	 2	1033 	1	 
5	 1	 1	 2	642 	1	 
5	 1	 1	 2	653 	1	 
5	 1	 1	 1	643 	1	 
5	 1	 0	 2	600 	1	 
5	 1	 0	 1	718 	1	 
5	 3	 1	 1	964 	1	 
5	 1	 1	 1	758 	1	 
5	 2	 0	 1	744 	1	 
5	 2	 1	 2	758 	1	 
5	 2	 1	 1	660 	1	 
5	 3	 1	 2	1246 	1	 
5	 1	 0	 1	683 	1	 
5	 1	 1	 1	553 	1	 
5	 1	 1	 1	579 	1	 
5	 3	 0	 1	917 	1	 
5	 2	 0	 1	626 	1	 
5	 3	 1	 2	780 	1	 
5	 3	 0	 1	954 	1	 
5	 2	 1	 1	628 	1	 
5	 2	 0	 1	558 	1	 
5	 3	 0	 2	532 	1	 
5	 1	 1	 2	850 	1	 
5	 3	 1	 1	611 	1	 
5	 2	 1	 1	685 	1	 
5	 2	 1	 2	655 	1	 
5	 1	 1	 1	656 	1	 
5	 1	 1	 1	530 	1	 
5	 3	 1	 2	812 	1	 
5	 3	 0	 1	658 	1	 
5	 3	 1	 2	632 	1	 
5	 3	 0	 2	614 	1	 
5	 2	 1	 2	872 	1	 
5	 1	 1	 1	621 	1	 
5	 3	 1	 1	943 	1	 
5	 3	 0	 2	649 	1	 
5	 3	 1	 1	523 	1	 
5	 2	 0	 2	625 	1	 
5	 3	 1	 2	659 	1	 
5	 3	 1	 1	521 	1	 
5	 1	 0	 2	623 	1	 
5	 1	 1	 2	713 	1	 
5	 2	 1	 2	1147 	1	 
5	 2	 1	 1	489 	1	 
5	 2	 1	 1	563 	1	 
5	 3	 1	 1	680 	0	 
5	 1	 1	 2	1062 	1	 
5	 3	 0	 2	744 	0	 
5	 3	 0	 1	657 	0	 
5	 2	 1	 1	640 	1	 
5	 2	 0	 2	518 	1	 
6	 3	 0	 1	748 	1	 
6	 2	 1	 1	1082 	1	 
6	 1	 0	 1	1032 	1	 
6	 3	 0	 2	789 	1	 
6	 3	 1	 1	815 	1	 
6	 1	 1	 1	609 	1	 
6	 1	 1	 1	555 	1	 
6	 3	 0	 2	777 	1	 
6	 2	 0	 1	699 	1	 
6	 2	 1	 1	1396 	1	 
6	 2	 1	 1	602 	1	 
6	 2	 1	 1	0 	missed	 
6	 1	 1	 2	226 	0	 
6	 1	 1	 2	776 	1	 
6	 1	 0	 2	674 	1	 
6	 3	 0	 1	704 	1	 
6	 1	 0	 1	750 	1	 
6	 2	 0	 2	712 	1	 
6	 2	 0	 1	586 	1	 
6	 2	 1	 2	755 	1	 
6	 1	 0	 2	717 	1	 
6	 3	 1	 1	883 	1	 
6	 3	 1	 1	561 	1	 
6	 1	 1	 2	706 	1	 
6	 2	 0	 1	585 	1	 
6	 3	 1	 2	674 	1	 
6	 3	 1	 1	621 	1	 
6	 3	 1	 2	666 	1	 
6	 3	 0	 1	580 	1	 
6	 1	 1	 2	666 	1	 
6	 2	 1	 2	712 	0	 
6	 1	 1	 2	641 	1	 
6	 3	 0	 1	876 	1	 
6	 3	 1	 1	645 	1	 
6	 2	 1	 1	779 	0	 
6	 2	 0	 2	573 	1	 
6	 1	 1	 2	703 	1	 
6	 2	 1	 2	972 	1	 
6	 2	 1	 2	738 	1	 
6	 1	 1	 1	768 	1	 
6	 3	 0	 2	938 	1	 
6	 1	 1	 1	531 	1	 
6	 3	 1	 2	813 	1	 
6	 3	 1	 1	799 	1	 
6	 2	 1	 1	929 	1	 
6	 3	 1	 2	722 	1	 
6	 1	 1	 1	724 	1	 
6	 3	 1	 2	755 	1	 
6	 2	 0	 2	768 	1	 
6	 1	 1	 2	858 	1	 
6	 1	 1	 1	636 	1	 
6	 2	 1	 2	598 	1	 
6	 1	 1	 1	968 	1	 
6	 2	 1	 2	1486 	1	 
6	 1	 1	 2	788 	1	 
6	 3	 0	 2	729 	1	 
6	 2	 1	 2	671 	1	 
6	 2	 1	 1	521 	1	 
6	 1	 1	 1	802 	1	 
6	 3	 1	 2	672 	1	 
