Block	Pair_type	Feedback_type	Side	RT	ACC
2	 1	 1	 2	601 	1	 
2	 1	 0	 2	643 	1	 
2	 2	 0	 1	885 	1	 
2	 1	 1	 1	851 	0	 
2	 1	 1	 2	576 	1	 
2	 3	 1	 2	914 	0	 
2	 1	 1	 1	604 	1	 
2	 2	 0	 1	982 	1	 
2	 3	 0	 1	616 	1	 
2	 3	 0	 2	1133 	0	 
2	 2	 0	 2	667 	0	 
2	 2	 0	 1	957 	1	 
2	 3	 0	 1	723 	1	 
2	 1	 1	 2	601 	0	 
2	 1	 1	 2	667 	0	 
2	 2	 1	 2	928 	1	 
2	 3	 1	 2	1134 	1	 
2	 2	 1	 2	720 	1	 
2	 1	 0	 2	793 	1	 
2	 2	 1	 1	963 	1	 
2	 3	 1	 1	849 	1	 
2	 3	 1	 1	783 	1	 
2	 3	 1	 1	825 	0	 
2	 3	 1	 2	1023 	0	 
2	 1	 1	 1	782 	1	 
3	 3	 0	 2	687 	0	 
3	 3	 1	 2	881 	0	 
3	 2	 1	 2	1119 	0	 
3	 2	 1	 1	1324 	1	 
3	 3	 1	 2	1043 	0	 
3	 1	 0	 2	785 	1	 
3	 2	 0	 1	1518 	1	 
3	 1	 1	 1	572 	1	 
3	 1	 1	 2	626 	1	 
3	 1	 1	 1	564 	1	 
3	 2	 1	 1	562 	1	 
3	 2	 0	 2	872 	1	 
3	 2	 1	 2	709 	1	 
3	 2	 0	 1	587 	1	 
3	 2	 1	 1	585 	1	 
3	 2	 1	 2	651 	1	 
3	 1	 1	 2	788 	1	 
3	 1	 1	 2	630 	1	 
3	 1	 0	 1	688 	1	 
3	 3	 1	 2	762 	1	 
3	 3	 0	 1	475 	1	 
3	 1	 1	 1	610 	0	 
3	 1	 0	 1	780 	1	 
3	 3	 1	 2	777 	0	 
3	 2	 1	 1	839 	1	 
3	 3	 0	 1	645 	0	 
3	 1	 1	 1	659 	1	 
3	 1	 1	 2	533 	1	 
3	 2	 0	 1	699 	1	 
3	 1	 1	 1	520 	1	 
3	 3	 1	 1	838 	1	 
3	 3	 0	 1	600 	1	 
3	 3	 1	 2	530 	1	 
3	 3	 0	 1	555 	1	 
3	 1	 1	 1	709 	1	 
3	 2	 1	 1	680 	0	 
3	 2	 1	 2	665 	1	 
3	 3	 1	 1	487 	1	 
3	 1	 1	 2	497 	1	 
3	 2	 1	 1	647 	1	 
3	 2	 1	 2	504 	1	 
3	 1	 1	 2	426 	1	 
3	 2	 1	 2	452 	1	 
3	 1	 1	 2	254 	1	 
3	 1	 1	 2	471 	1	 
3	 3	 1	 1	325 	1	 
3	 3	 0	 2	335 	1	 
3	 3	 1	 1	849 	1	 
3	 3	 0	 2	835 	1	 
3	 2	 0	 2	793 	1	 
3	 3	 1	 2	746 	1	 
3	 1	 0	 2	428 	1	 
3	 3	 1	 1	558 	1	 
3	 3	 0	 2	480 	1	 
3	 2	 0	 2	578 	1	 
3	 1	 1	 1	376 	0	 
3	 2	 1	 1	374 	1	 
3	 3	 1	 1	392 	0	 
3	 2	 1	 2	515 	1	 
3	 1	 1	 1	629 	0	 
4	 3	 1	 1	451 	1	 
4	 3	 1	 1	480 	1	 
4	 1	 1	 1	486 	0	 
4	 2	 0	 2	696 	1	 
4	 3	 1	 2	589 	1	 
4	 1	 1	 2	415 	1	 
4	 3	 1	 2	481 	1	 
4	 2	 0	 2	951 	0	 
4	 1	 1	 2	813 	1	 
4	 2	 1	 2	598 	0	 
4	 1	 1	 2	672 	1	 
4	 2	 0	 1	638 	0	 
4	 2	 1	 2	508 	0	 
4	 1	 1	 2	1358 	0	 
4	 1	 1	 1	736 	1	 
4	 3	 1	 2	626 	1	 
4	 2	 1	 1	564 	0	 
4	 1	 1	 1	805 	1	 
4	 1	 0	 2	823 	1	 
4	 3	 1	 1	826 	1	 
4	 1	 0	 1	848 	1	 
4	 2	 1	 2	766 	0	 
4	 2	 1	 1	503 	0	 
4	 2	 1	 1	537 	0	 
4	 2	 1	 2	751 	0	 
4	 2	 1	 2	733 	1	 
4	 1	 1	 1	503 	1	 
4	 2	 1	 1	756 	1	 
4	 2	 1	 1	878 	1	 
4	 2	 0	 1	560 	1	 
4	 3	 0	 2	917 	1	 
4	 1	 1	 2	1511 	1	 
4	 3	 0	 2	681 	1	 
4	 1	 1	 2	1003 	1	 
4	 1	 1	 1	596 	0	 
4	 3	 1	 1	593 	1	 
4	 3	 0	 1	641 	1	 
4	 1	 0	 1	598 	1	 
4	 1	 1	 1	678 	1	 
4	 2	 1	 2	511 	1	 
4	 3	 1	 2	468 	0	 
4	 2	 0	 1	506 	1	 
4	 3	 1	 1	373 	0	 
4	 3	 0	 1	603 	1	 
4	 3	 0	 1	667 	1	 
4	 2	 1	 1	632 	0	 
4	 2	 0	 2	1152 	1	 
4	 3	 0	 2	613 	1	 
4	 3	 0	 1	510 	1	 
4	 3	 1	 2	447 	1	 
4	 1	 1	 2	623 	0	 
4	 2	 1	 2	685 	0	 
4	 1	 0	 2	653 	1	 
4	 1	 1	 1	843 	1	 
4	 3	 0	 2	694 	1	 
4	 3	 1	 2	895 	0	 
4	 1	 1	 1	219 	1	 
4	 3	 1	 1	637 	1	 
4	 2	 1	 1	957 	1	 
4	 1	 1	 2	694 	0	 
5	 3	 1	 1	730 	0	 
5	 3	 1	 1	571 	1	 
5	 3	 0	 1	694 	1	 
5	 2	 0	 2	623 	0	 
5	 2	 0	 1	571 	1	 
5	 2	 0	 2	649 	0	 
5	 1	 1	 1	741 	0	 
5	 2	 1	 1	771 	0	 
5	 1	 0	 1	713 	1	 
5	 2	 1	 2	775 	1	 
5	 2	 1	 2	571 	1	 
5	 3	 1	 2	733 	0	 
5	 3	 0	 1	1185 	1	 
5	 1	 0	 1	782 	1	 
5	 1	 1	 1	546 	1	 
5	 1	 1	 1	775 	1	 
5	 1	 1	 2	903 	1	 
5	 2	 1	 2	496 	1	 
5	 2	 0	 1	449 	1	 
5	 3	 1	 2	626 	0	 
5	 1	 1	 2	602 	1	 
5	 3	 1	 1	972 	1	 
5	 3	 1	 1	675 	0	 
5	 2	 1	 2	517 	0	 
5	 3	 0	 2	481 	1	 
5	 2	 1	 1	766 	1	 
5	 3	 1	 1	678 	1	 
5	 1	 1	 2	619 	1	 
5	 1	 0	 2	583 	1	 
5	 1	 1	 2	612 	1	 
5	 2	 1	 2	552 	0	 
5	 3	 0	 1	562 	0	 
5	 1	 1	 2	586 	1	 
5	 3	 1	 2	596 	0	 
5	 3	 1	 1	652 	1	 
5	 1	 0	 2	565 	1	 
5	 2	 0	 2	633 	1	 
5	 1	 1	 2	618 	1	 
5	 3	 0	 2	670 	0	 
5	 3	 1	 2	1376 	0	 
5	 1	 1	 1	720 	1	 
5	 1	 1	 1	577 	0	 
5	 1	 1	 1	426 	1	 
5	 3	 0	 2	463 	1	 
5	 2	 1	 2	311 	0	 
5	 2	 1	 1	208 	0	 
5	 1	 1	 2	429 	0	 
5	 2	 1	 2	898 	0	 
5	 2	 1	 1	614 	1	 
5	 3	 0	 1	463 	0	 
5	 1	 1	 1	295 	0	 
5	 2	 1	 1	688 	1	 
5	 1	 1	 2	652 	1	 
5	 3	 1	 2	726 	0	 
5	 1	 1	 1	1010 	1	 
5	 2	 0	 1	699 	1	 
5	 3	 1	 2	498 	1	 
5	 2	 1	 1	1108 	1	 
5	 2	 1	 1	832 	1	 
5	 3	 0	 2	513 	1	 
6	 3	 1	 2	661 	0	 
6	 1	 1	 2	863 	1	 
6	 1	 1	 1	815 	1	 
6	 2	 1	 1	680 	1	 
6	 3	 1	 1	368 	0	 
6	 2	 1	 1	1082 	0	 
6	 1	 1	 1	837 	1	 
6	 3	 0	 1	795 	1	 
6	 1	 1	 2	679 	1	 
6	 2	 1	 1	956 	0	 
6	 2	 1	 2	800 	1	 
6	 2	 1	 2	693 	0	 
6	 2	 0	 1	568 	1	 
6	 1	 1	 2	798 	1	 
6	 2	 1	 2	518 	1	 
6	 1	 1	 1	584 	1	 
6	 3	 1	 2	711 	0	 
6	 3	 1	 1	640 	1	 
6	 3	 0	 1	748 	0	 
6	 3	 1	 2	649 	0	 
6	 2	 0	 2	520 	1	 
6	 2	 1	 1	698 	1	 
6	 1	 1	 1	682 	1	 
6	 2	 0	 2	587 	1	 
6	 3	 0	 2	671 	0	 
6	 2	 1	 2	604 	1	 
6	 1	 1	 2	580 	1	 
6	 1	 1	 2	901 	1	 
6	 1	 0	 1	625 	1	 
6	 3	 0	 2	882 	0	 
6	 2	 0	 1	774 	1	 
6	 3	 1	 2	960 	0	 
6	 1	 0	 1	691 	1	 
6	 3	 0	 1	697 	0	 
6	 1	 1	 2	542 	0	 
6	 3	 1	 1	555 	1	 
6	 1	 1	 1	399 	1	 
6	 3	 1	 1	616 	1	 
6	 3	 0	 2	668 	0	 
6	 2	 1	 1	546 	1	 
6	 1	 1	 2	557 	1	 
6	 1	 1	 1	407 	1	 
6	 3	 0	 2	532 	0	 
6	 1	 1	 2	445 	1	 
6	 2	 1	 1	625 	0	 
6	 1	 0	 2	638 	1	 
6	 1	 0	 2	482 	1	 
6	 3	 1	 1	523 	1	 
6	 2	 1	 2	811 	1	 
6	 3	 0	 1	749 	1	 
6	 2	 1	 2	580 	0	 
6	 1	 1	 1	430 	0	 
6	 2	 1	 2	514 	0	 
6	 3	 1	 2	487 	1	 
6	 2	 1	 1	543 	1	 
6	 3	 1	 1	500 	1	 
6	 3	 1	 2	508 	1	 
6	 2	 0	 1	741 	1	 
6	 1	 1	 1	1105 	0	 
6	 2	 0	 2	747 	1	 
