Block	Pair_type	Feedback_type	Side	RT	ACC
3	 2	 0	 1	855 	0	 
3	 3	 0	 2	1297 	1	 
3	 1	 1	 1	619 	1	 
3	 2	 1	 1	904 	0	 
3	 1	 1	 2	662 	1	 
3	 3	 1	 1	864 	1	 
3	 2	 1	 2	646 	0	 
3	 3	 1	 1	764 	1	 
3	 1	 1	 1	637 	1	 
3	 2	 1	 1	679 	0	 
3	 2	 0	 1	653 	1	 
3	 1	 1	 2	770 	1	 
3	 1	 0	 2	564 	1	 
3	 3	 1	 2	990 	0	 
3	 3	 1	 2	924 	1	 
3	 1	 1	 2	923 	1	 
3	 1	 0	 1	657 	1	 
3	 3	 1	 1	64 	0	 
3	 2	 1	 1	981 	0	 
3	 3	 0	 2	775 	1	 
3	 1	 1	 1	565 	1	 
3	 3	 1	 1	1151 	1	 
3	 2	 1	 1	745 	0	 
3	 1	 1	 2	555 	1	 
3	 2	 1	 1	956 	0	 
3	 3	 0	 1	631 	1	 
3	 2	 1	 2	525 	0	 
3	 3	 0	 1	691 	0	 
3	 3	 1	 1	789 	1	 
3	 3	 0	 2	887 	1	 
3	 2	 1	 2	621 	0	 
3	 1	 0	 2	899 	1	 
3	 2	 0	 1	684 	1	 
3	 1	 1	 2	562 	1	 
3	 1	 1	 2	684 	1	 
3	 2	 1	 2	630 	0	 
3	 2	 1	 1	595 	0	 
3	 1	 1	 2	885 	1	 
3	 3	 0	 1	947 	1	 
3	 2	 0	 2	1264 	1	 
3	 1	 1	 1	718 	1	 
3	 3	 1	 2	956 	1	 
3	 3	 1	 2	990 	1	 
3	 2	 1	 2	1256 	0	 
3	 3	 1	 2	970 	1	 
3	 3	 1	 1	900 	1	 
3	 3	 0	 1	638 	1	 
3	 2	 0	 2	824 	1	 
3	 2	 0	 2	654 	0	 
3	 1	 1	 1	580 	1	 
4	 3	 0	 2	930 	0	 
4	 1	 1	 2	895 	1	 
4	 2	 1	 1	653 	0	 
4	 1	 0	 2	1027 	1	 
4	 1	 1	 2	589 	0	 
4	 1	 1	 2	550 	1	 
4	 1	 0	 1	588 	1	 
4	 2	 1	 1	978 	0	 
4	 1	 1	 1	692 	1	 
4	 3	 0	 2	942 	1	 
4	 3	 1	 2	961 	0	 
4	 1	 1	 2	946 	1	 
4	 1	 1	 2	824 	1	 
4	 3	 1	 1	982 	1	 
4	 2	 1	 2	916 	0	 
4	 2	 1	 2	666 	0	 
4	 2	 1	 1	776 	0	 
4	 2	 1	 2	766 	1	 
4	 2	 1	 2	736 	0	 
4	 2	 1	 1	961 	0	 
4	 2	 1	 1	955 	1	 
4	 3	 1	 1	969 	1	 
4	 1	 1	 2	1063 	1	 
4	 1	 1	 1	969 	1	 
4	 3	 0	 2	930 	1	 
4	 2	 0	 1	732 	1	 
4	 1	 0	 1	950 	1	 
4	 3	 1	 1	767 	0	 
4	 2	 0	 1	793 	1	 
4	 2	 1	 1	639 	1	 
4	 3	 0	 1	837 	1	 
4	 1	 1	 1	730 	1	 
4	 3	 1	 1	920 	1	 
4	 2	 1	 2	1002 	0	 
4	 1	 1	 1	1132 	1	 
4	 3	 1	 1	1134 	0	 
4	 2	 0	 2	731 	1	 
4	 1	 1	 2	909 	1	 
4	 1	 1	 1	831 	1	 
4	 2	 1	 2	1193 	0	 
4	 1	 1	 2	963 	1	 
4	 3	 0	 2	652 	0	 
4	 1	 1	 1	666 	1	 
4	 3	 1	 2	948 	1	 
4	 3	 1	 2	974 	0	 
4	 3	 1	 1	1352 	1	 
4	 2	 0	 1	1330 	0	 
4	 3	 0	 1	880 	1	 
4	 1	 0	 2	789 	1	 
4	 1	 1	 1	679 	1	 
4	 2	 1	 2	1105 	0	 
4	 3	 1	 2	1035 	1	 
4	 3	 0	 1	1396 	1	 
4	 3	 0	 1	1350 	0	 
4	 3	 1	 2	748 	0	 
4	 3	 1	 2	1058 	1	 
4	 2	 0	 2	876 	0	 
4	 2	 1	 1	1074 	0	 
4	 1	 1	 1	788 	1	 
4	 2	 0	 2	1174 	0	 
5	 1	 1	 2	920 	0	 
5	 1	 1	 1	822 	1	 
5	 3	 1	 1	1368 	1	 
5	 1	 1	 1	646 	1	 
5	 1	 1	 1	631 	1	 
5	 3	 1	 1	901 	1	 
5	 3	 1	 1	699 	1	 
5	 2	 1	 1	896 	0	 
5	 2	 1	 2	1022 	0	 
5	 2	 1	 2	764 	1	 
5	 1	 0	 2	862 	1	 
5	 2	 1	 2	999 	0	 
5	 1	 1	 2	957 	1	 
5	 1	 1	 1	852 	1	 
5	 1	 1	 2	1045 	1	 
5	 2	 1	 1	1143 	0	 
5	 2	 1	 1	1269 	0	 
5	 1	 1	 2	735 	1	 
5	 3	 1	 2	1480 	1	 
5	 3	 1	 2	1358 	1	 
5	 2	 1	 2	1276 	0	 
5	 2	 1	 1	670 	1	 
5	 2	 1	 2	612 	1	 
5	 2	 0	 2	578 	1	 
5	 3	 1	 2	1027 	1	 
5	 1	 0	 1	753 	1	 
5	 2	 0	 2	731 	1	 
5	 2	 1	 1	1141 	1	 
5	 1	 1	 2	1031 	1	 
5	 2	 0	 1	1005 	1	 
5	 1	 1	 2	851 	1	 
5	 3	 1	 1	741 	1	 
5	 1	 1	 1	691 	1	 
5	 1	 1	 2	809 	1	 
5	 3	 0	 1	939 	0	 
5	 3	 0	 2	765 	0	 
5	 2	 1	 2	694 	1	 
5	 1	 0	 1	704 	1	 
5	 1	 1	 1	946 	1	 
5	 1	 1	 1	1228 	1	 
5	 3	 1	 1	1257 	0	 
5	 3	 0	 1	1212 	1	 
5	 2	 0	 1	993 	1	 
5	 3	 1	 2	1207 	1	 
5	 3	 0	 1	1198 	0	 
5	 3	 1	 2	1431 	1	 
5	 3	 0	 2	1081 	1	 
5	 1	 0	 2	847 	1	 
5	 2	 1	 2	973 	0	 
5	 1	 1	 2	919 	1	 
5	 2	 1	 1	1237 	0	 
5	 3	 1	 1	1082 	1	 
5	 3	 0	 2	1028 	1	 
5	 2	 1	 1	662 	1	 
5	 3	 0	 1	928 	1	 
5	 3	 0	 2	1257 	1	 
5	 2	 0	 1	1244 	1	 
5	 3	 1	 2	0 	missed	 
5	 2	 0	 2	920 	1	 
5	 1	 1	 1	738 	1	 
6	 3	 0	 2	968 	1	 
6	 3	 1	 2	821 	1	 
6	 2	 1	 2	895 	1	 
6	 3	 1	 1	649 	0	 
6	 1	 0	 2	755 	0	 
6	 2	 1	 1	860 	1	 
6	 2	 1	 2	790 	1	 
6	 2	 1	 1	476 	1	 
6	 2	 0	 2	514 	1	 
6	 1	 1	 2	1060 	1	 
6	 1	 1	 1	954 	1	 
6	 1	 0	 1	604 	1	 
6	 3	 1	 1	845 	1	 
6	 1	 1	 1	679 	1	 
6	 3	 0	 1	965 	1	 
6	 3	 0	 1	926 	1	 
6	 3	 1	 2	912 	1	 
6	 1	 1	 2	822 	1	 
6	 2	 0	 2	744 	0	 
6	 3	 1	 1	785 	1	 
6	 3	 0	 2	715 	0	 
6	 2	 1	 1	1177 	0	 
6	 1	 1	 1	687 	1	 
6	 1	 1	 1	556 	1	 
6	 2	 1	 2	1034 	1	 
6	 2	 0	 1	880 	1	 
6	 2	 1	 1	970 	0	 
6	 1	 1	 2	787 	1	 
6	 2	 0	 2	901 	1	 
6	 2	 0	 1	631 	1	 
6	 1	 1	 2	613 	1	 
6	 2	 1	 2	842 	1	 
6	 1	 1	 2	940 	1	 
6	 2	 1	 1	871 	0	 
6	 3	 0	 2	880 	1	 
6	 3	 1	 1	614 	1	 
6	 2	 1	 2	1020 	1	 
6	 3	 0	 1	786 	1	 
6	 3	 1	 2	999 	1	 
6	 2	 0	 1	833 	1	 
6	 1	 1	 2	731 	1	 
6	 1	 1	 1	613 	1	 
6	 3	 1	 1	962 	1	 
6	 3	 1	 2	768 	1	 
6	 2	 1	 2	838 	1	 
6	 2	 1	 1	571 	1	 
6	 1	 1	 2	913 	1	 
6	 1	 1	 1	887 	1	 
6	 1	 0	 2	601 	1	 
6	 1	 1	 1	587 	1	 
6	 2	 1	 2	1048 	1	 
6	 2	 1	 1	574 	1	 
6	 3	 1	 2	860 	1	 
6	 1	 1	 1	882 	1	 
6	 3	 0	 1	1308 	1	 
6	 3	 1	 2	598 	1	 
6	 3	 0	 2	912 	1	 
6	 3	 1	 1	1066 	1	 
6	 1	 0	 1	955 	1	 
6	 1	 1	 2	669 	1	 
