Block	Pair_type	Feedback_type	Side	RT	ACC
2	 2	 0	 2	908 	1	 
2	 1	 1	 2	682 	1	 
2	 3	 0	 1	960 	1	 
2	 3	 1	 2	1285 	0	 
2	 2	 1	 2	1399 	1	 
2	 1	 0	 2	1057 	1	 
2	 1	 1	 1	819 	1	 
2	 1	 1	 1	581 	1	 
2	 3	 1	 1	1487 	0	 
2	 2	 1	 1	969 	0	 
2	 3	 0	 2	1370 	1	 
2	 1	 1	 2	1288 	1	 
2	 1	 1	 1	682 	1	 
2	 2	 0	 1	1016 	1	 
3	 3	 1	 1	553 	1	 
3	 3	 1	 1	991 	0	 
3	 3	 0	 2	1009 	0	 
3	 1	 1	 2	719 	1	 
3	 3	 0	 2	957 	0	 
3	 1	 1	 1	788 	1	 
3	 1	 1	 1	597 	1	 
3	 1	 0	 2	579 	1	 
3	 1	 1	 1	509 	1	 
3	 1	 1	 2	555 	1	 
3	 2	 0	 2	1633 	0	 
3	 3	 1	 2	878 	0	 
3	 2	 1	 2	768 	0	 
3	 1	 0	 1	650 	1	 
3	 1	 0	 2	712 	1	 
3	 2	 1	 1	1102 	0	 
3	 2	 0	 1	871 	1	 
3	 3	 1	 1	877 	0	 
3	 3	 1	 1	607 	1	 
3	 1	 0	 1	641 	1	 
3	 1	 1	 2	932 	0	 
3	 1	 1	 1	865 	0	 
3	 3	 1	 1	1051 	1	 
3	 2	 0	 2	1157 	0	 
3	 2	 1	 2	831 	0	 
3	 1	 1	 1	889 	1	 
3	 2	 1	 1	867 	0	 
3	 3	 0	 2	1197 	1	 
3	 2	 1	 2	938 	1	 
3	 2	 0	 2	744 	0	 
3	 2	 1	 2	1082 	0	 
3	 2	 1	 1	1099 	0	 
3	 1	 1	 1	1089 	1	 
3	 2	 0	 1	1175 	0	 
3	 2	 0	 1	737 	0	 
3	 1	 1	 2	867 	1	 
3	 1	 1	 1	661 	1	 
3	 3	 0	 1	663 	1	 
3	 3	 1	 2	1216 	0	 
3	 3	 0	 2	726 	1	 
3	 2	 1	 1	764 	1	 
3	 1	 1	 2	918 	1	 
3	 3	 1	 2	799 	1	 
3	 2	 1	 1	765 	1	 
3	 1	 1	 2	627 	1	 
3	 3	 1	 2	941 	1	 
3	 3	 0	 1	647 	1	 
3	 1	 1	 1	777 	1	 
3	 3	 0	 1	662 	1	 
3	 3	 0	 1	560 	0	 
3	 3	 1	 2	942 	0	 
3	 3	 1	 2	952 	0	 
3	 2	 1	 2	818 	0	 
3	 1	 1	 2	820 	1	 
3	 2	 1	 2	946 	0	 
3	 2	 1	 1	707 	1	 
3	 2	 1	 2	906 	0	 
3	 2	 1	 1	980 	0	 
3	 1	 1	 2	738 	1	 
3	 3	 1	 1	695 	1	 
4	 2	 0	 2	945 	0	 
4	 2	 0	 1	743 	0	 
4	 3	 1	 1	637 	1	 
4	 1	 1	 1	671 	1	 
4	 1	 1	 1	768 	1	 
4	 3	 0	 1	846 	1	 
4	 2	 1	 2	1004 	0	 
4	 3	 1	 1	789 	1	 
4	 2	 1	 2	795 	0	 
4	 2	 0	 1	837 	0	 
4	 3	 1	 2	951 	1	 
4	 2	 1	 1	897 	0	 
4	 2	 1	 2	734 	0	 
4	 3	 0	 1	768 	1	 
4	 3	 1	 1	702 	1	 
4	 1	 1	 2	787 	1	 
4	 1	 1	 1	697 	1	 
4	 3	 1	 2	931 	1	 
4	 2	 0	 2	961 	0	 
4	 1	 0	 2	703 	1	 
4	 3	 1	 2	684 	1	 
4	 1	 1	 1	570 	1	 
4	 1	 0	 2	624 	1	 
4	 1	 1	 2	630 	1	 
4	 1	 1	 2	660 	1	 
4	 1	 1	 2	962 	1	 
4	 2	 1	 1	983 	0	 
4	 1	 1	 2	649 	1	 
4	 3	 1	 1	739 	1	 
4	 2	 1	 1	620 	0	 
4	 3	 1	 2	638 	1	 
4	 2	 1	 2	584 	0	 
4	 1	 1	 1	682 	1	 
4	 3	 0	 2	876 	1	 
4	 1	 1	 1	802 	1	 
4	 1	 1	 2	904 	1	 
4	 2	 1	 1	762 	1	 
4	 2	 1	 1	719 	1	 
4	 2	 0	 1	981 	1	 
4	 1	 1	 2	775 	1	 
4	 3	 0	 1	777 	1	 
4	 3	 0	 2	927 	1	 
4	 2	 1	 2	769 	1	 
4	 1	 1	 1	658 	1	 
4	 3	 0	 1	761 	1	 
4	 2	 1	 1	922 	1	 
4	 1	 1	 2	964 	1	 
4	 2	 1	 2	966 	1	 
4	 1	 1	 1	640 	1	 
4	 2	 1	 2	770 	1	 
4	 3	 1	 1	772 	0	 
4	 3	 1	 2	1254 	1	 
4	 2	 1	 1	856 	1	 
4	 2	 0	 2	818 	1	 
4	 3	 0	 2	1256 	1	 
4	 3	 0	 2	926 	0	 
4	 3	 1	 2	544 	0	 
4	 1	 0	 1	665 	1	 
4	 3	 1	 1	815 	1	 
4	 1	 0	 1	637 	1	 
5	 1	 1	 1	559 	1	 
5	 2	 0	 2	777 	1	 
5	 1	 1	 2	603 	1	 
5	 1	 1	 2	589 	1	 
5	 2	 1	 1	786 	1	 
5	 2	 1	 1	608 	1	 
5	 1	 0	 1	606 	1	 
5	 3	 0	 2	644 	1	 
5	 1	 1	 2	890 	1	 
5	 3	 1	 2	616 	1	 
5	 1	 1	 2	682 	1	 
5	 2	 1	 2	588 	0	 
5	 3	 0	 1	622 	1	 
5	 2	 1	 1	795 	1	 
5	 2	 1	 2	793 	1	 
5	 3	 1	 1	875 	0	 
5	 1	 0	 2	673 	1	 
5	 3	 1	 1	824 	1	 
5	 2	 1	 1	722 	1	 
5	 2	 0	 1	588 	1	 
5	 1	 1	 1	678 	1	 
5	 1	 1	 1	623 	1	 
5	 2	 1	 1	1178 	0	 
5	 2	 0	 2	832 	1	 
5	 3	 0	 2	1061 	1	 
5	 3	 0	 2	951 	0	 
5	 2	 1	 2	769 	0	 
5	 3	 0	 1	1130 	1	 
5	 3	 1	 2	1140 	1	 
5	 1	 0	 2	671 	1	 
5	 1	 1	 2	652 	1	 
5	 3	 1	 2	654 	0	 
5	 1	 1	 2	568 	1	 
5	 3	 1	 2	758 	0	 
5	 2	 0	 1	628 	0	 
5	 1	 1	 2	714 	0	 
5	 3	 0	 2	715 	0	 
5	 1	 0	 1	653 	1	 
5	 3	 1	 1	763 	1	 
5	 2	 1	 2	809 	1	 
5	 3	 1	 2	783 	1	 
5	 3	 1	 1	769 	1	 
5	 3	 1	 2	1195 	1	 
5	 2	 0	 2	1016 	1	 
5	 3	 1	 1	1214 	1	 
5	 1	 1	 2	904 	1	 
5	 3	 1	 1	678 	1	 
5	 2	 1	 1	1115 	1	 
5	 2	 1	 2	881 	1	 
5	 2	 0	 1	583 	1	 
5	 1	 1	 1	701 	1	 
5	 2	 1	 2	782 	1	 
5	 3	 0	 1	1128 	1	 
5	 3	 0	 1	962 	0	 
5	 2	 1	 1	736 	0	 
5	 1	 1	 1	749 	1	 
5	 1	 1	 1	639 	1	 
5	 2	 1	 2	961 	0	 
5	 1	 1	 1	627 	1	 
5	 1	 1	 1	576 	1	 
6	 1	 1	 1	598 	1	 
6	 3	 0	 1	1264 	1	 
6	 2	 0	 2	953 	1	 
6	 2	 1	 2	1339 	0	 
6	 1	 1	 2	821 	1	 
6	 3	 1	 2	899 	1	 
6	 1	 1	 2	760 	1	 
6	 3	 1	 1	810 	1	 
6	 2	 1	 1	1360 	1	 
6	 1	 1	 1	486 	1	 
6	 2	 1	 1	752 	1	 
6	 3	 1	 2	905 	1	 
6	 3	 1	 1	859 	1	 
6	 1	 1	 1	669 	1	 
6	 1	 1	 1	539 	1	 
6	 3	 1	 1	692 	1	 
6	 3	 0	 2	1327 	1	 
6	 2	 0	 2	1028 	1	 
6	 3	 1	 1	474 	1	 
6	 1	 1	 1	600 	1	 
6	 2	 0	 1	1234 	1	 
6	 1	 1	 1	620 	1	 
6	 2	 0	 1	750 	1	 
6	 2	 1	 1	704 	1	 
6	 1	 1	 1	545 	1	 
6	 2	 0	 1	763 	1	 
6	 2	 1	 2	673 	1	 
6	 2	 1	 2	839 	1	 
6	 2	 0	 2	857 	1	 
6	 1	 1	 2	663 	1	 
6	 3	 1	 1	789 	1	 
6	 2	 1	 2	887 	1	 
6	 3	 0	 2	933 	1	 
6	 1	 1	 1	658 	1	 
6	 3	 1	 2	1169 	0	 
6	 2	 1	 2	887 	1	 
6	 2	 1	 2	720 	0	 
6	 3	 1	 2	754 	1	 
6	 3	 0	 2	740 	1	 
6	 3	 0	 1	585 	1	 
6	 3	 0	 2	755 	1	 
6	 1	 1	 2	377 	0	 
6	 1	 1	 2	627 	1	 
6	 2	 1	 1	800 	0	 
6	 1	 1	 2	562 	1	 
6	 2	 1	 1	796 	1	 
6	 1	 1	 2	702 	1	 
6	 2	 1	 2	715 	1	 
6	 2	 1	 1	557 	1	 
6	 3	 1	 2	712 	1	 
6	 2	 1	 1	989 	1	 
6	 3	 0	 1	831 	1	 
6	 1	 0	 1	789 	1	 
6	 3	 1	 2	811 	1	 
6	 1	 1	 2	744 	1	 
6	 3	 1	 1	706 	1	 
6	 3	 0	 1	557 	1	 
6	 1	 0	 2	606 	1	 
6	 1	 0	 2	1096 	1	 
6	 1	 0	 1	526 	1	 
